[19:28:23.987] |I| [SDL_main]:  Vita3K v0.1 417-e8c4594
[19:28:30.476] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.476] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.477] |W| [set_uniforms]:  Uniform parameter alphaCut not found in current OpenGL program.
[19:28:30.477] |W| [set_uniforms]:  Uniform parameter alphaOp not found in current OpenGL program.
[19:28:30.478] |W| [set_uniforms]:  Uniform parameter tintColor not found in current OpenGL program.
[19:28:30.478] |W| [set_uniforms]:  Uniform parameter texEnv not found in current OpenGL program.
[19:28:30.478] |W| [set_uniforms]:  Uniform parameter texEnvColor not found in current OpenGL program.
[19:28:30.479] |W| [set_uniforms]:  Uniform parameter wvp not found in current OpenGL program.
[19:28:30.480] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.480] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.481] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:30.482] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:30.484] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:30.485] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:30.486] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:30.486] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:30.495] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.496] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.496] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.496] |W| [set_uniforms]:  Uniform parameter u_clear_color not found in current OpenGL program.
[19:28:30.497] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.497] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.498] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.498] |W| [set_uniforms]:  Uniform parameter alphaCut not found in current OpenGL program.
[19:28:30.499] |W| [set_uniforms]:  Uniform parameter alphaOp not found in current OpenGL program.
[19:28:30.499] |W| [set_uniforms]:  Uniform parameter tintColor not found in current OpenGL program.
[19:28:30.499] |W| [set_uniforms]:  Uniform parameter texEnv not found in current OpenGL program.
[19:28:30.500] |W| [set_uniforms]:  Uniform parameter texEnvColor not found in current OpenGL program.
[19:28:30.500] |W| [set_uniforms]:  Uniform parameter wvp not found in current OpenGL program.
[19:28:30.501] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.501] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.502] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:30.503] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:30.505] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:30.506] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:30.507] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:30.508] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:30.516] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.516] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.516] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.517] |W| [set_uniforms]:  Uniform parameter u_clear_color not found in current OpenGL program.
[19:28:30.517] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.518] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.518] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.519] |W| [set_uniforms]:  Uniform parameter alphaCut not found in current OpenGL program.
[19:28:30.519] |W| [set_uniforms]:  Uniform parameter alphaOp not found in current OpenGL program.
[19:28:30.519] |W| [set_uniforms]:  Uniform parameter tintColor not found in current OpenGL program.
[19:28:30.520] |W| [set_uniforms]:  Uniform parameter texEnv not found in current OpenGL program.
[19:28:30.520] |W| [set_uniforms]:  Uniform parameter texEnvColor not found in current OpenGL program.
[19:28:30.520] |W| [set_uniforms]:  Uniform parameter wvp not found in current OpenGL program.
[19:28:30.521] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.522] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.523] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:30.526] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:30.526] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:30.527] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:30.528] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:30.528] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:30.536] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.536] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.537] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.537] |W| [set_uniforms]:  Uniform parameter u_clear_color not found in current OpenGL program.
[19:28:30.538] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.538] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.538] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.539] |W| [set_uniforms]:  Uniform parameter alphaCut not found in current OpenGL program.
[19:28:30.540] |W| [set_uniforms]:  Uniform parameter alphaOp not found in current OpenGL program.
[19:28:30.540] |W| [set_uniforms]:  Uniform parameter tintColor not found in current OpenGL program.
[19:28:30.541] |W| [set_uniforms]:  Uniform parameter texEnv not found in current OpenGL program.
[19:28:30.541] |W| [set_uniforms]:  Uniform parameter texEnvColor not found in current OpenGL program.
[19:28:30.542] |W| [set_uniforms]:  Uniform parameter wvp not found in current OpenGL program.
[19:28:30.542] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.543] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.544] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:30.546] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:30.547] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:30.547] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:30.548] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:30.548] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:30.556] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.557] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.557] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.558] |W| [set_uniforms]:  Uniform parameter u_clear_color not found in current OpenGL program.
[19:28:30.558] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.559] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.559] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.560] |W| [set_uniforms]:  Uniform parameter alphaCut not found in current OpenGL program.
[19:28:30.560] |W| [set_uniforms]:  Uniform parameter alphaOp not found in current OpenGL program.
[19:28:30.560] |W| [set_uniforms]:  Uniform parameter tintColor not found in current OpenGL program.
[19:28:30.561] |W| [set_uniforms]:  Uniform parameter texEnv not found in current OpenGL program.
[19:28:30.561] |W| [set_uniforms]:  Uniform parameter texEnvColor not found in current OpenGL program.
[19:28:30.561] |W| [set_uniforms]:  Uniform parameter wvp not found in current OpenGL program.
[19:28:30.562] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.562] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.563] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:30.564] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:30.564] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:30.565] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:30.568] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:30.568] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:30.576] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.578] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.578] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.578] |W| [set_uniforms]:  Uniform parameter u_clear_color not found in current OpenGL program.
[19:28:30.579] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.579] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.579] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.580] |W| [set_uniforms]:  Uniform parameter alphaCut not found in current OpenGL program.
[19:28:30.580] |W| [set_uniforms]:  Uniform parameter alphaOp not found in current OpenGL program.
[19:28:30.580] |W| [set_uniforms]:  Uniform parameter tintColor not found in current OpenGL program.
[19:28:30.581] |W| [set_uniforms]:  Uniform parameter texEnv not found in current OpenGL program.
[19:28:30.581] |W| [set_uniforms]:  Uniform parameter texEnvColor not found in current OpenGL program.
[19:28:30.581] |W| [set_uniforms]:  Uniform parameter wvp not found in current OpenGL program.
[19:28:30.582] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.583] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.583] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:30.584] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:30.585] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:30.585] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:30.588] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:30.588] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:30.598] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.599] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.599] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.599] |W| [set_uniforms]:  Uniform parameter u_clear_color not found in current OpenGL program.
[19:28:30.600] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.600] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.600] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.601] |W| [set_uniforms]:  Uniform parameter alphaCut not found in current OpenGL program.
[19:28:30.601] |W| [set_uniforms]:  Uniform parameter alphaOp not found in current OpenGL program.
[19:28:30.602] |W| [set_uniforms]:  Uniform parameter tintColor not found in current OpenGL program.
[19:28:30.602] |W| [set_uniforms]:  Uniform parameter texEnv not found in current OpenGL program.
[19:28:30.602] |W| [set_uniforms]:  Uniform parameter texEnvColor not found in current OpenGL program.
[19:28:30.603] |W| [set_uniforms]:  Uniform parameter wvp not found in current OpenGL program.
[19:28:30.604] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.604] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.605] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:30.606] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:30.606] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:30.609] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:30.610] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:30.610] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:30.618] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.619] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.620] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.620] |W| [set_uniforms]:  Uniform parameter u_clear_color not found in current OpenGL program.
[19:28:30.620] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.621] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.621] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.622] |W| [set_uniforms]:  Uniform parameter alphaCut not found in current OpenGL program.
[19:28:30.622] |W| [set_uniforms]:  Uniform parameter alphaOp not found in current OpenGL program.
[19:28:30.622] |W| [set_uniforms]:  Uniform parameter tintColor not found in current OpenGL program.
[19:28:30.623] |W| [set_uniforms]:  Uniform parameter texEnv not found in current OpenGL program.
[19:28:30.623] |W| [set_uniforms]:  Uniform parameter texEnvColor not found in current OpenGL program.
[19:28:30.624] |W| [set_uniforms]:  Uniform parameter wvp not found in current OpenGL program.
[19:28:30.625] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.625] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.626] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:30.627] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:30.627] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:30.630] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:30.631] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:30.631] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:30.639] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.641] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.641] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.642] |W| [set_uniforms]:  Uniform parameter u_clear_color not found in current OpenGL program.
[19:28:30.642] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.642] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.643] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.643] |W| [set_uniforms]:  Uniform parameter alphaCut not found in current OpenGL program.
[19:28:30.644] |W| [set_uniforms]:  Uniform parameter alphaOp not found in current OpenGL program.
[19:28:30.644] |W| [set_uniforms]:  Uniform parameter tintColor not found in current OpenGL program.
[19:28:30.644] |W| [set_uniforms]:  Uniform parameter texEnv not found in current OpenGL program.
[19:28:30.645] |W| [set_uniforms]:  Uniform parameter texEnvColor not found in current OpenGL program.
[19:28:30.645] |W| [set_uniforms]:  Uniform parameter wvp not found in current OpenGL program.
[19:28:30.646] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.646] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.647] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:30.648] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:30.648] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:30.651] |E| [compile_glsl]:  0(11) : warning C7533: global variable gl_FragColor is deprecated after version 120

[19:28:30.652] |E| [compile_glsl]:  0(7) : error C0000: syntax error, unexpected identifier, expecting '{' at token "color"

[19:28:30.652] |C| [get_program]:  Error in compiled vertex shader:
// https://github.com/Rinnegatamante/vitaQuake/blob/master/shaders/texture2d_rgba_v.cg
#version 410

uniform mat4 wvp;
in vec3 position;
in vec2 texcoord;
in vex4 color;

out vec4 vColor;
out vec2 vTexcoord;

void main()
{
    gl_Position = vec4(position, 1) * wvp;
    
    vTexcoord = texcoord;
    vColor = color;
}

[19:28:30.661] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.662] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.662] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.662] |W| [set_uniforms]:  Uniform parameter u_clear_color not found in current OpenGL program.
[19:28:30.663] |W| [export_sceGxmSetFrontDepthFunc]:  sceGxmSetFrontDepthFunc called with a two sided context, graphical glitches may happen.
[19:28:30.663] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
[19:28:30.663] |W| [export_sceGxmSetFrontDepthWriteEnable]:  sceGxmSetFrontDepthWriteEnable called with a two sided context, graphical glitches may happen.
