[03:14:39.564] |I| [SDL_main]:  Vita3K v0.1 685-2eee7b1
[03:15:32.290] |T| [read_file]:  sceIoPread: Reading file: fd: 0x53, size: 215828
[03:15:32.310] |T| [close_file]:  sceIoClose: Closing file: fd: 0x53
[03:15:32.334] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.335] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:32.335] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.339] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x54 at offset: 0x1154A2, whence: SCE_SEEK_SET
[03:15:32.339] |T| [read_file]:  sceIoPread: Reading file: fd: 0x54, size: 174942
[03:15:32.354] |T| [close_file]:  sceIoClose: Closing file: fd: 0x54
[03:15:32.377] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.378] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:32.379] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.382] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x55 at offset: 0x11CDB3, whence: SCE_SEEK_SET
[03:15:32.382] |T| [read_file]:  sceIoPread: Reading file: fd: 0x55, size: 143949
[03:15:32.396] |T| [close_file]:  sceIoClose: Closing file: fd: 0x55
[03:15:32.420] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.421] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:32.421] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.425] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x56 at offset: 0x1220BD, whence: SCE_SEEK_SET
[03:15:32.425] |T| [read_file]:  sceIoPread: Reading file: fd: 0x56, size: 122691
[03:15:32.435] |T| [close_file]:  sceIoClose: Closing file: fd: 0x56
[03:15:32.457] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.458] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:32.459] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.462] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x57 at offset: 0x12225C, whence: SCE_SEEK_SET
[03:15:32.462] |T| [read_file]:  sceIoPread: Reading file: fd: 0x57, size: 122276
[03:15:32.473] |T| [close_file]:  sceIoClose: Closing file: fd: 0x57
[03:15:32.495] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.496] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:32.496] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.500] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x58 at offset: 0x1228A3, whence: SCE_SEEK_SET
[03:15:32.500] |T| [read_file]:  sceIoPread: Reading file: fd: 0x58, size: 120669
[03:15:32.512] |T| [close_file]:  sceIoClose: Closing file: fd: 0x58
[03:15:32.535] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.536] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:32.537] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.540] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x59 at offset: 0x12458C, whence: SCE_SEEK_SET
[03:15:32.540] |T| [read_file]:  sceIoPread: Reading file: fd: 0x59, size: 113268
[03:15:32.553] |T| [close_file]:  sceIoClose: Closing file: fd: 0x59
[03:15:32.576] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.577] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:32.578] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.581] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x5A at offset: 0x126941, whence: SCE_SEEK_SET
[03:15:32.581] |T| [read_file]:  sceIoPread: Reading file: fd: 0x5A, size: 104127
[03:15:32.594] |T| [close_file]:  sceIoClose: Closing file: fd: 0x5A
[03:15:32.617] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.618] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:32.619] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.622] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x5B at offset: 0x129106, whence: SCE_SEEK_SET
[03:15:32.622] |T| [read_file]:  sceIoPread: Reading file: fd: 0x5B, size: 93946
[03:15:32.634] |T| [close_file]:  sceIoClose: Closing file: fd: 0x5B
[03:15:32.657] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.658] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:32.658] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.662] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x5C at offset: 0x12A221, whence: SCE_SEEK_SET
[03:15:32.662] |T| [read_file]:  sceIoPread: Reading file: fd: 0x5C, size: 89567
[03:15:32.674] |T| [close_file]:  sceIoClose: Closing file: fd: 0x5C
[03:15:32.697] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.699] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:32.699] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.703] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x5D at offset: 0x12C66B, whence: SCE_SEEK_SET
[03:15:32.703] |T| [read_file]:  sceIoPread: Reading file: fd: 0x5D, size: 80277
[03:15:32.715] |T| [close_file]:  sceIoClose: Closing file: fd: 0x5D
[03:15:32.739] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.740] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:32.740] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.744] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x5E at offset: 0x12E925, whence: SCE_SEEK_SET
[03:15:32.744] |T| [read_file]:  sceIoPread: Reading file: fd: 0x5E, size: 71387
[03:15:32.757] |T| [close_file]:  sceIoClose: Closing file: fd: 0x5E
[03:15:32.781] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.782] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:32.782] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.786] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x5F at offset: 0x130952, whence: SCE_SEEK_SET
[03:15:32.786] |T| [read_file]:  sceIoPread: Reading file: fd: 0x5F, size: 63150
[03:15:32.799] |T| [close_file]:  sceIoClose: Closing file: fd: 0x5F
[03:15:32.821] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.823] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:32.823] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.826] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x60 at offset: 0x132AE2, whence: SCE_SEEK_SET
[03:15:32.827] |T| [read_file]:  sceIoPread: Reading file: fd: 0x60, size: 54558
[03:15:32.838] |T| [close_file]:  sceIoClose: Closing file: fd: 0x60
[03:15:32.855] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.857] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:32.857] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.860] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x61 at offset: 0x13477B, whence: SCE_SEEK_SET
[03:15:32.860] |T| [read_file]:  sceIoPread: Reading file: fd: 0x61, size: 47237
[03:15:32.873] |T| [close_file]:  sceIoClose: Closing file: fd: 0x61
[03:15:32.897] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.898] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:32.898] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.902] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x62 at offset: 0x136F16, whence: SCE_SEEK_SET
[03:15:32.902] |T| [read_file]:  sceIoPread: Reading file: fd: 0x62, size: 37098
[03:15:32.913] |T| [close_file]:  sceIoClose: Closing file: fd: 0x62
[03:15:32.936] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.937] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:32.937] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.940] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x63 at offset: 0x1381E8, whence: SCE_SEEK_SET
[03:15:32.940] |T| [read_file]:  sceIoPread: Reading file: fd: 0x63, size: 32280
[03:15:32.953] |T| [close_file]:  sceIoClose: Closing file: fd: 0x63
[03:15:32.976] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.977] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:32.978] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:32.981] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x64 at offset: 0x13A654, whence: SCE_SEEK_SET
[03:15:32.981] |T| [read_file]:  sceIoPread: Reading file: fd: 0x64, size: 22956
[03:15:32.995] |T| [close_file]:  sceIoClose: Closing file: fd: 0x64
[03:15:33.017] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.018] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:33.019] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.022] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x65 at offset: 0x13E81B, whence: SCE_SEEK_SET
[03:15:33.023] |T| [read_file]:  sceIoPread: Reading file: fd: 0x65, size: 6117
[03:15:33.033] |T| [close_file]:  sceIoClose: Closing file: fd: 0x65
[03:15:33.056] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.057] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:33.057] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.061] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x66 at offset: 0x13ED5B, whence: SCE_SEEK_SET
[03:15:33.061] |T| [read_file]:  sceIoPread: Reading file: fd: 0x66, size: 4773
[03:15:33.071] |T| [close_file]:  sceIoClose: Closing file: fd: 0x66
[03:15:33.093] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.094] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:33.094] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.097] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x67 at offset: 0x13F73B, whence: SCE_SEEK_SET
[03:15:33.098] |T| [read_file]:  sceIoPread: Reading file: fd: 0x67, size: 2245
[03:15:33.107] |T| [close_file]:  sceIoClose: Closing file: fd: 0x67
[03:15:33.129] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.130] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:33.130] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.134] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x68 at offset: 0x13FC71, whence: SCE_SEEK_SET
[03:15:33.134] |T| [read_file]:  sceIoPread: Reading file: fd: 0x68, size: 911
[03:15:33.135] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x68 at offset: 0x140000, whence: SCE_SEEK_SET
[03:15:33.136] |T| [read_file]:  sceIoPread: Reading file: fd: 0x68, size: 262144
[03:15:33.145] |T| [close_file]:  sceIoClose: Closing file: fd: 0x68
[03:15:33.166] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.167] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:33.167] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.171] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x69 at offset: 0x14014F, whence: SCE_SEEK_SET
[03:15:33.172] |T| [read_file]:  sceIoPread: Reading file: fd: 0x69, size: 261809
[03:15:33.182] |T| [close_file]:  sceIoClose: Closing file: fd: 0x69
[03:15:33.200] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.202] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:33.202] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.205] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x6A at offset: 0x1406C6, whence: SCE_SEEK_SET
[03:15:33.206] |T| [read_file]:  sceIoPread: Reading file: fd: 0x6A, size: 260410
[03:15:33.215] |T| [close_file]:  sceIoClose: Closing file: fd: 0x6A
[03:15:33.237] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.239] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:33.239] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.242] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x6B at offset: 0x140B1A, whence: SCE_SEEK_SET
[03:15:33.243] |T| [read_file]:  sceIoPread: Reading file: fd: 0x6B, size: 259302
[03:15:33.253] |T| [close_file]:  sceIoClose: Closing file: fd: 0x6B
[03:15:33.273] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.274] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:33.274] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.278] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x6C at offset: 0x140F7B, whence: SCE_SEEK_SET
[03:15:33.278] |T| [read_file]:  sceIoPread: Reading file: fd: 0x6C, size: 258181
[03:15:33.290] |T| [close_file]:  sceIoClose: Closing file: fd: 0x6C
[03:15:33.313] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.314] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:33.314] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.318] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x6D at offset: 0x1421A9, whence: SCE_SEEK_SET
[03:15:33.318] |T| [read_file]:  sceIoPread: Reading file: fd: 0x6D, size: 253527
[03:15:33.328] |T| [close_file]:  sceIoClose: Closing file: fd: 0x6D
[03:15:33.349] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.350] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:33.350] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.354] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x6E at offset: 0x142B91, whence: SCE_SEEK_SET
[03:15:33.354] |T| [read_file]:  sceIoPread: Reading file: fd: 0x6E, size: 250991
[03:15:33.365] |T| [close_file]:  sceIoClose: Closing file: fd: 0x6E
[03:15:33.385] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.386] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:33.386] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.390] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x6F at offset: 0x143BE7, whence: SCE_SEEK_SET
[03:15:33.390] |T| [read_file]:  sceIoPread: Reading file: fd: 0x6F, size: 246809
[03:15:33.402] |T| [close_file]:  sceIoClose: Closing file: fd: 0x6F
[03:15:33.425] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.426] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:33.427] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.430] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x70 at offset: 0x14551C, whence: SCE_SEEK_SET
[03:15:33.430] |T| [read_file]:  sceIoPread: Reading file: fd: 0x70, size: 240356
[03:15:33.442] |T| [close_file]:  sceIoClose: Closing file: fd: 0x70
[03:15:33.458] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.460] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:33.460] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.463] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x71 at offset: 0x146B87, whence: SCE_SEEK_SET
[03:15:33.464] |T| [read_file]:  sceIoPread: Reading file: fd: 0x71, size: 234617
[03:15:33.476] |T| [close_file]:  sceIoClose: Closing file: fd: 0x71
[03:15:33.496] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.497] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:33.498] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.501] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x72 at offset: 0x148797, whence: SCE_SEEK_SET
[03:15:33.501] |T| [read_file]:  sceIoPread: Reading file: fd: 0x72, size: 227433
[03:15:33.513] |T| [close_file]:  sceIoClose: Closing file: fd: 0x72
[03:15:33.525] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.526] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:33.527] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.531] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x73 at offset: 0x1496B2, whence: SCE_SEEK_SET
[03:15:33.531] |T| [read_file]:  sceIoPread: Reading file: fd: 0x73, size: 223566
[03:15:33.542] |T| [close_file]:  sceIoClose: Closing file: fd: 0x73
[03:15:33.564] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.565] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:33.565] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.569] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x74 at offset: 0x14A515, whence: SCE_SEEK_SET
[03:15:33.569] |T| [read_file]:  sceIoPread: Reading file: fd: 0x74, size: 219883
[03:15:33.580] |T| [close_file]:  sceIoClose: Closing file: fd: 0x74
[03:15:33.600] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.602] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:33.602] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.606] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x75 at offset: 0x14B0CC, whence: SCE_SEEK_SET
[03:15:33.606] |T| [read_file]:  sceIoPread: Reading file: fd: 0x75, size: 216884
[03:15:33.617] |T| [close_file]:  sceIoClose: Closing file: fd: 0x75
[03:15:33.639] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.640] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:33.640] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:33.643] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x76 at offset: 0x14BCD3, whence: SCE_SEEK_SET
[03:15:33.644] |T| [read_file]:  sceIoPread: Reading file: fd: 0x76, size: 213805
[03:15:33.655] |T| [close_file]:  sceIoClose: Closing file: fd: 0x76
[03:15:33.672] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
