[23:42:55.841] |I| [SDL_main]:  Vita3K v0.1 647-42cde29
[23:44:42.167] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.169] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.171] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.172] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.173] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.175] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.176] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.178] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.180] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.181] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.190] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.192] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.193] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.195] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.205] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.206] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.208] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.209] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.211] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.212] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.214] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.216] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.217] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.221] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.223] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.225] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.226] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.228] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.229] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.231] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.232] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.234] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.236] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.238] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.239] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.243] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.244] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.246] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.247] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.249] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.250] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.252] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.254] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.255] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.256] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.258] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.259] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.261] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.262] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.264] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.265] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.267] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 32768
[23:44:42.269] |T| [close_file]:  sceIoClose: Closing file: fd: 0xA
[23:44:42.276] |I| [export_sceIoOpen]:  Opening file: savedata0:/hiscore.dat
[23:44:42.276] |T| [open_file]:  sceIoOpen: Opening file savedata0:/hiscore.dat (ux0:/user/00/savedata/PCSE00756//hiscore.dat)
[23:44:42.304] |I| [write_file]:  *** TTY: Attempting to set gamepadcount to 1
[23:44:42.313] |I| [export_sceIoOpen]:  Opening file: savedata0:/playerachievementcache.dat
[23:44:42.313] |T| [open_file]:  sceIoOpen: Opening file savedata0:/playerachievementcache.dat (ux0:/user/00/savedata/PCSE00756//playerachievementcache.dat)
[23:44:42.353] |W| [stubbed_impl]:  Stubbed sceKernelGetFreeMemorySize import called. (Single pool)
[23:44:42.354] |W| [unimplemented_impl]:  Unimplemented sceGxmTextureValidate import called.
[23:44:42.363] |W| [unimplemented_impl]:  Unimplemented sceGxmSetBackDepthFunc import called.
[23:44:42.363] |W| [unimplemented_impl]:  Unimplemented sceGxmSetBackDepthWriteEnable import called.
[23:44:42.618] |I| [export_sceIoOpen]:  Opening file: savedata0:/GMResource.dll
[23:44:42.619] |T| [open_file]:  sceIoOpen: Opening file savedata0:/GMResource.dll (ux0:/user/00/savedata/PCSE00756//GMResource.dll)
[23:44:42.624] |I| [export_sceIoOpen]:  Opening file: app0:/games/GMResource.dll
[23:44:42.624] |T| [open_file]:  sceIoOpen: Opening file app0:/games/GMResource.dll (ux0:/app/PCSE00756//games/GMResource.dll)
[23:44:42.626] |T| [close_file]:  sceIoClose: Closing file: fd: 0xB
[23:44:42.628] |T| [open_file]:  sceKernelLoadStartModule: Opening file app0:/games/GMResource.dll (ux0:/app/PCSE00756//games/GMResource.dll)
[23:44:42.629] |T| [seek_file]:  sceKernelLoadStartModule: Seeking file: fd: 0xC at offset: 0x0, whence: SCE_SEEK_END
[23:44:42.629] |T| [seek_file]:  sceKernelLoadStartModule: Seeking file: fd: 0xC at offset: 0x0, whence: SCE_SEEK_SET
[23:44:42.629] |T| [read_file]:  sceKernelLoadStartModule: Reading file: fd: 0xC, size: 2629120
[23:44:42.694] |C| [load_self]:  SELF app0:/games/GMResource.dll is corrupt or encrypted. Decryption is not yet supported.
[23:44:42.695] |T| [close_file]:  sceKernelLoadStartModule: Closing file: fd: 0xC
[23:44:42.697] |E| [ret_error_impl]:  sceKernelLoadStartModule returned mod_id (0xFFFFFFFF)
[23:44:42.707] |I| [export_sceIoOpen]:  Opening file: savedata0:/GMResource.suprx
[23:44:42.708] |T| [open_file]:  sceIoOpen: Opening file savedata0:/GMResource.suprx (ux0:/user/00/savedata/PCSE00756//GMResource.suprx)
[23:44:42.718] |I| [export_sceIoOpen]:  Opening file: app0:/games/GMResource.suprx
[23:44:42.718] |T| [open_file]:  sceIoOpen: Opening file app0:/games/GMResource.suprx (ux0:/app/PCSE00756//games/GMResource.suprx)
[23:44:42.721] |T| [open_file]:  sceKernelLoadStartModule: Opening file GMResource.suprx (GMResource.suprx)
[23:44:42.722] |W| [io_error_impl]:  open_file (sceKernelLoadStartModule) returned 0xFFFFFFFF
[23:44:42.726] |I| [export_sceIoOpen]:  Opening file: savedata0:/libGMResource.suprx
[23:44:42.727] |T| [open_file]:  sceIoOpen: Opening file savedata0:/libGMResource.suprx (ux0:/user/00/savedata/PCSE00756//libGMResource.suprx)
[23:44:42.732] |I| [export_sceIoOpen]:  Opening file: app0:/games/libGMResource.suprx
[23:44:42.733] |T| [open_file]:  sceIoOpen: Opening file app0:/games/libGMResource.suprx (ux0:/app/PCSE00756//games/libGMResource.suprx)
[23:44:42.740] |T| [open_file]:  sceKernelLoadStartModule: Opening file libGMResource.suprx (libGMResource.suprx)
[23:44:42.740] |W| [io_error_impl]:  open_file (sceKernelLoadStartModule) returned 0xFFFFFFFF
[23:44:42.747] |I| [export_sceIoOpen]:  Opening file: savedata0:/GMResource_vita.suprx
[23:44:42.748] |T| [open_file]:  sceIoOpen: Opening file savedata0:/GMResource_vita.suprx (ux0:/user/00/savedata/PCSE00756//GMResource_vita.suprx)
[23:44:42.753] |I| [export_sceIoOpen]:  Opening file: app0:/games/GMResource_vita.suprx
[23:44:42.753] |T| [open_file]:  sceIoOpen: Opening file app0:/games/GMResource_vita.suprx (ux0:/app/PCSE00756//games/GMResource_vita.suprx)
[23:44:42.756] |T| [open_file]:  sceKernelLoadStartModule: Opening file GMResource_vita.suprx (GMResource_vita.suprx)
[23:44:42.756] |W| [io_error_impl]:  open_file (sceKernelLoadStartModule) returned 0xFFFFFFFF
[23:44:42.761] |I| [export_sceIoOpen]:  Opening file: savedata0:/libGMResource_vita.suprx
[23:44:42.761] |T| [open_file]:  sceIoOpen: Opening file savedata0:/libGMResource_vita.suprx (ux0:/user/00/savedata/PCSE00756//libGMResource_vita.suprx)
[23:44:42.766] |I| [export_sceIoOpen]:  Opening file: app0:/games/libGMResource_vita.suprx
[23:44:42.767] |T| [open_file]:  sceIoOpen: Opening file app0:/games/libGMResource_vita.suprx (ux0:/app/PCSE00756//games/libGMResource_vita.suprx)
[23:44:42.773] |T| [open_file]:  sceKernelLoadStartModule: Opening file libGMResource_vita.suprx (libGMResource_vita.suprx)
[23:44:42.773] |W| [io_error_impl]:  open_file (sceKernelLoadStartModule) returned 0xFFFFFFFF
[23:44:42.778] |I| [export_sceIoOpen]:  Opening file: savedata0:/GMResource_psvita.suprx
[23:44:42.778] |T| [open_file]:  sceIoOpen: Opening file savedata0:/GMResource_psvita.suprx (ux0:/user/00/savedata/PCSE00756//GMResource_psvita.suprx)
[23:44:42.784] |I| [export_sceIoOpen]:  Opening file: app0:/games/GMResource_psvita.suprx
[23:44:42.784] |T| [open_file]:  sceIoOpen: Opening file app0:/games/GMResource_psvita.suprx (ux0:/app/PCSE00756//games/GMResource_psvita.suprx)
[23:44:42.788] |T| [open_file]:  sceKernelLoadStartModule: Opening file GMResource_psvita.suprx (GMResource_psvita.suprx)
[23:44:42.788] |W| [io_error_impl]:  open_file (sceKernelLoadStartModule) returned 0xFFFFFFFF
[23:44:42.793] |I| [export_sceIoOpen]:  Opening file: savedata0:/libGMResource_psvita.suprx
[23:44:42.793] |T| [open_file]:  sceIoOpen: Opening file savedata0:/libGMResource_psvita.suprx (ux0:/user/00/savedata/PCSE00756//libGMResource_psvita.suprx)
[23:44:42.799] |I| [export_sceIoOpen]:  Opening file: app0:/games/libGMResource_psvita.suprx
[23:44:42.799] |T| [open_file]:  sceIoOpen: Opening file app0:/games/libGMResource_psvita.suprx (ux0:/app/PCSE00756//games/libGMResource_psvita.suprx)
[23:44:42.802] |T| [open_file]:  sceKernelLoadStartModule: Opening file libGMResource_psvita.suprx (libGMResource_psvita.suprx)
[23:44:42.803] |W| [io_error_impl]:  open_file (sceKernelLoadStartModule) returned 0xFFFFFFFF
[23:44:42.808] |I| [export_sceIoOpen]:  Opening file: savedata0:/GMResource
[23:44:42.809] |T| [open_file]:  sceIoOpen: Opening file savedata0:/GMResource (ux0:/user/00/savedata/PCSE00756//GMResource)
[23:44:42.814] |I| [export_sceIoOpen]:  Opening file: app0:/games/GMResource
[23:44:42.814] |T| [open_file]:  sceIoOpen: Opening file app0:/games/GMResource (ux0:/app/PCSE00756//games/GMResource)
[23:44:42.818] |T| [open_file]:  sceKernelLoadStartModule: Opening file GMResource (GMResource)
[23:44:42.818] |W| [io_error_impl]:  open_file (sceKernelLoadStartModule) returned 0xFFFFFFFF
[23:44:42.823] |I| [export_sceIoOpen]:  Opening file: savedata0:/GMResource
[23:44:42.824] |T| [open_file]:  sceIoOpen: Opening file savedata0:/GMResource (ux0:/user/00/savedata/PCSE00756//GMResource)
[23:44:42.829] |I| [export_sceIoOpen]:  Opening file: app0:/games/GMResource
[23:44:42.830] |T| [open_file]:  sceIoOpen: Opening file app0:/games/GMResource (ux0:/app/PCSE00756//games/GMResource)
[23:44:42.833] |T| [open_file]:  sceKernelLoadStartModule: Opening file GMResource (GMResource)
[23:44:42.833] |W| [io_error_impl]:  open_file (sceKernelLoadStartModule) returned 0xFFFFFFFF
[23:44:42.838] |I| [export_sceIoOpen]:  Opening file: savedata0:/GMResource
[23:44:42.839] |T| [open_file]:  sceIoOpen: Opening file savedata0:/GMResource (ux0:/user/00/savedata/PCSE00756//GMResource)
[23:44:42.844] |I| [export_sceIoOpen]:  Opening file: app0:/games/GMResource
[23:44:42.845] |T| [open_file]:  sceIoOpen: Opening file app0:/games/GMResource (ux0:/app/PCSE00756//games/GMResource)
[23:44:42.847] |T| [open_file]:  sceKernelLoadStartModule: Opening file GMResource (GMResource)
[23:44:42.848] |W| [io_error_impl]:  open_file (sceKernelLoadStartModule) returned 0xFFFFFFFF
[23:44:42.853] |I| [export_sceIoOpen]:  Opening file: savedata0:/GMResource
[23:44:42.853] |T| [open_file]:  sceIoOpen: Opening file savedata0:/GMResource (ux0:/user/00/savedata/PCSE00756//GMResource)
[23:44:42.858] |I| [export_sceIoOpen]:  Opening file: app0:/games/GMResource
[23:44:42.859] |T| [open_file]:  sceIoOpen: Opening file app0:/games/GMResource (ux0:/app/PCSE00756//games/GMResource)
[23:44:42.862] |T| [open_file]:  sceKernelLoadStartModule: Opening file GMResource (GMResource)
[23:44:42.862] |W| [io_error_impl]:  open_file (sceKernelLoadStartModule) returned 0xFFFFFFFF
[23:44:42.867] |I| [export_sceIoOpen]:  Opening file: savedata0:/GMResource
[23:44:42.867] |T| [open_file]:  sceIoOpen: Opening file savedata0:/GMResource (ux0:/user/00/savedata/PCSE00756//GMResource)
[23:44:42.873] |I| [export_sceIoOpen]:  Opening file: app0:/games/GMResource
[23:44:42.873] |T| [open_file]:  sceIoOpen: Opening file app0:/games/GMResource (ux0:/app/PCSE00756//games/GMResource)
[23:44:42.876] |T| [open_file]:  sceKernelLoadStartModule: Opening file GMResource (GMResource)
[23:44:42.877] |W| [io_error_impl]:  open_file (sceKernelLoadStartModule) returned 0xFFFFFFFF
[23:44:42.882] |I| [export_sceIoOpen]:  Opening file: savedata0:/GMResource
[23:44:42.882] |T| [open_file]:  sceIoOpen: Opening file savedata0:/GMResource (ux0:/user/00/savedata/PCSE00756//GMResource)
[23:44:42.887] |I| [export_sceIoOpen]:  Opening file: app0:/games/GMResource
[23:44:42.888] |T| [open_file]:  sceIoOpen: Opening file app0:/games/GMResource (ux0:/app/PCSE00756//games/GMResource)
[23:44:42.891] |T| [open_file]:  sceKernelLoadStartModule: Opening file GMResource (GMResource)
[23:44:42.891] |W| [io_error_impl]:  open_file (sceKernelLoadStartModule) returned 0xFFFFFFFF
[23:44:42.896] |I| [export_sceIoOpen]:  Opening file: savedata0:/GMResource
[23:44:42.897] |T| [open_file]:  sceIoOpen: Opening file savedata0:/GMResource (ux0:/user/00/savedata/PCSE00756//GMResource)
[23:44:42.902] |I| [export_sceIoOpen]:  Opening file: app0:/games/GMResource
[23:44:42.902] |T| [open_file]:  sceIoOpen: Opening file app0:/games/GMResource (ux0:/app/PCSE00756//games/GMResource)
[23:44:42.905] |T| [open_file]:  sceKernelLoadStartModule: Opening file GMResource (GMResource)
[23:44:42.906] |W| [io_error_impl]:  open_file (sceKernelLoadStartModule) returned 0xFFFFFFFF
[23:44:42.911] |I| [export_sceIoOpen]:  Opening file: savedata0:/GMResource
[23:44:42.911] |T| [open_file]:  sceIoOpen: Opening file savedata0:/GMResource (ux0:/user/00/savedata/PCSE00756//GMResource)
[23:44:42.916] |I| [export_sceIoOpen]:  Opening file: app0:/games/GMResource
[23:44:42.917] |T| [open_file]:  sceIoOpen: Opening file app0:/games/GMResource (ux0:/app/PCSE00756//games/GMResource)
[23:44:42.919] |T| [open_file]:  sceKernelLoadStartModule: Opening file GMResource (GMResource)
[23:44:42.920] |W| [io_error_impl]:  open_file (sceKernelLoadStartModule) returned 0xFFFFFFFF
[23:44:42.925] |I| [export_sceIoOpen]:  Opening file: savedata0:/GMResource
[23:44:42.926] |T| [open_file]:  sceIoOpen: Opening file savedata0:/GMResource (ux0:/user/00/savedata/PCSE00756//GMResource)
[23:44:42.931] |I| [export_sceIoOpen]:  Opening file: app0:/games/GMResource
[23:44:42.931] |T| [open_file]:  sceIoOpen: Opening file app0:/games/GMResource (ux0:/app/PCSE00756//games/GMResource)
[23:44:42.934] |T| [open_file]:  sceKernelLoadStartModule: Opening file GMResource (GMResource)
[23:44:42.935] |W| [io_error_impl]:  open_file (sceKernelLoadStartModule) returned 0xFFFFFFFF
[23:44:42.942] |W| [unimplemented_impl]:  Unimplemented sceAudioOutSetVolume import called.
[23:44:42.943] |W| [unimplemented_impl]:  Unimplemented sceAppMgrAcquireBgmPort import called.
[23:44:43.393] |I| [export_sceIoOpen]:  Opening file: app0:/games/PSNSampleProj.ini
[23:44:43.393] |T| [open_file]:  sceIoOpen: Opening file app0:/games/PSNSampleProj.ini (ux0:/app/PCSE00756//games/PSNSampleProj.ini)
[23:44:43.398] |I| [export_sceIoOpen]:  Opening file: savedata0:/PSNSampleProj.ini
[23:44:43.399] |T| [open_file]:  sceIoOpen: Opening file savedata0:/PSNSampleProj.ini (ux0:/user/00/savedata/PCSE00756//PSNSampleProj.ini)
[23:44:43.406] |I| [export_sceIoOpen]:  Opening file: app0:/games/options.ini
[23:44:43.407] |T| [open_file]:  sceIoOpen: Opening file app0:/games/options.ini (ux0:/app/PCSE00756//games/options.ini)
[23:44:43.408] |T| [close_file]:  sceIoClose: Closing file: fd: 0xD
[23:44:43.415] |I| [export_sceIoOpen]:  Opening file: savedata0:/options.ini
[23:44:43.416] |T| [open_file]:  sceIoOpen: Opening file savedata0:/options.ini (ux0:/user/00/savedata/PCSE00756//options.ini)
[23:44:43.421] |I| [export_sceIoOpen]:  Opening file: app0:/games/options.ini
[23:44:43.421] |T| [open_file]:  sceIoOpen: Opening file app0:/games/options.ini (ux0:/app/PCSE00756//games/options.ini)
[23:44:43.424] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xE at offset: 0x0, whence: SCE_SEEK_END
[23:44:43.426] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xE at offset: 0x0, whence: SCE_SEEK_CUR
[23:44:43.427] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xE at offset: 0x0, whence: SCE_SEEK_SET
[23:44:43.430] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xE at offset: 0x0, whence: SCE_SEEK_SET
[23:44:43.431] |T| [read_file]:  sceIoRead: Reading file: fd: 0xE, size: 32768
[23:44:43.434] |T| [close_file]:  sceIoClose: Closing file: fd: 0xE
[23:44:43.445] |I| [write_file]:  *** TTY: About to call psn_init_np_libs
[23:44:43.448] |W| [unimplemented_impl]:  Unimplemented sceNpInit import called.
[23:44:43.449] |W| [unimplemented_impl]:  Unimplemented sceNpBasicInit import called.
[23:44:43.449] |W| [unimplemented_impl]:  Unimplemented sceNpLookupInit import called.
[23:44:43.468] |I| [write_file]:  *** TTY: Total memory used = 22103134(0x0151445e) bytes
[23:44:43.469] |W| [unimplemented_impl]:  Unimplemented sceTouchSetSamplingState import called.
[23:44:43.470] |W| [unimplemented_impl]:  Unimplemented sceTouchGetPanelInfo import called.
[23:44:43.471] |W| [unimplemented_impl]:  Unimplemented sceMotionReset import called.
[23:44:43.471] |W| [unimplemented_impl]:  Unimplemented sceMotionStartSampling import called.
[23:44:43.471] |W| [unimplemented_impl]:  Unimplemented _sceAppMgrGetAppState import called.
[23:44:43.472] |W| [unimplemented_impl]:  Unimplemented sceCtrlGetWirelessControllerInfo import called.
[23:44:43.528] |I| [write_file]:  *** TTY: -obj_psn_init step
[23:44:43.530] |I| [write_file]:  *** TTY: --obj_psn_init step vita
[23:44:43.530] |W| [unimplemented_impl]:  Unimplemented sceNpTrophyInit import called.
[23:44:43.531] |W| [unimplemented_impl]:  Unimplemented sceNpTrophyCreateContext import called.
[23:44:43.531] |I| [write_file]:  *** TTY: Trophy context success
[23:44:43.532] |I| [write_file]:  *** TTY: Set up dialog successfully
[23:44:43.572] |E| [renderer::load_vertex_shader]:  Missing vertex shader 7034422e26fd90a3547dd83d2c7c1f3c9bea2dab615dc3f4b69ddd7b0315fca8
[23:44:43.573] |D| [gxp::log_parameter]:  Vertex attribute: name:input.aPosition semantic:POSITION type:0 component_count:4 container_index:0x0
[23:44:43.573] |D| [gxp::log_parameter]:  Vertex attribute: name:input.aColour semantic:COLOR type:0 component_count:4 container_index:0x0
[23:44:43.573] |D| [gxp::log_parameter]:  Vertex attribute: name:input.aTexCoord semantic:TEXCOORD type:0 component_count:4 container_index:0x0
[23:44:43.574] |D| [gxp::log_parameter]:  Uniform: name:gm_Matrices semantic:NONE type:0 component_count:4 container_index:0xE
[23:44:43.575] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 23

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Vertex 21  "main_vs" 4 5 6 14 15 16 17 18
                              SourceExtension  "gxp"
                              Name 4  "input_aPosition"
                              Name 5  "input_aColour"
                              Name 6  "input_aTexCoord"
                              Name 12  "gm_Matrices"
                              Name 14  "out_Position"
                              Name 15  "out_Color0"
                              Name 16  "out_TexCoord0"
                              Name 17  "out_TexCoord1"
                              Name 18  "out_Psize"
                              Name 21  "main_vs"
               1:             TypeFloat 32
               2:             TypeVector 1(float) 4
               3:             TypePointer Input 2(fvec4)
4(input_aPosition):      3(ptr) Variable Input
5(input_aColour):      3(ptr) Variable Input
6(input_aTexCoord):      3(ptr) Variable Input
               7:             TypeMatrix 2(fvec4) 4
               8:             TypeInt 32 0
               9:      8(int) Constant 5
              10:             TypeArray 7 9
              11:             TypePointer UniformConstant 10
 12(gm_Matrices):     11(ptr) Variable UniformConstant
              13:             TypePointer Output 2(fvec4)
14(out_Position):     13(ptr) Variable Output
  15(out_Color0):     13(ptr) Variable Output
16(out_TexCoord0):     13(ptr) Variable Output
17(out_TexCoord1):     13(ptr) Variable Output
   18(out_Psize):     13(ptr) Variable Output
              19:             TypeVoid
              20:             TypeFunction 19
     21(main_vs):          19 Function None 20
              22:             Label
                              Return
                              FunctionEnd

[23:44:43.575] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform mat4 gm_Matrices[5];

in vec4 input_aPosition;
in vec4 input_aColour;
in vec4 input_aTexCoord;
out vec4 out_Position;
out vec4 out_Color0;
out vec4 out_TexCoord0;
out vec4 out_TexCoord1;
out vec4 out_Psize;

void main()
{
}


[23:44:43.592] |W| [renderer::set_uniforms]:  Uniform parameter gm_Matrices not found in current OpenGL program, it will not be set again.
[23:44:43.615] |W| [unimplemented_impl]:  Unimplemented sceCommonDialogUpdate import called.
[23:44:43.617] |I| [write_file]:  *** TTY: -obj_psn_init step
[23:44:43.618] |I| [write_file]:  *** TTY: --obj_psn_init step vita
[23:44:43.619] |I| [write_file]:  *** TTY:  sceNpTrophySetupDialogGetResult success
[23:44:43.624] |I| [write_file]:  *** TTY: Created init trophy thread ok
[23:44:43.624] |W| [unimplemented_impl]:  Unimplemented sceNpTrophyCreateHandle import called.
[23:44:43.625] |W| [unimplemented_impl]:  Unimplemented sceNpTrophyGetTrophyUnlockState import called.
[23:44:43.625] |I| [write_file]:  *** TTY: ---trophies complete
[23:44:43.629] |I| [write_file]:  *** TTY: Received info for 0 trophies 
[23:44:43.630] |W| [unimplemented_impl]:  Unimplemented sceNpTrophyDestroyHandle import called.
[23:44:43.636] |I| [write_file]:  *** TTY: LOAD: checking file savefile.sav
[23:44:43.638] |I| [export_sceIoOpen]:  Opening file: app0:/games/savefile.sav
[23:44:43.638] |T| [open_file]:  sceIoOpen: Opening file app0:/games/savefile.sav (ux0:/app/PCSE00756//games/savefile.sav)
[23:44:43.645] |I| [write_file]:  *** TTY: LOAD: numFiles 1, numBundleFiles 0
[23:44:43.649] |T| [open_file]:  sceAppUtilSaveDataSlotGetParam: Opening file savedata0:/SlotParam_0.bin (ux0:/user/00/savedata/PCSE00756//SlotParam_0.bin)
[23:44:43.668] |T| [read_file]:  sceAppUtilSaveDataSlotGetParam: Reading file: fd: 0xF, size: 844
[23:44:43.669] |T| [close_file]:  sceAppUtilSaveDataSlotGetParam: Closing file: fd: 0xF
[23:44:43.683] |I| [write_file]:  *** TTY: LOAD: checking file savefile.sav
[23:44:43.685] |I| [export_sceIoOpen]:  Opening file: app0:/games/savefile.sav
[23:44:43.685] |T| [open_file]:  sceIoOpen: Opening file app0:/games/savefile.sav (ux0:/app/PCSE00756//games/savefile.sav)
[23:44:43.692] |I| [write_file]:  *** TTY: LOAD: numFiles 1, numBundleFiles 0
[23:44:43.696] |T| [open_file]:  sceAppUtilSaveDataSlotGetParam: Opening file savedata0:/SlotParam_0.bin (ux0:/user/00/savedata/PCSE00756//SlotParam_0.bin)
[23:44:43.696] |T| [read_file]:  sceAppUtilSaveDataSlotGetParam: Reading file: fd: 0x10, size: 844
[23:44:43.697] |T| [close_file]:  sceAppUtilSaveDataSlotGetParam: Closing file: fd: 0x10
[23:44:43.712] |W| [unimplemented_impl]:  Unimplemented sceSaveDataDialogGetStatus import called.
[23:44:43.769] |I| [export_sceIoOpen]:  Opening file: savedata0:/savefile.sav
[23:44:43.770] |T| [open_file]:  sceIoOpen: Opening file savedata0:/savefile.sav (ux0:/user/00/savedata/PCSE00756//savefile.sav)
[23:44:43.788] |T| [close_file]:  sceIoClose: Closing file: fd: 0x11
[23:44:43.793] |I| [export_sceIoOpen]:  Opening file: savedata0:/savefile.sav
[23:44:43.794] |T| [open_file]:  sceIoOpen: Opening file savedata0:/savefile.sav (ux0:/user/00/savedata/PCSE00756//savefile.sav)
[23:44:43.797] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0x12 at offset: 0x0, whence: SCE_SEEK_END
[23:44:43.798] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0x12 at offset: 0x0, whence: SCE_SEEK_CUR
[23:44:43.800] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0x12 at offset: 0x0, whence: SCE_SEEK_SET
[23:44:43.804] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0x12 at offset: 0x0, whence: SCE_SEEK_SET
[23:44:43.805] |T| [read_file]:  sceIoRead: Reading file: fd: 0x12, size: 32768
[23:44:43.808] |T| [close_file]:  sceIoClose: Closing file: fd: 0x12
[23:44:44.004] |I| [write_file]:  *** TTY: Found file
[23:44:44.028] |I| [write_file]:  *** TTY: async event complete ====================================
[23:44:44.141] |I| [write_file]:  *** TTY: PLEASE RESET THE ITEMS IN var_controller_create_9 BACK TO 0 WHEN SHIPPING
[23:44:44.144] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/hopes_and_dreams.ogg
[23:44:44.144] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/hopes_and_dreams.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/hopes_and_dreams.ogg)
