[08:40:31.197] |I| [config::init_config]: input-vpk-path: games\PCSG01029_GalGunDoublePeace_Bilingual.zip
[08:41:36.069] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x80000000
[08:41:36.069] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:41:36.070] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG01029/GG2Game/CookedNGP/Textures.tfc), fd: 0x196
[08:41:36.070] |T| [seek_file]: sceIoPread: Seeking fd: 0x196, offset: 0x3AEF38, whence: SCE_SEEK_SET
[08:41:36.071] |T| [read_file]: sceIoPread: Reading 69832 bytes of fd 0x196
[08:41:36.071] |T| [seek_file]: sceIoPread: Seeking fd: 0x196, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.072] |T| [seek_file]: sceIoPread: Seeking fd: 0x196, offset: 0x3AEBDC, whence: SCE_SEEK_SET
[08:41:36.072] |T| [read_file]: sceIoPread: Reading 70692 bytes of fd 0x196
[08:41:36.072] |T| [seek_file]: sceIoPread: Seeking fd: 0x196, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.073] |T| [seek_file]: sceIoPread: Seeking fd: 0x196, offset: 0x3AEACE, whence: SCE_SEEK_SET
[08:41:36.073] |T| [read_file]: sceIoPread: Reading 70962 bytes of fd 0x196
[08:41:36.074] |T| [seek_file]: sceIoPread: Seeking fd: 0x196, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.074] |T| [seek_file]: sceIoPread: Seeking fd: 0x196, offset: 0x3AEA6F, whence: SCE_SEEK_SET
[08:41:36.074] |T| [read_file]: sceIoPread: Reading 71057 bytes of fd 0x196
[08:41:36.074] |T| [seek_file]: sceIoPread: Seeking fd: 0x196, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.075] |T| [seek_file]: sceIoPread: Seeking fd: 0x196, offset: 0x3AEA30, whence: SCE_SEEK_SET
[08:41:36.075] |T| [read_file]: sceIoPread: Reading 71120 bytes of fd 0x196
[08:41:36.075] |T| [seek_file]: sceIoPread: Seeking fd: 0x196, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.075] |T| [seek_file]: sceIoPread: Seeking fd: 0x196, offset: 0x3AE9F7, whence: SCE_SEEK_SET
[08:41:36.076] |T| [read_file]: sceIoPread: Reading 71177 bytes of fd 0x196
[08:41:36.076] |T| [seek_file]: sceIoPread: Seeking fd: 0x196, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.076] |T| [seek_file]: sceIoPread: Seeking fd: 0x196, offset: 0x3AE9C6, whence: SCE_SEEK_SET
[08:41:36.076] |T| [read_file]: sceIoPread: Reading 71226 bytes of fd 0x196
[08:41:36.077] |T| [seek_file]: sceIoPread: Seeking fd: 0x196, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.077] |T| [seek_file]: sceIoPread: Seeking fd: 0x196, offset: 0x3AE99B, whence: SCE_SEEK_SET
[08:41:36.077] |T| [read_file]: sceIoPread: Reading 71269 bytes of fd 0x196
[08:41:36.077] |T| [seek_file]: sceIoPread: Seeking fd: 0x196, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.078] |T| [close_file]: sceIoClose: Closing file fd: 0x196
[08:41:36.078] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG01029/GG2Game/CookedNGP/Textures.tfc)
[08:41:36.079] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x80000000
[08:41:36.079] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:41:36.081] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG01029/GG2Game/CookedNGP/Textures.tfc), fd: 0x197
[08:41:36.082] |T| [seek_file]: sceIoPread: Seeking fd: 0x197, offset: 0x37FD07, whence: SCE_SEEK_SET
[08:41:36.082] |T| [read_file]: sceIoPread: Reading 761 bytes of fd 0x197
[08:41:36.082] |T| [seek_file]: sceIoPread: Seeking fd: 0x197, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.083] |T| [seek_file]: sceIoPread: Seeking fd: 0x197, offset: 0x380000, whence: SCE_SEEK_SET
[08:41:36.084] |T| [read_file]: sceIoPread: Reading 262144 bytes of fd 0x197
[08:41:36.084] |T| [seek_file]: sceIoPread: Seeking fd: 0x197, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.086] |T| [close_file]: sceIoClose: Closing file fd: 0x197
[08:41:36.094] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x80000000
[08:41:36.094] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG01029/GG2Game/CookedNGP/Textures.tfc)
[08:41:36.095] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:41:36.095] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG01029/GG2Game/CookedNGP/Textures.tfc), fd: 0x198
[08:41:36.096] |T| [seek_file]: sceIoPread: Seeking fd: 0x198, offset: 0x380C4E, whence: SCE_SEEK_SET
[08:41:36.096] |T| [read_file]: sceIoPread: Reading 258994 bytes of fd 0x198
[08:41:36.098] |T| [seek_file]: sceIoPread: Seeking fd: 0x198, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.099] |T| [seek_file]: sceIoPread: Seeking fd: 0x198, offset: 0x3808B5, whence: SCE_SEEK_SET
[08:41:36.100] |T| [read_file]: sceIoPread: Reading 259915 bytes of fd 0x198
[08:41:36.100] |T| [seek_file]: sceIoPread: Seeking fd: 0x198, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.101] |T| [seek_file]: sceIoPread: Seeking fd: 0x198, offset: 0x3806CE, whence: SCE_SEEK_SET
[08:41:36.102] |T| [read_file]: sceIoPread: Reading 260402 bytes of fd 0x198
[08:41:36.102] |T| [seek_file]: sceIoPread: Seeking fd: 0x198, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.103] |T| [seek_file]: sceIoPread: Seeking fd: 0x198, offset: 0x380603, whence: SCE_SEEK_SET
[08:41:36.104] |T| [read_file]: sceIoPread: Reading 260605 bytes of fd 0x198
[08:41:36.104] |T| [seek_file]: sceIoPread: Seeking fd: 0x198, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.105] |T| [seek_file]: sceIoPread: Seeking fd: 0x198, offset: 0x3805A5, whence: SCE_SEEK_SET
[08:41:36.105] |T| [read_file]: sceIoPread: Reading 260699 bytes of fd 0x198
[08:41:36.106] |T| [seek_file]: sceIoPread: Seeking fd: 0x198, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.106] |T| [seek_file]: sceIoPread: Seeking fd: 0x198, offset: 0x38056B, whence: SCE_SEEK_SET
[08:41:36.107] |T| [read_file]: sceIoPread: Reading 260757 bytes of fd 0x198
[08:41:36.107] |T| [seek_file]: sceIoPread: Seeking fd: 0x198, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.107] |T| [seek_file]: sceIoPread: Seeking fd: 0x198, offset: 0x38053D, whence: SCE_SEEK_SET
[08:41:36.108] |T| [read_file]: sceIoPread: Reading 260803 bytes of fd 0x198
[08:41:36.108] |T| [seek_file]: sceIoPread: Seeking fd: 0x198, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.108] |T| [seek_file]: sceIoPread: Seeking fd: 0x198, offset: 0x380512, whence: SCE_SEEK_SET
[08:41:36.108] |T| [read_file]: sceIoPread: Reading 260846 bytes of fd 0x198
[08:41:36.109] |T| [seek_file]: sceIoPread: Seeking fd: 0x198, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.109] |T| [seek_file]: sceIoPread: Seeking fd: 0x198, offset: 0x3804E7, whence: SCE_SEEK_SET
[08:41:36.109] |T| [read_file]: sceIoPread: Reading 260889 bytes of fd 0x198
[08:41:36.109] |T| [seek_file]: sceIoPread: Seeking fd: 0x198, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.110] |T| [close_file]: sceIoClose: Closing file fd: 0x198
[08:41:36.110] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG01029/GG2Game/CookedNGP/Textures.tfc)
[08:41:36.111] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x80000000
[08:41:36.111] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:41:36.111] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG01029/GG2Game/CookedNGP/Textures.tfc), fd: 0x199
[08:41:36.111] |T| [seek_file]: sceIoPread: Seeking fd: 0x199, offset: 0x3A9B03, whence: SCE_SEEK_SET
[08:41:36.112] |T| [read_file]: sceIoPread: Reading 91389 bytes of fd 0x199
[08:41:36.112] |T| [seek_file]: sceIoPread: Seeking fd: 0x199, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.115] |T| [seek_file]: sceIoPread: Seeking fd: 0x199, offset: 0x3A906A, whence: SCE_SEEK_SET
[08:41:36.115] |T| [read_file]: sceIoPread: Reading 94102 bytes of fd 0x199
[08:41:36.115] |T| [seek_file]: sceIoPread: Seeking fd: 0x199, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.117] |T| [seek_file]: sceIoPread: Seeking fd: 0x199, offset: 0x3A8D0B, whence: SCE_SEEK_SET
[08:41:36.118] |T| [read_file]: sceIoPread: Reading 94965 bytes of fd 0x199
[08:41:36.118] |T| [seek_file]: sceIoPread: Seeking fd: 0x199, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.118] |T| [seek_file]: sceIoPread: Seeking fd: 0x199, offset: 0x3A8BFC, whence: SCE_SEEK_SET
[08:41:36.119] |T| [read_file]: sceIoPread: Reading 95236 bytes of fd 0x199
[08:41:36.119] |T| [seek_file]: sceIoPread: Seeking fd: 0x199, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.119] |T| [seek_file]: sceIoPread: Seeking fd: 0x199, offset: 0x3A8BA3, whence: SCE_SEEK_SET
[08:41:36.119] |T| [read_file]: sceIoPread: Reading 95325 bytes of fd 0x199
[08:41:36.120] |T| [seek_file]: sceIoPread: Seeking fd: 0x199, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.120] |T| [seek_file]: sceIoPread: Seeking fd: 0x199, offset: 0x3A8B60, whence: SCE_SEEK_SET
[08:41:36.120] |T| [read_file]: sceIoPread: Reading 95392 bytes of fd 0x199
[08:41:36.120] |T| [seek_file]: sceIoPread: Seeking fd: 0x199, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.120] |T| [seek_file]: sceIoPread: Seeking fd: 0x199, offset: 0x3A8B31, whence: SCE_SEEK_SET
[08:41:36.121] |T| [read_file]: sceIoPread: Reading 95439 bytes of fd 0x199
[08:41:36.121] |T| [seek_file]: sceIoPread: Seeking fd: 0x199, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.121] |T| [seek_file]: sceIoPread: Seeking fd: 0x199, offset: 0x3A8AFE, whence: SCE_SEEK_SET
[08:41:36.121] |T| [read_file]: sceIoPread: Reading 95490 bytes of fd 0x199
[08:41:36.122] |T| [seek_file]: sceIoPread: Seeking fd: 0x199, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.122] |T| [seek_file]: sceIoPread: Seeking fd: 0x199, offset: 0x3A8AD3, whence: SCE_SEEK_SET
[08:41:36.122] |T| [read_file]: sceIoPread: Reading 95533 bytes of fd 0x199
[08:41:36.122] |T| [seek_file]: sceIoPread: Seeking fd: 0x199, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.123] |T| [close_file]: sceIoClose: Closing file fd: 0x199
[08:41:36.123] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG01029/GG2Game/CookedNGP/Textures.tfc)
[08:41:36.124] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x80000000
[08:41:36.124] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:41:36.124] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG01029/GG2Game/CookedNGP/Textures.tfc), fd: 0x19A
[08:41:36.124] |T| [seek_file]: sceIoPread: Seeking fd: 0x19A, offset: 0x18DA8, whence: SCE_SEEK_SET
[08:41:36.125] |T| [read_file]: sceIoPread: Reading 160344 bytes of fd 0x19A
[08:41:36.125] |T| [seek_file]: sceIoPread: Seeking fd: 0x19A, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.125] |T| [seek_file]: sceIoPread: Seeking fd: 0x19A, offset: 0x18D4A, whence: SCE_SEEK_SET
[08:41:36.125] |T| [read_file]: sceIoPread: Reading 160438 bytes of fd 0x19A
[08:41:36.126] |T| [seek_file]: sceIoPread: Seeking fd: 0x19A, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.126] |T| [seek_file]: sceIoPread: Seeking fd: 0x19A, offset: 0x18D0A, whence: SCE_SEEK_SET
[08:41:36.126] |T| [read_file]: sceIoPread: Reading 160502 bytes of fd 0x19A
[08:41:36.126] |T| [seek_file]: sceIoPread: Seeking fd: 0x19A, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.127] |T| [seek_file]: sceIoPread: Seeking fd: 0x19A, offset: 0x18CDF, whence: SCE_SEEK_SET
[08:41:36.127] |T| [read_file]: sceIoPread: Reading 160545 bytes of fd 0x19A
[08:41:36.127] |T| [seek_file]: sceIoPread: Seeking fd: 0x19A, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.127] |T| [seek_file]: sceIoPread: Seeking fd: 0x19A, offset: 0x18CB3, whence: SCE_SEEK_SET
[08:41:36.128] |T| [read_file]: sceIoPread: Reading 160589 bytes of fd 0x19A
[08:41:36.128] |T| [seek_file]: sceIoPread: Seeking fd: 0x19A, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.128] |T| [seek_file]: sceIoPread: Seeking fd: 0x19A, offset: 0x18C87, whence: SCE_SEEK_SET
[08:41:36.128] |T| [read_file]: sceIoPread: Reading 160633 bytes of fd 0x19A
[08:41:36.128] |T| [seek_file]: sceIoPread: Seeking fd: 0x19A, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.129] |T| [close_file]: sceIoClose: Closing file fd: 0x19A
[08:41:36.130] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG01029/GG2Game/CookedNGP/Textures.tfc)
[08:41:36.130] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x80000000
[08:41:36.131] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:41:36.132] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG01029/GG2Game/CookedNGP/Textures.tfc), fd: 0x19B
[08:41:36.132] |T| [seek_file]: sceIoPread: Seeking fd: 0x19B, offset: 0x257F7D, whence: SCE_SEEK_SET
[08:41:36.176] |T| [read_file]: sceIoPread: Reading 163971 bytes of fd 0x19B
[08:41:36.176] |T| [seek_file]: sceIoPread: Seeking fd: 0x19B, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.178] |T| [seek_file]: sceIoPread: Seeking fd: 0x19B, offset: 0x257642, whence: SCE_SEEK_SET
[08:41:36.178] |T| [read_file]: sceIoPread: Reading 166334 bytes of fd 0x19B
[08:41:36.178] |T| [seek_file]: sceIoPread: Seeking fd: 0x19B, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.179] |T| [seek_file]: sceIoPread: Seeking fd: 0x19B, offset: 0x25732A, whence: SCE_SEEK_SET
[08:41:36.180] |T| [read_file]: sceIoPread: Reading 167126 bytes of fd 0x19B
[08:41:36.181] |T| [seek_file]: sceIoPread: Seeking fd: 0x19B, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.182] |T| [seek_file]: sceIoPread: Seeking fd: 0x19B, offset: 0x257227, whence: SCE_SEEK_SET
[08:41:36.182] |T| [read_file]: sceIoPread: Reading 167385 bytes of fd 0x19B
[08:41:36.182] |T| [seek_file]: sceIoPread: Seeking fd: 0x19B, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.183] |T| [seek_file]: sceIoPread: Seeking fd: 0x19B, offset: 0x2571CA, whence: SCE_SEEK_SET
[08:41:36.183] |T| [read_file]: sceIoPread: Reading 167478 bytes of fd 0x19B
[08:41:36.183] |T| [seek_file]: sceIoPread: Seeking fd: 0x19B, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.184] |T| [seek_file]: sceIoPread: Seeking fd: 0x19B, offset: 0x257195, whence: SCE_SEEK_SET
[08:41:36.184] |T| [read_file]: sceIoPread: Reading 167531 bytes of fd 0x19B
[08:41:36.184] |T| [seek_file]: sceIoPread: Seeking fd: 0x19B, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.184] |T| [seek_file]: sceIoPread: Seeking fd: 0x19B, offset: 0x257163, whence: SCE_SEEK_SET
[08:41:36.185] |T| [read_file]: sceIoPread: Reading 167581 bytes of fd 0x19B
[08:41:36.185] |T| [seek_file]: sceIoPread: Seeking fd: 0x19B, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.185] |T| [seek_file]: sceIoPread: Seeking fd: 0x19B, offset: 0x257133, whence: SCE_SEEK_SET
[08:41:36.185] |T| [read_file]: sceIoPread: Reading 167629 bytes of fd 0x19B
[08:41:36.186] |T| [seek_file]: sceIoPread: Seeking fd: 0x19B, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.186] |T| [seek_file]: sceIoPread: Seeking fd: 0x19B, offset: 0x257100, whence: SCE_SEEK_SET
[08:41:36.186] |T| [read_file]: sceIoPread: Reading 167680 bytes of fd 0x19B
[08:41:36.186] |T| [seek_file]: sceIoPread: Seeking fd: 0x19B, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.187] |T| [close_file]: sceIoClose: Closing file fd: 0x19B
[08:41:36.187] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG01029/GG2Game/CookedNGP/Textures.tfc)
[08:41:36.188] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x80000000
[08:41:36.188] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:41:36.188] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG01029/GG2Game/CookedNGP/Textures.tfc), fd: 0x19C
[08:41:36.189] |T| [seek_file]: sceIoPread: Seeking fd: 0x19C, offset: 0x3AFFB2, whence: SCE_SEEK_SET
[08:41:36.189] |T| [read_file]: sceIoPread: Reading 65614 bytes of fd 0x19C
[08:41:36.189] |T| [seek_file]: sceIoPread: Seeking fd: 0x19C, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.190] |T| [seek_file]: sceIoPread: Seeking fd: 0x19C, offset: 0x3AFC3B, whence: SCE_SEEK_SET
[08:41:36.190] |T| [read_file]: sceIoPread: Reading 66501 bytes of fd 0x19C
[08:41:36.190] |T| [seek_file]: sceIoPread: Seeking fd: 0x19C, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.191] |T| [seek_file]: sceIoPread: Seeking fd: 0x19C, offset: 0x3AFB18, whence: SCE_SEEK_SET
[08:41:36.191] |T| [read_file]: sceIoPread: Reading 66792 bytes of fd 0x19C
[08:41:36.191] |T| [seek_file]: sceIoPread: Seeking fd: 0x19C, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.192] |T| [seek_file]: sceIoPread: Seeking fd: 0x19C, offset: 0x3AFAB7, whence: SCE_SEEK_SET
[08:41:36.192] |T| [read_file]: sceIoPread: Reading 66889 bytes of fd 0x19C
[08:41:36.192] |T| [seek_file]: sceIoPread: Seeking fd: 0x19C, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.192] |T| [seek_file]: sceIoPread: Seeking fd: 0x19C, offset: 0x3AFA7C, whence: SCE_SEEK_SET
[08:41:36.193] |T| [read_file]: sceIoPread: Reading 66948 bytes of fd 0x19C
[08:41:36.193] |T| [seek_file]: sceIoPread: Seeking fd: 0x19C, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.193] |T| [seek_file]: sceIoPread: Seeking fd: 0x19C, offset: 0x3AFA45, whence: SCE_SEEK_SET
[08:41:36.194] |T| [read_file]: sceIoPread: Reading 67003 bytes of fd 0x19C
[08:41:36.194] |T| [seek_file]: sceIoPread: Seeking fd: 0x19C, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.194] |T| [seek_file]: sceIoPread: Seeking fd: 0x19C, offset: 0x3AFA13, whence: SCE_SEEK_SET
[08:41:36.195] |T| [read_file]: sceIoPread: Reading 67053 bytes of fd 0x19C
[08:41:36.195] |T| [seek_file]: sceIoPread: Seeking fd: 0x19C, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.195] |T| [seek_file]: sceIoPread: Seeking fd: 0x19C, offset: 0x3AF9E0, whence: SCE_SEEK_SET
[08:41:36.197] |T| [read_file]: sceIoPread: Reading 67104 bytes of fd 0x19C
[08:41:36.197] |T| [seek_file]: sceIoPread: Seeking fd: 0x19C, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.198] |T| [close_file]: sceIoClose: Closing file fd: 0x19C
[08:41:36.199] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x80000000
[08:41:36.199] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG01029/GG2Game/CookedNGP/Textures.tfc)
[08:41:36.200] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:41:36.200] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG01029/GG2Game/CookedNGP/Textures.tfc), fd: 0x19D
[08:41:36.201] |T| [seek_file]: sceIoPread: Seeking fd: 0x19D, offset: 0x38234E, whence: SCE_SEEK_SET
[08:41:36.201] |T| [read_file]: sceIoPread: Reading 253106 bytes of fd 0x19D
[08:41:36.201] |T| [seek_file]: sceIoPread: Seeking fd: 0x19D, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.203] |T| [seek_file]: sceIoPread: Seeking fd: 0x19D, offset: 0x3819C9, whence: SCE_SEEK_SET
[08:41:36.204] |T| [read_file]: sceIoPread: Reading 255543 bytes of fd 0x19D
[08:41:36.204] |T| [seek_file]: sceIoPread: Seeking fd: 0x19D, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.205] |T| [seek_file]: sceIoPread: Seeking fd: 0x19D, offset: 0x3816B1, whence: SCE_SEEK_SET
[08:41:36.205] |T| [read_file]: sceIoPread: Reading 256335 bytes of fd 0x19D
[08:41:36.205] |T| [seek_file]: sceIoPread: Seeking fd: 0x19D, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.206] |T| [seek_file]: sceIoPread: Seeking fd: 0x19D, offset: 0x3815AF, whence: SCE_SEEK_SET
[08:41:36.206] |T| [read_file]: sceIoPread: Reading 256593 bytes of fd 0x19D
[08:41:36.207] |T| [seek_file]: sceIoPread: Seeking fd: 0x19D, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.207] |T| [seek_file]: sceIoPread: Seeking fd: 0x19D, offset: 0x381552, whence: SCE_SEEK_SET
[08:41:36.207] |T| [read_file]: sceIoPread: Reading 256686 bytes of fd 0x19D
[08:41:36.207] |T| [seek_file]: sceIoPread: Seeking fd: 0x19D, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.208] |T| [seek_file]: sceIoPread: Seeking fd: 0x19D, offset: 0x381516, whence: SCE_SEEK_SET
[08:41:36.208] |T| [read_file]: sceIoPread: Reading 256746 bytes of fd 0x19D
[08:41:36.208] |T| [seek_file]: sceIoPread: Seeking fd: 0x19D, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.208] |T| [seek_file]: sceIoPread: Seeking fd: 0x19D, offset: 0x3814DA, whence: SCE_SEEK_SET
[08:41:36.209] |T| [read_file]: sceIoPread: Reading 256806 bytes of fd 0x19D
[08:41:36.209] |T| [seek_file]: sceIoPread: Seeking fd: 0x19D, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.209] |T| [seek_file]: sceIoPread: Seeking fd: 0x19D, offset: 0x3814A8, whence: SCE_SEEK_SET
[08:41:36.209] |T| [read_file]: sceIoPread: Reading 256856 bytes of fd 0x19D
[08:41:36.209] |T| [seek_file]: sceIoPread: Seeking fd: 0x19D, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.210] |T| [seek_file]: sceIoPread: Seeking fd: 0x19D, offset: 0x381473, whence: SCE_SEEK_SET
[08:41:36.210] |T| [read_file]: sceIoPread: Reading 256909 bytes of fd 0x19D
[08:41:36.210] |T| [seek_file]: sceIoPread: Seeking fd: 0x19D, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.210] |T| [close_file]: sceIoClose: Closing file fd: 0x19D
[08:41:36.211] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG01029/GG2Game/CookedNGP/Textures.tfc)
[08:41:36.212] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x80000000
[08:41:36.212] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:41:36.212] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG01029/GG2Game/CookedNGP/Textures.tfc), fd: 0x19E
[08:41:36.212] |T| [seek_file]: sceIoPread: Seeking fd: 0x19E, offset: 0x3B106A, whence: SCE_SEEK_SET
[08:41:36.214] |T| [read_file]: sceIoPread: Reading 61334 bytes of fd 0x19E
[08:41:36.214] |T| [seek_file]: sceIoPread: Seeking fd: 0x19E, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.215] |T| [seek_file]: sceIoPread: Seeking fd: 0x19E, offset: 0x3B0CDE, whence: SCE_SEEK_SET
[08:41:36.216] |T| [read_file]: sceIoPread: Reading 62242 bytes of fd 0x19E
[08:41:36.216] |T| [seek_file]: sceIoPread: Seeking fd: 0x19E, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.217] |T| [seek_file]: sceIoPread: Seeking fd: 0x19E, offset: 0x3B0BBB, whence: SCE_SEEK_SET
[08:41:36.217] |T| [read_file]: sceIoPread: Reading 62533 bytes of fd 0x19E
[08:41:36.217] |T| [seek_file]: sceIoPread: Seeking fd: 0x19E, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.217] |T| [seek_file]: sceIoPread: Seeking fd: 0x19E, offset: 0x3B0B58, whence: SCE_SEEK_SET
[08:41:36.218] |T| [read_file]: sceIoPread: Reading 62632 bytes of fd 0x19E
[08:41:36.218] |T| [seek_file]: sceIoPread: Seeking fd: 0x19E, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.218] |T| [seek_file]: sceIoPread: Seeking fd: 0x19E, offset: 0x3B0B1B, whence: SCE_SEEK_SET
[08:41:36.218] |T| [read_file]: sceIoPread: Reading 62693 bytes of fd 0x19E
[08:41:36.221] |T| [seek_file]: sceIoPread: Seeking fd: 0x19E, offset: 0x0, whence: SCE_SEEK_SET
[08:41:36.221] |T| [seek_file]: sceIoPread: Seeking fd: 0x19E, offset: 0x3B0AE7, whence: SCE_SEEK_SET
[08:41:36.221] |T| [read_file]: sceIoPread: Reading 62745 bytes of fd 0x19E
