[19:14:13.508] |I| [config::init]:  log-level: 0
 9(in_TexCoord0):      8(ptr) Variable Input
10(in_TexCoord1):      8(ptr) Variable Input
              11:             TypeVector 1(float) 4
              12:             TypePointer Output 11(fvec4)
   13(out_color):     12(ptr) Variable Output
              14:             TypeVoid
              15:             TypeFunction 14
              18:    1(float) Constant 0
              19:    1(float) Constant 1065353216
              20:   11(fvec4) ConstantComposite 18 18 19 19
     16(main_fs):          14 Function None 15
              17:             Label
                              Store 13(out_color) 20
                              Return
                              FunctionEnd

[19:14:16.097] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform sampler2D texture0;
uniform sampler2D texture1;

in vec2 in_TexCoord0;
in vec2 in_TexCoord1;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[19:14:16.106] |E| [renderer::load_fragment_shader]:  Missing fragment shader 85151b4e3fa2609dfc399c2c085df60c838ac32e7c8d5f2527bf4b3c2c915fb6
[19:14:16.108] |D| [gxp::log_parameter]:  Uniform: name:colorTransform semantic:NONE type:1 component_count:4 container_index:0xE
[19:14:16.109] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:BCOL type:0 component_count:4 container_index:0x0
[19:14:16.110] |D| [gxp::log_parameter]:  Sampler: name:texture1 semantic:BCOL type:0 component_count:4 container_index:0x0
[19:14:16.111] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 24

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 19  "main_fs" 13 14 16
                              ExecutionMode 19 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 5  "colorTransform"
                              Name 9  "texture0"
                              Name 10  "texture1"
                              Name 13  "in_TexCoord0"
                              Name 14  "in_TexCoord1"
                              Name 16  "out_color"
                              Name 19  "main_fs"
                              Decorate 16(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeVector 1(float) 4
               3:             TypeMatrix 2(fvec4) 4
               4:             TypePointer UniformConstant 3
5(colorTransform):      4(ptr) Variable UniformConstant
               6:             TypeImage 1(float) 2D sampled format:Unknown
               7:             TypeSampledImage 6
               8:             TypePointer UniformConstant 7
     9(texture0):      8(ptr) Variable UniformConstant
    10(texture1):      8(ptr) Variable UniformConstant
              11:             TypeVector 1(float) 2
              12:             TypePointer Input 11(fvec2)
13(in_TexCoord0):     12(ptr) Variable Input
14(in_TexCoord1):     12(ptr) Variable Input
              15:             TypePointer Output 2(fvec4)
   16(out_color):     15(ptr) Variable Output
              17:             TypeVoid
              18:             TypeFunction 17
              21:    1(float) Constant 0
              22:    1(float) Constant 1065353216
              23:    2(fvec4) ConstantComposite 21 21 22 22
     19(main_fs):          17 Function None 18
              20:             Label
                              Store 16(out_color) 23
                              Return
                              FunctionEnd

[19:14:16.112] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform mat4 colorTransform;
uniform sampler2D texture0;
uniform sampler2D texture1;

in vec2 in_TexCoord0;
in vec2 in_TexCoord1;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[19:14:16.117] |E| [renderer::load_vertex_shader]:  Missing vertex shader b4a1958894f430092b113bd42f052b2b6d69c97a997155fbafbe20dfa78541d4
[19:14:16.119] |D| [gxp::log_parameter]:  Vertex attribute: name:aPosition semantic:POSITION type:0 component_count:4 container_index:0x0
[19:14:16.120] |D| [gxp::log_parameter]:  Vertex attribute: name:aTexCoord0 semantic:TEXCOORD type:0 component_count:4 container_index:0x0
[19:14:16.121] |D| [gxp::log_parameter]:  Vertex attribute: name:aTexCoord1 semantic:UNKNOWN type:0 component_count:4 container_index:0x0
[19:14:16.122] |D| [gxp::log_parameter]:  Vertex attribute: name:aColor semantic:COLOR type:0 component_count:4 container_index:0x0
[19:14:16.123] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 19

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Vertex 17  "main_vs" 4 5 6 7 9 10 13 14
                              SourceExtension  "gxp"
                              Name 4  "aPosition"
                              Name 5  "aTexCoord0"
                              Name 6  "aTexCoord1"
                              Name 7  "aColor"
                              Name 9  "out_Position"
                              Name 10  "out_Color0"
                              Name 13  "out_TexCoord0"
                              Name 14  "out_TexCoord1"
                              Name 17  "main_vs"
               1:             TypeFloat 32
               2:             TypeVector 1(float) 4
               3:             TypePointer Input 2(fvec4)
    4(aPosition):      3(ptr) Variable Input
   5(aTexCoord0):      3(ptr) Variable Input
   6(aTexCoord1):      3(ptr) Variable Input
       7(aColor):      3(ptr) Variable Input
               8:             TypePointer Output 2(fvec4)
 9(out_Position):      8(ptr) Variable Output
  10(out_Color0):      8(ptr) Variable Output
              11:             TypeVector 1(float) 2
              12:             TypePointer Output 11(fvec2)
13(out_TexCoord0):     12(ptr) Variable Output
14(out_TexCoord1):     12(ptr) Variable Output
              15:             TypeVoid
              16:             TypeFunction 15
     17(main_vs):          15 Function None 16
              18:             Label
                              Return
                              FunctionEnd

[19:14:16.124] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

in vec4 aPosition;
in vec4 aTexCoord0;
in vec4 aTexCoord1;
in vec4 aColor;
out vec4 out_Position;
out vec4 out_Color0;
out vec2 out_TexCoord0;
out vec2 out_TexCoord1;

void main()
{
}


[19:14:16.128] |E| [renderer::load_fragment_shader]:  Missing fragment shader 032b9aa49a2e89eac829b44edf7057e5bb506ce58ba3ee35ad9fca032bf89245
[19:14:16.131] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:BCOL type:0 component_count:4 container_index:0x0
[19:14:16.132] |D| [gxp::log_parameter]:  Sampler: name:texture1 semantic:BCOL type:0 component_count:4 container_index:0x0
[19:14:16.133] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 21

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 16  "main_fs" 9 10 13
                              ExecutionMode 16 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 5  "texture0"
                              Name 6  "texture1"
                              Name 9  "in_TexCoord0"
                              Name 10  "in_TexCoord1"
                              Name 13  "out_color"
                              Name 16  "main_fs"
                              Decorate 13(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeImage 1(float) 2D sampled format:Unknown
               3:             TypeSampledImage 2
               4:             TypePointer UniformConstant 3
     5(texture0):      4(ptr) Variable UniformConstant
     6(texture1):      4(ptr) Variable UniformConstant
               7:             TypeVector 1(float) 2
               8:             TypePointer Input 7(fvec2)
 9(in_TexCoord0):      8(ptr) Variable Input
10(in_TexCoord1):      8(ptr) Variable Input
              11:             TypeVector 1(float) 4
              12:             TypePointer Output 11(fvec4)
   13(out_color):     12(ptr) Variable Output
              14:             TypeVoid
              15:             TypeFunction 14
              18:    1(float) Constant 0
              19:    1(float) Constant 1065353216
              20:   11(fvec4) ConstantComposite 18 18 19 19
     16(main_fs):          14 Function None 15
              17:             Label
                              Store 13(out_color) 20
                              Return
                              FunctionEnd

[19:14:16.134] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform sampler2D texture0;
uniform sampler2D texture1;

in vec2 in_TexCoord0;
in vec2 in_TexCoord1;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[19:14:16.143] |E| [renderer::load_fragment_shader]:  Missing fragment shader 8d43bb1eb2e9316290dd166bb6fcd5c66438af3e844d702af1bbf5d834289cb0
[19:14:16.144] |D| [gxp::log_parameter]:  Uniform: name:colorTransform semantic:NONE type:1 component_count:4 container_index:0xE
[19:14:16.145] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:BCOL type:0 component_count:4 container_index:0x0
[19:14:16.146] |D| [gxp::log_parameter]:  Sampler: name:texture1 semantic:BCOL type:0 component_count:4 container_index:0x0
[19:14:16.147] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 24

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 19  "main_fs" 13 14 16
                              ExecutionMode 19 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 5  "colorTransform"
                              Name 9  "texture0"
                              Name 10  "texture1"
                              Name 13  "in_TexCoord0"
                              Name 14  "in_TexCoord1"
                              Name 16  "out_color"
                              Name 19  "main_fs"
                              Decorate 16(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeVector 1(float) 4
               3:             TypeMatrix 2(fvec4) 4
               4:             TypePointer UniformConstant 3
5(colorTransform):      4(ptr) Variable UniformConstant
               6:             TypeImage 1(float) 2D sampled format:Unknown
               7:             TypeSampledImage 6
               8:             TypePointer UniformConstant 7
     9(texture0):      8(ptr) Variable UniformConstant
    10(texture1):      8(ptr) Variable UniformConstant
              11:             TypeVector 1(float) 2
              12:             TypePointer Input 11(fvec2)
13(in_TexCoord0):     12(ptr) Variable Input
14(in_TexCoord1):     12(ptr) Variable Input
              15:             TypePointer Output 2(fvec4)
   16(out_color):     15(ptr) Variable Output
              17:             TypeVoid
              18:             TypeFunction 17
              21:    1(float) Constant 0
              22:    1(float) Constant 1065353216
              23:    2(fvec4) ConstantComposite 21 21 22 22
     19(main_fs):          17 Function None 18
              20:             Label
                              Store 16(out_color) 23
                              Return
                              FunctionEnd

[19:14:16.148] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform mat4 colorTransform;
uniform sampler2D texture0;
uniform sampler2D texture1;

in vec2 in_TexCoord0;
in vec2 in_TexCoord1;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[19:14:16.154] |W| [stubbed_impl]:  Stubbed sceGxmShaderPatcherCreateMaskUpdateFragmentProgram import called. (Using a null shader)
[19:14:16.191] |W| [unimplemented_impl]:  Unimplemented _sceFiberInitializeWithInternalOptionImpl import called.
[19:14:16.198] |W| [unimplemented_impl]:  Unimplemented sceKernelGetThreadInfo import called.
[19:14:16.211] |W| [unimplemented_impl]:  Unimplemented _sceRazorCpuWriteFiberUltPkt import called.
[19:14:16.212] |W| [unimplemented_impl]:  Unimplemented sceFiberRun import called.
[19:14:16.213] |E| [call_import]:  Import function for NID 0xD7F0F610 not found (thread name: PCSG00620, thread ID: 4)
[19:14:16.240] |W| [unimplemented_impl]:  Unimplemented sceCtrlReadBufferPositive2 import called.
[19:14:16.418] |T| [stat_file]:  sceIoGetstat: Statting file app0:/PARTS.PAK (ux0:/app/PCSG00620//PARTS.PAK)
[19:14:16.422] |I| [export_sceIoOpen]:  Opening file: app0:/PARTS.PAK
[19:14:16.422] |T| [open_file]:  sceIoOpen: Opening file app0:/PARTS.PAK (ux0:/app/PCSG00620//PARTS.PAK)
[19:14:16.423] |T| [read_file]:  sceIoRead: Reading file: fd: 0x6, size: 5242880
[19:14:16.426] |T| [close_file]:  sceIoClose: Closing file: fd: 0x6
[19:14:16.432] |T| [stat_file]:  sceIoGetstat: Statting file app0:/SCRIPT.PAK (ux0:/app/PCSG00620//SCRIPT.PAK)
[19:14:16.433] |I| [export_sceIoOpen]:  Opening file: app0:/SCRIPT.PAK
[19:14:16.433] |T| [open_file]:  sceIoOpen: Opening file app0:/SCRIPT.PAK (ux0:/app/PCSG00620//SCRIPT.PAK)
[19:14:16.434] |T| [read_file]:  sceIoRead: Reading file: fd: 0x7, size: 1136771
[19:14:16.435] |T| [close_file]:  sceIoClose: Closing file: fd: 0x7
[19:14:16.437] |T| [stat_file]:  sceIoGetstat: Statting file app0:/VOICE2.PAK (ux0:/app/PCSG00620//VOICE2.PAK)
[19:14:16.440] |I| [export_sceIoOpen]:  Opening file: app0:/VOICE2.PAK
[19:14:16.440] |T| [open_file]:  sceIoOpen: Opening file app0:/VOICE2.PAK (ux0:/app/PCSG00620//VOICE2.PAK)
[19:14:16.441] |T| [read_file]:  sceIoRead: Reading file: fd: 0x8, size: 3395584
[19:14:16.443] |T| [close_file]:  sceIoClose: Closing file: fd: 0x8
[19:14:16.444] |T| [stat_file]:  sceIoGetstat: Statting file app0:/DEBUG.PAK (ux0:/app/PCSG00620//DEBUG.PAK)
[19:14:16.444] |W| [io_error_impl]:  stat_file (sceIoGetstat) returned 0x80010018
[19:14:16.445] |T| [stat_file]:  sceIoGetstat: Statting file app0:/DEMO.PAK (ux0:/app/PCSG00620//DEMO.PAK)
[19:14:16.447] |W| [io_error_impl]:  stat_file (sceIoGetstat) returned 0x80010018
[19:14:16.476] |T| [open_file]:  sceAppUtilSaveDataSlotGetParam: Opening file savedata0:/SlotParam_0.bin (ux0:/user/00/savedata/PCSG00620//SlotParam_0.bin)
[19:14:16.482] |W| [io_error_impl]:  open_file (sceAppUtilSaveDataSlotGetParam) returned 0x80010002
[19:14:16.486] |E| [ret_error_impl]:  sceAppUtilSaveDataSlotGetParam returned SCE_APPUTIL_ERROR_SAVEDATA_SLOT_NOT_FOUND (0x80100641)
[19:14:16.491] |W| [unimplemented_impl]:  Unimplemented sceAppUtilLoadSafeMemory import called.
[19:14:16.526] |W| [unimplemented_impl]:  Unimplemented sceDisplayWaitVblankStartCB import called.
[19:14:16.541] |I| [export_sceIoOpen]:  Opening file: app0:/FONT.PAK
[19:14:16.543] |T| [open_file]:  sceIoOpen: Opening file app0:/FONT.PAK (ux0:/app/PCSG00620//FONT.PAK)
[19:14:16.552] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0x9 at offset: 0x800, whence: SCE_SEEK_SET
[19:14:16.555] |T| [read_file]:  sceIoRead: Reading file: fd: 0x9, size: 284672
[19:14:16.567] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0x9 at offset: 0x1A1800, whence: SCE_SEEK_SET
[19:14:16.569] |T| [read_file]:  sceIoRead: Reading file: fd: 0x9, size: 1978368
[19:14:16.585] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0x9 at offset: 0x46000, whence: SCE_SEEK_SET
[19:14:16.588] |T| [read_file]:  sceIoRead: Reading file: fd: 0x9, size: 284672
[19:14:16.599] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0x9 at offset: 0x384800, whence: SCE_SEEK_SET
[19:14:16.600] |T| [read_file]:  sceIoRead: Reading file: fd: 0x9, size: 1710080
[19:14:16.604] |W| [unimplemented_impl]:  Unimplemented sceKernelWaitSignal import called.
[19:14:16.606] |I| [export_sceClibPrintf]:  %s[ult] Assertion Failed:	%s:The actual value is %d(%#x), but expected value is %d(%#x)

[19:14:16.607] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0x9 at offset: 0x8B800, whence: SCE_SEEK_SET
[19:14:16.607] |E| [call_import]:  Import function for NID 0x80A0F8A6 not found (thread name: PCSG00620, thread ID: 4)
[19:14:16.608] |T| [read_file]:  sceIoRead: Reading file: fd: 0x9, size: 284672
[19:14:16.617] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0x9 at offset: 0x526000, whence: SCE_SEEK_SET
[19:14:16.620] |T| [read_file]:  sceIoRead: Reading file: fd: 0x9, size: 1458176
[19:14:16.625] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0x9 at offset: 0xD1000, whence: SCE_SEEK_SET
[19:14:16.626] |T| [read_file]:  sceIoRead: Reading file: fd: 0x9, size: 284672
[19:14:16.628] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0x9 at offset: 0x68A000, whence: SCE_SEEK_SET
[19:14:16.629] |T| [read_file]:  sceIoRead: Reading file: fd: 0x9, size: 1226752
[19:14:16.630] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0x9 at offset: 0x116800, whence: SCE_SEEK_SET
[19:14:16.631] |T| [read_file]:  sceIoRead: Reading file: fd: 0x9, size: 284672
[19:14:16.635] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0x9 at offset: 0x7B5800, whence: SCE_SEEK_SET
[19:14:16.635] |T| [read_file]:  sceIoRead: Reading file: fd: 0x9, size: 1009664
[19:14:16.637] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0x9 at offset: 0x15C000, whence: SCE_SEEK_SET
[19:14:16.637] |T| [read_file]:  sceIoRead: Reading file: fd: 0x9, size: 284672
[19:14:16.638] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0x9 at offset: 0x8AC000, whence: SCE_SEEK_SET
[19:14:16.638] |T| [read_file]:  sceIoRead: Reading file: fd: 0x9, size: 598016
[19:14:16.640] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0x9 at offset: 0x20F6000, whence: SCE_SEEK_SET
[19:14:16.641] |T| [read_file]:  sceIoRead: Reading file: fd: 0x9, size: 280576
