[23:38:33.266] |I| [config::init_config]: hardware-flip: true
[23:38:36.433] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x34000, whence: SCE_SEEK_SET
[23:38:36.433] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.434] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x35000, whence: SCE_SEEK_SET
[23:38:36.434] |T| [read_file]: sceIoRead: Reading 4096 bytes of fd 0x8
[23:38:36.435] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x36000, whence: SCE_SEEK_SET
[23:38:36.435] |T| [read_file]: sceIoRead: Reading 2749 bytes of fd 0x8
[23:38:36.436] |T| [close_file]: sceIoClose: Closing file fd: 0x8
[23:38:36.485] |W| [unimplemented_impl]: Unimplemented _sceAppMgrGetAppState import called.
[23:38:36.487] |I| [write_file]: *** TTY: BootNo:0
[23:38:36.492] |W| [unimplemented_impl]: Unimplemented sceSystemGestureUpdatePrimitiveTouchRecognizer import called.
[23:38:36.492] |W| [unimplemented_impl]: Unimplemented sceSystemGestureUpdateTouchRecognizer import called.
[23:38:36.493] |W| [unimplemented_impl]: Unimplemented sceSystemGestureGetTouchEventsCount import called.
[23:38:36.494] |W| [unimplemented_impl]: Unimplemented sceCommonDialogUpdate import called.
[23:38:36.495] |W| [stubbed_impl]: Stubbed sceDisplayWaitVblankStart import called. (wait for vblank)
[23:38:36.507] |I| [renderer::gl::load_shader]: Generating frag shader daa9ebb383d8bdc393e23e17085f02235158033c5eb9d3ab9550816c87f3ec38
[23:38:36.508] |W| [shader::create_parameters]: Container for literal not found, skipping creating literals!
[23:38:36.509] |D| [shader::create_fragment_inputs]: Iterator: pa0 = (half4) v_Color0
[23:38:36.509] |T| [shader::usse::USSERecompiler::get_or_recompile_block]: Recompiling block_0, size = 1, id = 104
[23:38:36.511] |D| [shader::spirv_disasm_print]: SPIR-V Disassembly:
// Module Version 10400
// Generated by (magic number): 1337000
// Id's are bound by 108

                              Capability Shader
              51:             ExtInstImport  "GLSL.std.450"
              79:             ExtInstImport  "GLSL.std.450"
              93:             ExtInstImport  "GLSL.std.450"
                              MemoryModel Logical GLSL450
                              EntryPoint Fragment 4  "main_fs"
                              ExecutionMode 4 OriginLowerLeft
               1:             String  "daa9ebb383d8bdc393e23e17085f02235158033c5eb9d3ab9550816c87f3ec38"
                              SourceExtension  "gxp"
                              Name 4  "main_fs"
                              Name 23  "pa"
                              Name 24  "sa"
                              Name 26  "internals"
                              Name 28  "r"
                              Name 30  "p"
                              Name 32  "idx"
                              Name 34  "outs"
                              Name 36  "v_Color0"
                              Name 49  "pack2xF16"
                              Name 64  "frag_output_finalize"
                              Name 76  "unpack2xF16"
                              Name 91  "out_color"
                              Name 104  "block_prim_0"
                              Decorate 91(out_color) Location 0
               2:             TypeVoid
               3:             TypeFunction 2
               6:             TypeFloat 32
               7:             TypeInt 32 1
               8:             TypeBool
               9:             TypeVector 6(float) 4
              10:      7(int) Constant 32
              11:             TypeArray 9(fvec4) 10
              12:      7(int) Constant 3
              13:             TypeArray 9(fvec4) 12
              14:      7(int) Constant 20
              15:             TypeArray 9(fvec4) 14
              16:      7(int) Constant 2
              17:             TypeArray 7(int) 16
              18:      7(int) Constant 4
              19:             TypeArray 8(bool) 18
              20:      7(int) Constant 10
              21:             TypeArray 9(fvec4) 20
              22:             TypePointer Private 11
          23(pa):     22(ptr) Variable Private
          24(sa):     22(ptr) Variable Private
              25:             TypePointer Private 13
   26(internals):     25(ptr) Variable Private
              27:             TypePointer Private 15
           28(r):     27(ptr) Variable Private
              29:             TypePointer Private 19
           30(p):     29(ptr) Variable Private
              31:             TypePointer Private 17
         32(idx):     31(ptr) Variable Private
              33:             TypePointer Private 21
        34(outs):     33(ptr) Variable Private
              35:             TypePointer Input 9(fvec4)
    36(v_Color0):     35(ptr) Variable Input
              38:             TypePointer Private 6(float)
              39:             TypePointer Private 9(fvec4)
              40:      7(int) Constant 0
              42:      7(int) Constant 1
              44:             TypeVector 6(float) 2
              46:             TypeInt 32 0
              47:             TypeFunction 6(float) 44(fvec2)
              74:             TypeFunction 44(fvec2) 6(float)
              90:             TypePointer Output 9(fvec4)
   91(out_color):     90(ptr) Variable Output
              94:    6(float) Constant 1056964608
              95:    6(float) Constant 0
              96:    6(float) Constant 1065353216
              97:    6(float) Constant 1073741824
              98:             TypeVector 6(float) 1
              99:    98(fvec) ConstantComposite 95
             100:   44(fvec2) ConstantComposite 95 95
             101:             TypeVector 6(float) 3
             102:  101(fvec3) ConstantComposite 95 95 95
             103:    9(fvec4) ConstantComposite 95 95 95 95
      4(main_fs):           2 Function None 3
               5:             Label
              37:    9(fvec4) Load 36(v_Color0)
              41:    6(float) VectorExtractDynamic 37 40
              43:    6(float) VectorExtractDynamic 37 42
              45:   44(fvec2) CompositeConstruct 41 43
              55:    6(float) FunctionCall 49(pack2xF16) 45
              56:    6(float) VectorExtractDynamic 37 16
              57:    6(float) VectorExtractDynamic 37 12
              58:   44(fvec2) CompositeConstruct 56 57
              59:    6(float) FunctionCall 49(pack2xF16) 58
              60:   44(fvec2) CompositeConstruct 55 59
              61:     39(ptr) AccessChain 23(pa) 40
              62:    9(fvec4) Load 61
              63:    9(fvec4) VectorShuffle 62 60 4 5 2 3
                              Store 61 63
             107:           2 FunctionCall 104(block_prim_0)
                              Return
                              FunctionEnd
   49(pack2xF16):    6(float) Function None 47
              48:   44(fvec2) FunctionParameter
              50:             Label
              52:     46(int) ExtInst 51(GLSL.std.450) 58(PackHalf2x16) 48
              53:    6(float) Bitcast 52
                              ReturnValue 53
                              FunctionEnd
64(frag_output_finalize):           2 Function None 3
              65:             Label
              66:     39(ptr) AccessChain 23(pa) 40
              67:     39(ptr) AccessChain 23(pa) 40
              68:    9(fvec4) Load 67
              69:    9(fvec4) Load 66
              70:    6(float) VectorExtractDynamic 69 40
              71:    6(float) VectorExtractDynamic 69 42
              72:   44(fvec2) CompositeConstruct 70 71
              73:    6(float) VectorExtractDynamic 72 40
              82:   44(fvec2) FunctionCall 76(unpack2xF16) 73
              83:    6(float) VectorExtractDynamic 72 42
              84:   44(fvec2) FunctionCall 76(unpack2xF16) 83
              85:    6(float) VectorExtractDynamic 82 40
              86:    6(float) VectorExtractDynamic 82 42
              87:    6(float) VectorExtractDynamic 84 40
              88:    6(float) VectorExtractDynamic 84 42
              89:    9(fvec4) CompositeConstruct 85 86 87 88
                              Store 91(out_color) 89
                              Return
                              FunctionEnd
 76(unpack2xF16):   44(fvec2) Function None 74
              75:    6(float) FunctionParameter
              77:             Label
              78:     46(int) Bitcast 75
              80:   44(fvec2) ExtInst 79(GLSL.std.450) 62(UnpackHalf2x16) 78
                              ReturnValue 80
                              FunctionEnd
104(block_prim_0):           2 Function None 3
             105:             Label
             106:           2 FunctionCall 64(frag_output_finalize)
                              Return
                              FunctionEnd

[23:38:36.512] |D| [shader::convert_gxp_to_glsl]: Generated GLSL:
#version 420

in vec4 v_Color0;
layout(location = 0) out vec4 out_color;
vec4 pa[32];
vec4 sa[32];
vec4 internals[3];
vec4 r[20];
bool p[4];
int idx[2];
vec4 outs[10];

float pack2xF16(vec2 _48)
{
    return uintBitsToFloat(packHalf2x16(_48));
}

vec2 unpack2xF16(float _75)
{
    return unpackHalf2x16(floatBitsToUint(_75));
}

void frag_output_finalize()
{
    vec2 _72 = vec2(pa[0].x, pa[0].y);
    vec2 _82 = unpack2xF16(_72.x);
    vec2 _84 = unpack2xF16(_72.y);
    out_color = vec4(_82.x, _82.y, _84.x, _84.y);
}

void block_prim_0()
{
    frag_output_finalize();
}

void main()
{
    vec2 _60 = vec2(pack2xF16(vec2(v_Color0.x, v_Color0.y)), pack2xF16(vec2(v_Color0.z, v_Color0.w)));
    pa[0] = vec4(_60.x, _60.y, pa[0].z, pa[0].w);
    block_prim_0();
}


[23:38:36.522] |I| [renderer::gl::load_shader]: Generating vert shader eb675b91ee3fb6561692358d4b6615f445b0f49d381eac5dfc44aca3f6fae6ff
[23:38:36.523] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) position
[23:38:36.525] |D| [shader::create_parameters]: [BUFFER0  + 4] pa4 = (float4) color
[23:38:36.525] |W| [shader::create_parameters]: Container for literal not found, skipping creating literals!
[23:38:36.526] |T| [shader::usse::USSERecompiler::get_or_recompile_block]: Recompiling block_0, size = 3, id = 76
[23:38:36.530] |D| [shader::spirv_disasm_print]: SPIR-V Disassembly:
// Module Version 10400
// Generated by (magic number): 1337000
// Id's are bound by 120

                              Capability Shader
              63:             ExtInstImport  "GLSL.std.450"
                              MemoryModel Logical GLSL450
                              EntryPoint Vertex 4  "main_vs"
               1:             String  "eb675b91ee3fb6561692358d4b6615f445b0f49d381eac5dfc44aca3f6fae6ff"
                              SourceExtension  "gxp"
                              Name 4  "main_vs"
                              Name 23  "pa"
                              Name 24  "sa"
                              Name 26  "internals"
                              Name 28  "r"
                              Name 30  "p"
                              Name 32  "idx"
                              Name 34  "outs"
                              Name 36  "position"
                              Name 42  "color"
                              Name 47  "flip_vec"
                              Name 48  "vert_output_finalize"
                              Name 51  "v_Position"
                              Name 57  "v_Color0"
                              Name 76  "block_prim_0"
                              Decorate 51(v_Position) BuiltIn Position
               2:             TypeVoid
               3:             TypeFunction 2
               6:             TypeFloat 32
               7:             TypeInt 32 1
               8:             TypeBool
               9:             TypeVector 6(float) 4
              10:      7(int) Constant 32
              11:             TypeArray 9(fvec4) 10
              12:      7(int) Constant 3
              13:             TypeArray 9(fvec4) 12
              14:      7(int) Constant 20
              15:             TypeArray 9(fvec4) 14
              16:      7(int) Constant 2
              17:             TypeArray 7(int) 16
              18:      7(int) Constant 4
              19:             TypeArray 8(bool) 18
              20:      7(int) Constant 10
              21:             TypeArray 9(fvec4) 20
              22:             TypePointer Private 11
          23(pa):     22(ptr) Variable Private
          24(sa):     22(ptr) Variable Private
              25:             TypePointer Private 13
   26(internals):     25(ptr) Variable Private
              27:             TypePointer Private 15
           28(r):     27(ptr) Variable Private
              29:             TypePointer Private 19
           30(p):     29(ptr) Variable Private
              31:             TypePointer Private 17
         32(idx):     31(ptr) Variable Private
              33:             TypePointer Private 21
        34(outs):     33(ptr) Variable Private
              35:             TypePointer Input 9(fvec4)
    36(position):     35(ptr) Variable Input
              38:             TypePointer Private 6(float)
              39:             TypePointer Private 9(fvec4)
              40:      7(int) Constant 0
       42(color):     35(ptr) Variable Input
              44:      7(int) Constant 1
              46:             TypePointer UniformConstant 9(fvec4)
    47(flip_vec):     46(ptr) Variable UniformConstant
              50:             TypePointer Output 9(fvec4)
  51(v_Position):     50(ptr) Variable Output
    57(v_Color0):     50(ptr) Variable Output
              64:             TypeInt 32 0
              65:    6(float) Constant 1056964608
              66:    6(float) Constant 0
              67:    6(float) Constant 1065353216
              68:    6(float) Constant 1073741824
              69:             TypeVector 6(float) 1
              70:    69(fvec) ConstantComposite 66
              71:             TypeVector 6(float) 2
              72:   71(fvec2) ConstantComposite 66 66
              73:             TypeVector 6(float) 3
              74:   73(fvec3) ConstantComposite 66 66 66
              75:    9(fvec4) ConstantComposite 66 66 66 66
      4(main_vs):           2 Function None 3
               5:             Label
              37:    9(fvec4) Load 36(position)
              41:     39(ptr) AccessChain 23(pa) 40
                              Store 41 37
              43:    9(fvec4) Load 42(color)
              45:     39(ptr) AccessChain 23(pa) 44
                              Store 45 43
             119:           2 FunctionCall 76(block_prim_0)
                              Return
                              FunctionEnd
48(vert_output_finalize):           2 Function None 3
              49:             Label
              52:     39(ptr) AccessChain 34(outs) 40
              53:     39(ptr) AccessChain 34(outs) 40
              54:    9(fvec4) Load 53
              55:    9(fvec4) Load 52
              56:    9(fvec4) FMul 55 47(flip_vec)
                              Store 51(v_Position) 56
              58:     39(ptr) AccessChain 34(outs) 44
              59:     39(ptr) AccessChain 34(outs) 44
              60:    9(fvec4) Load 59
              61:    9(fvec4) Load 58
                              Store 57(v_Color0) 61
                              Return
                              FunctionEnd
76(block_prim_0):           2 Function None 3
              77:             Label
                              Line 1 1 0
              78:     39(ptr) AccessChain 23(pa) 40
              79:     39(ptr) AccessChain 23(pa) 40
              80:    9(fvec4) Load 79
              81:    9(fvec4) Load 78
              82:    6(float) VectorExtractDynamic 81 40
              83:    6(float) VectorExtractDynamic 81 44
              84:   71(fvec2) CompositeConstruct 82 83
              85:     39(ptr) AccessChain 34(outs) 40
              86:    9(fvec4) Load 85
              87:    9(fvec4) VectorShuffle 86 84 4 5 2 3
                              Store 85 87
              88:     39(ptr) AccessChain 23(pa) 40
              89:     39(ptr) AccessChain 23(pa) 44
              90:    9(fvec4) Load 89
              91:    9(fvec4) Load 88
              92:    6(float) VectorExtractDynamic 91 16
              93:    6(float) VectorExtractDynamic 91 12
              94:   71(fvec2) CompositeConstruct 92 93
              95:     39(ptr) AccessChain 34(outs) 40
              96:    9(fvec4) Load 95
              97:    9(fvec4) VectorShuffle 96 94 0 1 4 5
                              Store 95 97
              98:     39(ptr) AccessChain 23(pa) 44
              99:     39(ptr) AccessChain 23(pa) 44
             100:    9(fvec4) Load 99
             101:    9(fvec4) Load 98
             102:    6(float) VectorExtractDynamic 101 40
             103:    6(float) VectorExtractDynamic 101 44
             104:   71(fvec2) CompositeConstruct 102 103
             105:     39(ptr) AccessChain 34(outs) 44
             106:    9(fvec4) Load 105
             107:    9(fvec4) VectorShuffle 106 104 4 5 2 3
                              Store 105 107
             108:     39(ptr) AccessChain 23(pa) 44
             109:     39(ptr) AccessChain 23(pa) 16
             110:    9(fvec4) Load 109
             111:    9(fvec4) Load 108
             112:    6(float) VectorExtractDynamic 111 16
             113:    6(float) VectorExtractDynamic 111 12
             114:   71(fvec2) CompositeConstruct 112 113
             115:     39(ptr) AccessChain 34(outs) 44
             116:    9(fvec4) Load 115
             117:    9(fvec4) VectorShuffle 116 114 0 1 4 5
                              Store 115 117
             118:           2 FunctionCall 48(vert_output_finalize)
                              Return
                              FunctionEnd

[23:38:36.531] |D| [shader::convert_gxp_to_glsl]: Generated GLSL:
#version 420

uniform vec4 flip_vec;

in vec4 position;
in vec4 color;
out vec4 v_Color0;
vec4 pa[32];
vec4 sa[32];
vec4 internals[3];
vec4 r[20];
bool p[4];
int idx[2];
vec4 outs[10];

void vert_output_finalize()
{
    gl_Position = outs[0] * flip_vec;
    v_Color0 = outs[1];
}

void block_prim_0()
{
    vec2 _84 = vec2(pa[0].x, pa[0].y);
    outs[0] = vec4(_84.x, _84.y, outs[0].z, outs[0].w);
    vec2 _94 = vec2(pa[0].z, pa[0].w);
    outs[0] = vec4(outs[0].x, outs[0].y, _94.x, _94.y);
    vec2 _104 = vec2(pa[1].x, pa[1].y);
    outs[1] = vec4(_104.x, _104.y, outs[1].z, outs[1].w);
    vec2 _114 = vec2(pa[1].z, pa[1].w);
    outs[1] = vec4(outs[1].x, outs[1].y, _114.x, _114.y);
    vert_output_finalize();
}

void main()
{
    pa[0] = position;
    pa[1] = color;
    block_prim_0();
}


[23:38:36.590] |E| [renderer::gl::compile_program]: Vertex info
-----------
0(14) : warning C7050: "outs[0].zw" might be used before being initialized
0(14) : warning C7050: "outs[1].zw" might be used before being initialized

Fragment info
-------------
0(5) : warning C7050: "pa[0].zw" might be used before being initialized


[23:38:36.845] |W| [unimplemented_impl]: Unimplemented sceGxmTextureValidate import called.
[23:38:36.859] |I| [renderer::gl::load_shader]: Generating frag shader 4186a3a03574be1549570a87423b2edbab5b1c95eded61239794b64055f300df
[23:38:36.860] |W| [shader::create_parameters]: Container for literal not found, skipping creating literals!
[23:38:36.860] |D| [shader::create_fragment_inputs]: Iterator: pa0 = (half4) v_Color0
[23:38:36.861] |T| [shader::create_fragment_inputs]: pa2 = tex2D<half4>(texture0, TEXCOORD0.xy)
[23:38:36.861] |T| [shader::usse::USSERecompiler::get_or_recompile_block]: Recompiling block_0, size = 2, id = 118
[23:38:36.863] |D| [shader::spirv_disasm_print]: SPIR-V Disassembly:
// Module Version 10400
// Generated by (magic number): 1337000
// Id's are bound by 167

                              Capability Shader
              55:             ExtInstImport  "GLSL.std.450"
              84:             ExtInstImport  "GLSL.std.450"
              98:             ExtInstImport  "GLSL.std.450"
                              MemoryModel Logical GLSL450
                              EntryPoint Fragment 4  "main_fs"
                              ExecutionMode 4 OriginLowerLeft
               1:             String  "4186a3a03574be1549570a87423b2edbab5b1c95eded61239794b64055f300df"
                              SourceExtension  "gxp"
                              Name 4  "main_fs"
                              Name 23  "pa"
                              Name 24  "sa"
                              Name 26  "internals"
                              Name 28  "r"
                              Name 30  "p"
                              Name 32  "idx"
                              Name 34  "outs"
                              Name 38  "texture0"
                              Name 40  "v_Color0"
                              Name 53  "pack2xF16"
                              Name 68  "v_TexCoord0"
                              Name 69  "frag_output_finalize"
                              Name 81  "unpack2xF16"
                              Name 96  "out_color"
                              Name 118  "block_prim_0"
                              Decorate 96(out_color) Location 0
               2:             TypeVoid
               3:             TypeFunction 2
               6:             TypeFloat 32
               7:             TypeInt 32 1
               8:             TypeBool
               9:             TypeVector 6(float) 4
              10:      7(int) Constant 32
              11:             TypeArray 9(fvec4) 10
              12:      7(int) Constant 3
              13:             TypeArray 9(fvec4) 12
              14:      7(int) Constant 20
              15:             TypeArray 9(fvec4) 14
              16:      7(int) Constant 2
              17:             TypeArray 7(int) 16
              18:      7(int) Constant 4
              19:             TypeArray 8(bool) 18
              20:      7(int) Constant 10
              21:             TypeArray 9(fvec4) 20
              22:             TypePointer Private 11
          23(pa):     22(ptr) Variable Private
          24(sa):     22(ptr) Variable Private
              25:             TypePointer Private 13
   26(internals):     25(ptr) Variable Private
              27:             TypePointer Private 15
           28(r):     27(ptr) Variable Private
              29:             TypePointer Private 19
           30(p):     29(ptr) Variable Private
              31:             TypePointer Private 17
         32(idx):     31(ptr) Variable Private
              33:             TypePointer Private 21
        34(outs):     33(ptr) Variable Private
              35:             TypeImage 6(float) 2D sampled format:Unknown
              36:             TypeSampledImage 35
              37:             TypePointer UniformConstant 36
    38(texture0):     37(ptr) Variable UniformConstant
              39:             TypePointer Input 9(fvec4)
    40(v_Color0):     39(ptr) Variable Input
              42:             TypePointer Private 6(float)
              43:             TypePointer Private 9(fvec4)
              44:      7(int) Constant 0
              46:      7(int) Constant 1
              48:             TypeVector 6(float) 2
              50:             TypeInt 32 0
              51:             TypeFunction 6(float) 48(fvec2)
 68(v_TexCoord0):     39(ptr) Variable Input
              79:             TypeFunction 48(fvec2) 6(float)
              95:             TypePointer Output 9(fvec4)
   96(out_color):     95(ptr) Variable Output
              99:    6(float) Constant 1056964608
             100:    6(float) Constant 0
             101:    6(float) Constant 1065353216
             102:    6(float) Constant 1073741824
             103:             TypeVector 6(float) 1
             104:   103(fvec) ConstantComposite 100
             105:   48(fvec2) ConstantComposite 100 100
             106:             TypeVector 6(float) 3
             107:  106(fvec3) ConstantComposite 100 100 100
             108:    9(fvec4) ConstantComposite 100 100 100 100
      4(main_fs):           2 Function None 3
               5:             Label
              41:    9(fvec4) Load 40(v_Color0)
              45:    6(float) VectorExtractDynamic 41 44
              47:    6(float) VectorExtractDynamic 41 46
              49:   48(fvec2) CompositeConstruct 45 47
              59:    6(float) FunctionCall 53(pack2xF16) 49
              60:    6(float) VectorExtractDynamic 41 16
              61:    6(float) VectorExtractDynamic 41 12
              62:   48(fvec2) CompositeConstruct 60 61
              63:    6(float) FunctionCall 53(pack2xF16) 62
              64:   48(fvec2) CompositeConstruct 59 63
              65:     43(ptr) AccessChain 23(pa) 44
              66:    9(fvec4) Load 65
              67:    9(fvec4) VectorShuffle 66 64 4 5 2 3
                              Store 65 67
             109:    9(fvec4) ImageSampleImplicitLod 38(texture0) 68(v_TexCoord0)
             110:   48(fvec2) VectorShuffle 109 109 0 1
             111:    6(float) FunctionCall 53(pack2xF16) 110
             112:   48(fvec2) VectorShuffle 109 109 2 3
             113:    6(float) FunctionCall 53(pack2xF16) 112
             114:   48(fvec2) CompositeConstruct 111 113
             115:     43(ptr) AccessChain 23(pa) 44
             116:    9(fvec4) Load 115
             117:    9(fvec4) VectorShuffle 116 114 0 1 4 5
                              Store 115 117
             166:           2 FunctionCall 118(block_prim_0)
                              Return
                              FunctionEnd
   53(pack2xF16):    6(float) Function None 51
              52:   48(fvec2) FunctionParameter
              54:             Label
              56:     50(int) ExtInst 55(GLSL.std.450) 58(PackHalf2x16) 52
              57:    6(float) Bitcast 56
                              ReturnValue 57
                              FunctionEnd
69(frag_output_finalize):           2 Function None 3
              70:             Label
              71:     43(ptr) AccessChain 23(pa) 44
              72:     43(ptr) AccessChain 23(pa) 44
              73:    9(fvec4) Load 72
              74:    9(fvec4) Load 71
              75:    6(float) VectorExtractDynamic 74 44
              76:    6(float) VectorExtractDynamic 74 46
              77:   48(fvec2) CompositeConstruct 75 76
              78:    6(float) VectorExtractDynamic 77 44
              87:   48(fvec2) FunctionCall 81(unpack2xF16) 78
              88:    6(float) VectorExtractDynamic 77 46
              89:   48(fvec2) FunctionCall 81(unpack2xF16) 88
              90:    6(float) VectorExtractDynamic 87 44
              91:    6(float) VectorExtractDynamic 87 46
              92:    6(float) VectorExtractDynamic 89 44
              93:    6(float) VectorExtractDynamic 89 46
              94:    9(fvec4) CompositeConstruct 90 91 92 93
                              Store 96(out_color) 94
                              Return
                              FunctionEnd
 81(unpack2xF16):   48(fvec2) Function None 79
              80:    6(float) FunctionParameter
              82:             Label
              83:     50(int) Bitcast 80
              85:   48(fvec2) ExtInst 84(GLSL.std.450) 62(UnpackHalf2x16) 83
                              ReturnValue 85
                              FunctionEnd
118(block_prim_0):           2 Function None 3
             119:             Label
                              Line 1 1 0
             120:     43(ptr) AccessChain 23(pa) 44
             121:     43(ptr) AccessChain 23(pa) 44
             122:    9(fvec4) Load 121
             123:    9(fvec4) Load 120
             124:    6(float) VectorExtractDynamic 123 44
             125:    6(float) VectorExtractDynamic 123 46
             126:   48(fvec2) CompositeConstruct 124 125
             127:    6(float) VectorExtractDynamic 126 44
             128:   48(fvec2) FunctionCall 81(unpack2xF16) 127
             129:    6(float) VectorExtractDynamic 126 46
             130:   48(fvec2) FunctionCall 81(unpack2xF16) 129
             131:    6(float) VectorExtractDynamic 128 44
             132:    6(float) VectorExtractDynamic 128 46
             133:    6(float) VectorExtractDynamic 130 44
             134:    6(float) VectorExtractDynamic 130 46
             135:    9(fvec4) CompositeConstruct 131 132 133 134
             136:     43(ptr) AccessChain 23(pa) 44
             137:     43(ptr) AccessChain 23(pa) 46
             138:    9(fvec4) Load 137
             139:    9(fvec4) Load 136
             140:    6(float) VectorExtractDynamic 139 16
             141:    6(float) VectorExtractDynamic 139 12
             142:   48(fvec2) CompositeConstruct 140 141
             143:    6(float) VectorExtractDynamic 142 44
             144:   48(fvec2) FunctionCall 81(unpack2xF16) 143
             145:    6(float) VectorExtractDynamic 142 46
             146:   48(fvec2) FunctionCall 81(unpack2xF16) 145
             147:    6(float) VectorExtractDynamic 144 44
             148:    6(float) VectorExtractDynamic 144 46
             149:    6(float) VectorExtractDynamic 146 44
             150:    6(float) VectorExtractDynamic 146 46
             151:    9(fvec4) CompositeConstruct 147 148 149 150
             152:    9(fvec4) FMul 135 151
             153:    6(float) VectorExtractDynamic 152 44
             154:    6(float) VectorExtractDynamic 152 46
             155:   48(fvec2) CompositeConstruct 153 154
             156:    6(float) FunctionCall 53(pack2xF16) 155
             157:    6(float) VectorExtractDynamic 152 16
             158:    6(float) VectorExtractDynamic 152 12
             159:   48(fvec2) CompositeConstruct 157 158
             160:    6(float) FunctionCall 53(pack2xF16) 159
             161:   48(fvec2) CompositeConstruct 156 160
             162:     43(ptr) AccessChain 23(pa) 44
             163:    9(fvec4) Load 162
             164:    9(fvec4) VectorShuffle 163 161 4 5 2 3
                              Store 162 164
             165:           2 FunctionCall 69(frag_output_finalize)
                              Return
                              FunctionEnd

[23:38:36.866] |D| [shader::convert_gxp_to_glsl]: Generated GLSL:
#version 420

uniform sampler2D texture0;

in vec4 v_Color0;
in vec4 v_TexCoord0;
layout(location = 0) out vec4 out_color;
vec4 pa[32];
vec4 sa[32];
vec4 internals[3];
vec4 r[20];
bool p[4];
int idx[2];
vec4 outs[10];

float pack2xF16(vec2 _52)
{
    return uintBitsToFloat(packHalf2x16(_52));
}

vec2 unpack2xF16(float _80)
{
    return unpackHalf2x16(floatBitsToUint(_80));
}

void frag_output_finalize()
{
    vec2 _77 = vec2(pa[0].x, pa[0].y);
    vec2 _87 = unpack2xF16(_77.x);
    vec2 _89 = unpack2xF16(_77.y);
    out_color = vec4(_87.x, _87.y, _89.x, _89.y);
}

void block_prim_0()
{
    vec2 _126 = vec2(pa[0].x, pa[0].y);
    vec2 _128 = unpack2xF16(_126.x);
    vec2 _130 = unpack2xF16(_126.y);
    vec2 _142 = vec2(pa[0].z, pa[0].w);
    vec2 _144 = unpack2xF16(_142.x);
    vec2 _146 = unpack2xF16(_142.y);
    vec4 _152 = vec4(_128.x, _128.y, _130.x, _130.y) * vec4(_144.x, _144.y, _146.x, _146.y);
    vec2 _161 = vec2(pack2xF16(vec2(_152.x, _152.y)), pack2xF16(vec2(_152.z, _152.w)));
    pa[0] = vec4(_161.x, _161.y, pa[0].z, pa[0].w);
    frag_output_finalize();
}

void main()
{
    vec2 _64 = vec2(pack2xF16(vec2(v_Color0.x, v_Color0.y)), pack2xF16(vec2(v_Color0.z, v_Color0.w)));
    pa[0] = vec4(_64.x, _64.y, pa[0].z, pa[0].w);
    vec4 _109 = texture(texture0, v_TexCoord0.xy);
    vec2 _114 = vec2(pack2xF16(_109.xy), pack2xF16(_109.zw));
    pa[0] = vec4(pa[0].x, pa[0].y, _114.x, _114.y);
    block_prim_0();
}


[23:38:36.877] |I| [renderer::gl::load_shader]: Generating vert shader 3d49a8071fbca22740572de2aa0904ba701b0665b38abf62d2bac222a70e49f4
[23:38:36.878] |D| [shader::create_parameters]: [BUFFER0  + 0] pa0 = (float4) position
[23:38:36.879] |D| [shader::create_parameters]: [BUFFER0  + 4] pa4 = (float4) texcoord0
[23:38:36.879] |D| [shader::create_parameters]: [BUFFER0  + 8] pa8 = (float4) color
[23:38:36.880] |W| [shader::create_parameters]: Container for literal not found, skipping creating literals!
[23:38:36.880] |T| [shader::usse::USSERecompiler::get_or_recompile_block]: Recompiling block_0, size = 7, id = 84
[23:38:36.886] |D| [shader::spirv_disasm_print]: SPIR-V Disassembly:
// Module Version 10400
// Generated by (magic number): 1337000
// Id's are bound by 140

                              Capability Shader
              71:             ExtInstImport  "GLSL.std.450"
                              MemoryModel Logical GLSL450
                              EntryPoint Vertex 4  "main_vs"
               1:             String  "3d49a8071fbca22740572de2aa0904ba701b0665b38abf62d2bac222a70e49f4"
                              SourceExtension  "gxp"
                              Name 4  "main_vs"
                              Name 23  "pa"
                              Name 24  "sa"
                              Name 26  "internals"
                              Name 28  "r"
                              Name 30  "p"
                              Name 32  "idx"
                              Name 34  "outs"
                              Name 36  "position"
                              Name 42  "texcoord0"
                              Name 46  "color"
                              Name 50  "flip_vec"
                              Name 51  "vert_output_finalize"
                              Name 54  "v_Position"
                              Name 60  "v_Color0"
                              Name 65  "v_TexCoord0"
                              Name 84  "block_prim_0"
                              Decorate 54(v_Position) BuiltIn Position
               2:             TypeVoid
               3:             TypeFunction 2
               6:             TypeFloat 32
               7:             TypeInt 32 1
               8:             TypeBool
               9:             TypeVector 6(float) 4
              10:      7(int) Constant 32
              11:             TypeArray 9(fvec4) 10
              12:      7(int) Constant 3
              13:             TypeArray 9(fvec4) 12
              14:      7(int) Constant 20
              15:             TypeArray 9(fvec4) 14
              16:      7(int) Constant 2
              17:             TypeArray 7(int) 16
              18:      7(int) Constant 4
              19:             TypeArray 8(bool) 18
