[21:54:10.698] |I| [config::init]:  input-vpk-path: games\PCSG00699_GalGunDoublePeace_JP.zip
[21:55:10.593] |T| [read_file]:  sceIoPread: Reading file: fd: 0xF9, size: 253859
[21:55:10.604] |T| [close_file]:  sceIoClose: Closing file: fd: 0xF9
[21:55:10.624] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:10.625] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:10.626] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:10.629] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xFA at offset: 0xC2751, whence: SCE_SEEK_SET
[21:55:10.629] |T| [read_file]:  sceIoPread: Reading file: fd: 0xFA, size: 252079
[21:55:10.642] |T| [close_file]:  sceIoClose: Closing file: fd: 0xFA
[21:55:10.657] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:10.659] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:10.659] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:10.662] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xFB at offset: 0xC4384, whence: SCE_SEEK_SET
[21:55:10.663] |T| [read_file]:  sceIoPread: Reading file: fd: 0xFB, size: 244860
[21:55:10.673] |T| [close_file]:  sceIoClose: Closing file: fd: 0xFB
[21:55:10.696] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:10.697] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:10.698] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:10.702] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xFC at offset: 0xC47B7, whence: SCE_SEEK_SET
[21:55:10.702] |T| [read_file]:  sceIoPread: Reading file: fd: 0xFC, size: 243785
[21:55:10.711] |T| [close_file]:  sceIoClose: Closing file: fd: 0xFC
[21:55:10.716] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:10.717] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:10.717] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:10.725] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xFD at offset: 0xC4952, whence: SCE_SEEK_SET
[21:55:10.726] |T| [read_file]:  sceIoPread: Reading file: fd: 0xFD, size: 243374
[21:55:10.736] |T| [close_file]:  sceIoClose: Closing file: fd: 0xFD
[21:55:10.759] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:10.760] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:10.761] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:10.764] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xFE at offset: 0x18C87, whence: SCE_SEEK_SET
[21:55:10.765] |T| [read_file]:  sceIoPread: Reading file: fd: 0xFE, size: 160633
[21:55:10.774] |T| [close_file]:  sceIoClose: Closing file: fd: 0xFE
[21:55:10.797] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:10.798] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:10.799] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:10.802] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xFF at offset: 0x19057, whence: SCE_SEEK_SET
[21:55:10.803] |T| [read_file]:  sceIoPread: Reading file: fd: 0xFF, size: 159657
[21:55:10.812] |T| [close_file]:  sceIoClose: Closing file: fd: 0xFF
[21:55:10.817] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:10.821] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:10.822] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:10.827] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x100 at offset: 0x1942A, whence: SCE_SEEK_SET
[21:55:10.827] |T| [read_file]:  sceIoPread: Reading file: fd: 0x100, size: 158678
[21:55:10.845] |T| [close_file]:  sceIoClose: Closing file: fd: 0x100
[21:55:10.869] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:10.870] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:10.870] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:10.873] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x101 at offset: 0x24897, whence: SCE_SEEK_SET
[21:55:10.874] |T| [read_file]:  sceIoPread: Reading file: fd: 0x101, size: 112489
[21:55:10.891] |T| [close_file]:  sceIoClose: Closing file: fd: 0x101
[21:55:10.906] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:10.908] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:10.908] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:10.912] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x102 at offset: 0x2FBD0, whence: SCE_SEEK_SET
[21:55:10.912] |T| [read_file]:  sceIoPread: Reading file: fd: 0x102, size: 66608
[21:55:10.928] |T| [close_file]:  sceIoClose: Closing file: fd: 0x102
[21:55:10.953] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:10.954] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:10.954] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:10.957] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x103 at offset: 0x38439, whence: SCE_SEEK_SET
[21:55:10.958] |T| [read_file]:  sceIoPread: Reading file: fd: 0x103, size: 31687
[21:55:10.967] |T| [close_file]:  sceIoClose: Closing file: fd: 0x103
[21:55:10.990] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:10.991] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:10.991] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:10.995] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x104 at offset: 0x387EF, whence: SCE_SEEK_SET
[21:55:10.995] |T| [read_file]:  sceIoPread: Reading file: fd: 0x104, size: 30737
[21:55:11.005] |T| [close_file]:  sceIoClose: Closing file: fd: 0x104
[21:55:11.027] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.028] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.029] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.033] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x105 at offset: 0x38BB5, whence: SCE_SEEK_SET
[21:55:11.033] |T| [read_file]:  sceIoPread: Reading file: fd: 0x105, size: 29771
[21:55:11.043] |T| [close_file]:  sceIoClose: Closing file: fd: 0x105
[21:55:11.062] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.063] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.064] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.067] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x106 at offset: 0x38FB8, whence: SCE_SEEK_SET
[21:55:11.068] |T| [read_file]:  sceIoPread: Reading file: fd: 0x106, size: 28744
[21:55:11.077] |T| [close_file]:  sceIoClose: Closing file: fd: 0x106
[21:55:11.100] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.102] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.102] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.106] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x107 at offset: 0x3936F, whence: SCE_SEEK_SET
[21:55:11.106] |T| [read_file]:  sceIoPread: Reading file: fd: 0x107, size: 27793
[21:55:11.116] |T| [close_file]:  sceIoClose: Closing file: fd: 0x107
[21:55:11.121] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.122] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.122] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.123] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x108 at offset: 0x3972C, whence: SCE_SEEK_SET
[21:55:11.123] |T| [read_file]:  sceIoPread: Reading file: fd: 0x108, size: 26836
[21:55:11.136] |T| [close_file]:  sceIoClose: Closing file: fd: 0x108
[21:55:11.159] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.161] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.161] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.164] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x109 at offset: 0x39B03, whence: SCE_SEEK_SET
[21:55:11.165] |T| [read_file]:  sceIoPread: Reading file: fd: 0x109, size: 25853
[21:55:11.175] |T| [close_file]:  sceIoClose: Closing file: fd: 0x109
[21:55:11.196] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.198] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.198] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.202] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x10A at offset: 0x39ED4, whence: SCE_SEEK_SET
[21:55:11.202] |T| [read_file]:  sceIoPread: Reading file: fd: 0x10A, size: 24876
[21:55:11.212] |T| [close_file]:  sceIoClose: Closing file: fd: 0x10A
[21:55:11.215] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.215] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.216] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.216] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x10B at offset: 0x3A296, whence: SCE_SEEK_SET
[21:55:11.217] |T| [read_file]:  sceIoPread: Reading file: fd: 0x10B, size: 23914
[21:55:11.217] |T| [close_file]:  sceIoClose: Closing file: fd: 0x10B
[21:55:11.233] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.235] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.235] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.238] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x10C at offset: 0x3A648, whence: SCE_SEEK_SET
[21:55:11.238] |T| [read_file]:  sceIoPread: Reading file: fd: 0x10C, size: 22968
[21:55:11.248] |T| [close_file]:  sceIoClose: Closing file: fd: 0x10C
[21:55:11.270] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.271] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.272] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.275] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x10D at offset: 0x3A9EF, whence: SCE_SEEK_SET
[21:55:11.275] |T| [read_file]:  sceIoPread: Reading file: fd: 0x10D, size: 22033
[21:55:11.285] |T| [close_file]:  sceIoClose: Closing file: fd: 0x10D
[21:55:11.303] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.304] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.304] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.307] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x10E at offset: 0x3ADB9, whence: SCE_SEEK_SET
[21:55:11.307] |T| [read_file]:  sceIoPread: Reading file: fd: 0x10E, size: 21063
[21:55:11.317] |T| [close_file]:  sceIoClose: Closing file: fd: 0x10E
[21:55:11.339] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.340] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.340] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.344] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x10F at offset: 0x3B176, whence: SCE_SEEK_SET
[21:55:11.344] |T| [read_file]:  sceIoPread: Reading file: fd: 0x10F, size: 20106
[21:55:11.354] |T| [close_file]:  sceIoClose: Closing file: fd: 0x10F
[21:55:11.376] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.378] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.378] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.381] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x110 at offset: 0x3B507, whence: SCE_SEEK_SET
[21:55:11.382] |T| [read_file]:  sceIoPread: Reading file: fd: 0x110, size: 19193
[21:55:11.391] |T| [close_file]:  sceIoClose: Closing file: fd: 0x110
[21:55:11.414] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.415] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.416] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.419] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x111 at offset: 0x3B8DC, whence: SCE_SEEK_SET
[21:55:11.420] |T| [read_file]:  sceIoPread: Reading file: fd: 0x111, size: 18212
[21:55:11.429] |T| [close_file]:  sceIoClose: Closing file: fd: 0x111
[21:55:11.453] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.454] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.454] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.458] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x112 at offset: 0x3BCBC, whence: SCE_SEEK_SET
[21:55:11.458] |T| [read_file]:  sceIoPread: Reading file: fd: 0x112, size: 17220
[21:55:11.468] |T| [close_file]:  sceIoClose: Closing file: fd: 0x112
[21:55:11.490] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.492] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.492] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.496] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x113 at offset: 0x3C0A8, whence: SCE_SEEK_SET
[21:55:11.496] |T| [read_file]:  sceIoPread: Reading file: fd: 0x113, size: 16216
[21:55:11.506] |T| [close_file]:  sceIoClose: Closing file: fd: 0x113
[21:55:11.529] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.530] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.530] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.534] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x114 at offset: 0x3C487, whence: SCE_SEEK_SET
[21:55:11.535] |T| [read_file]:  sceIoPread: Reading file: fd: 0x114, size: 15225
[21:55:11.545] |T| [close_file]:  sceIoClose: Closing file: fd: 0x114
[21:55:11.567] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.568] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.569] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.572] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x115 at offset: 0x3C85D, whence: SCE_SEEK_SET
[21:55:11.573] |T| [read_file]:  sceIoPread: Reading file: fd: 0x115, size: 14243
[21:55:11.583] |T| [close_file]:  sceIoClose: Closing file: fd: 0x115
[21:55:11.605] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.606] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.606] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.610] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x116 at offset: 0x3CC4C, whence: SCE_SEEK_SET
[21:55:11.611] |T| [read_file]:  sceIoPread: Reading file: fd: 0x116, size: 13236
[21:55:11.621] |T| [close_file]:  sceIoClose: Closing file: fd: 0x116
[21:55:11.644] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.645] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.646] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.649] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x117 at offset: 0x3D053, whence: SCE_SEEK_SET
[21:55:11.650] |T| [read_file]:  sceIoPread: Reading file: fd: 0x117, size: 12205
[21:55:11.660] |T| [close_file]:  sceIoClose: Closing file: fd: 0x117
[21:55:11.682] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.683] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.683] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.687] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x118 at offset: 0x3D444, whence: SCE_SEEK_SET
[21:55:11.688] |T| [read_file]:  sceIoPread: Reading file: fd: 0x118, size: 11196
[21:55:11.698] |T| [close_file]:  sceIoClose: Closing file: fd: 0x118
[21:55:11.720] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.722] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.722] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.726] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x119 at offset: 0x3D835, whence: SCE_SEEK_SET
[21:55:11.726] |T| [read_file]:  sceIoPread: Reading file: fd: 0x119, size: 10187
[21:55:11.736] |T| [close_file]:  sceIoClose: Closing file: fd: 0x119
[21:55:11.759] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.760] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.760] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.763] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x11A at offset: 0x3DC10, whence: SCE_SEEK_SET
[21:55:11.764] |T| [read_file]:  sceIoPread: Reading file: fd: 0x11A, size: 9200
[21:55:11.774] |T| [close_file]:  sceIoClose: Closing file: fd: 0x11A
[21:55:11.791] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.792] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.793] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.796] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x11B at offset: 0x3DFDB, whence: SCE_SEEK_SET
[21:55:11.797] |T| [read_file]:  sceIoPread: Reading file: fd: 0x11B, size: 8229
[21:55:11.807] |T| [close_file]:  sceIoClose: Closing file: fd: 0x11B
[21:55:11.829] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.830] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:11.831] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.834] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x11C at offset: 0x3E3B2, whence: SCE_SEEK_SET
[21:55:11.835] |T| [read_file]:  sceIoPread: Reading file: fd: 0x11C, size: 7246
[21:55:11.844] |T| [close_file]:  sceIoClose: Closing file: fd: 0x11C
[21:55:11.867] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:11.868] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
