[08:25:18.756] |I| [config::init_config]: input-vpk-path: games\PCSE00881_GalGunDoublePeace_US.zip
[08:26:22.260] |T| [seek_file]: sceIoPread: Seeking fd: 0x19F, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.260] |T| [seek_file]: sceIoPread: Seeking fd: 0x19F, offset: 0x233132, whence: SCE_SEEK_SET
[08:26:22.262] |T| [read_file]: sceIoPread: Reading 52942 bytes of fd 0x19F
[08:26:22.262] |T| [seek_file]: sceIoPread: Seeking fd: 0x19F, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.262] |T| [seek_file]: sceIoPread: Seeking fd: 0x19F, offset: 0x233103, whence: SCE_SEEK_SET
[08:26:22.263] |T| [read_file]: sceIoPread: Reading 52989 bytes of fd 0x19F
[08:26:22.263] |T| [seek_file]: sceIoPread: Seeking fd: 0x19F, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.264] |T| [seek_file]: sceIoPread: Seeking fd: 0x19F, offset: 0x2330C8, whence: SCE_SEEK_SET
[08:26:22.265] |T| [read_file]: sceIoPread: Reading 53048 bytes of fd 0x19F
[08:26:22.265] |T| [seek_file]: sceIoPread: Seeking fd: 0x19F, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.265] |T| [close_file]: sceIoClose: Closing file fd: 0x19F
[08:26:22.267] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSE00881/GG2Game/CookedNGP/Textures.tfc)
[08:26:22.267] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x80000000
[08:26:22.267] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:26:22.272] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSE00881/GG2Game/CookedNGP/Textures.tfc), fd: 0x1A0
[08:26:22.272] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A0, offset: 0x23D6A6, whence: SCE_SEEK_SET
[08:26:22.273] |T| [read_file]: sceIoPread: Reading 10586 bytes of fd 0x1A0
[08:26:22.273] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A0, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.273] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A0, offset: 0x240000, whence: SCE_SEEK_SET
[08:26:22.274] |T| [read_file]: sceIoPread: Reading 262144 bytes of fd 0x1A0
[08:26:22.275] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A0, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.281] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A0, offset: 0x236C79, whence: SCE_SEEK_SET
[08:26:22.282] |T| [read_file]: sceIoPread: Reading 37767 bytes of fd 0x1A0
[08:26:22.282] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A0, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.284] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A0, offset: 0x2350BB, whence: SCE_SEEK_SET
[08:26:22.284] |T| [read_file]: sceIoPread: Reading 44869 bytes of fd 0x1A0
[08:26:22.285] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A0, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.285] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A0, offset: 0x234954, whence: SCE_SEEK_SET
[08:26:22.286] |T| [read_file]: sceIoPread: Reading 46764 bytes of fd 0x1A0
[08:26:22.286] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A0, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.286] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A0, offset: 0x234737, whence: SCE_SEEK_SET
[08:26:22.287] |T| [read_file]: sceIoPread: Reading 47305 bytes of fd 0x1A0
[08:26:22.287] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A0, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.287] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A0, offset: 0x234694, whence: SCE_SEEK_SET
[08:26:22.288] |T| [read_file]: sceIoPread: Reading 47468 bytes of fd 0x1A0
[08:26:22.288] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A0, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.289] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A0, offset: 0x234651, whence: SCE_SEEK_SET
[08:26:22.289] |T| [read_file]: sceIoPread: Reading 47535 bytes of fd 0x1A0
[08:26:22.289] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A0, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.289] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A0, offset: 0x234626, whence: SCE_SEEK_SET
[08:26:22.290] |T| [read_file]: sceIoPread: Reading 47578 bytes of fd 0x1A0
[08:26:22.290] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A0, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.290] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A0, offset: 0x2345EA, whence: SCE_SEEK_SET
[08:26:22.290] |T| [read_file]: sceIoPread: Reading 47638 bytes of fd 0x1A0
[08:26:22.291] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A0, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.292] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A0, offset: 0x2345BF, whence: SCE_SEEK_SET
[08:26:22.292] |T| [read_file]: sceIoPread: Reading 47681 bytes of fd 0x1A0
[08:26:22.292] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A0, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.292] |T| [close_file]: sceIoClose: Closing file fd: 0x1A0
[08:26:22.294] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:26:22.294] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSE00881/GG2Game/CookedNGP/Textures.tfc)
[08:26:22.294] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:26:22.296] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSE00881/GG2Game/CookedNGP/Textures.tfc), fd: 0x1A1
[08:26:22.296] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A1, offset: 0x234594, whence: SCE_SEEK_SET
[08:26:22.297] |T| [read_file]: sceIoPread: Reading 47724 bytes of fd 0x1A1
[08:26:22.297] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A1, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.298] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A1, offset: 0x234569, whence: SCE_SEEK_SET
[08:26:22.298] |T| [read_file]: sceIoPread: Reading 47767 bytes of fd 0x1A1
[08:26:22.298] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A1, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.299] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A1, offset: 0x23453E, whence: SCE_SEEK_SET
[08:26:22.304] |T| [read_file]: sceIoPread: Reading 47810 bytes of fd 0x1A1
[08:26:22.304] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A1, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.305] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A1, offset: 0x234513, whence: SCE_SEEK_SET
[08:26:22.307] |T| [read_file]: sceIoPread: Reading 47853 bytes of fd 0x1A1
[08:26:22.308] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A1, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.308] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A1, offset: 0x2344E8, whence: SCE_SEEK_SET
[08:26:22.309] |T| [read_file]: sceIoPread: Reading 47896 bytes of fd 0x1A1
[08:26:22.309] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A1, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.309] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A1, offset: 0x2344BD, whence: SCE_SEEK_SET
[08:26:22.310] |T| [read_file]: sceIoPread: Reading 47939 bytes of fd 0x1A1
[08:26:22.310] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A1, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.311] |T| [close_file]: sceIoClose: Closing file fd: 0x1A1
[08:26:22.311] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSE00881/GG2Game/CookedNGP/Textures.tfc)
[08:26:22.312] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x80000000
[08:26:22.312] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:26:22.313] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSE00881/GG2Game/CookedNGP/Textures.tfc), fd: 0x1A2
[08:26:22.314] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A2, offset: 0x3CE46D, whence: SCE_SEEK_SET
[08:26:22.314] |T| [read_file]: sceIoPread: Reading 203667 bytes of fd 0x1A2
[08:26:22.314] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A2, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.315] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A2, offset: 0x3CE430, whence: SCE_SEEK_SET
[08:26:22.315] |T| [read_file]: sceIoPread: Reading 203728 bytes of fd 0x1A2
[08:26:22.316] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A2, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.316] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A2, offset: 0x3CE3F6, whence: SCE_SEEK_SET
[08:26:22.316] |T| [read_file]: sceIoPread: Reading 203786 bytes of fd 0x1A2
[08:26:22.319] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A2, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.319] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A2, offset: 0x3CE3BC, whence: SCE_SEEK_SET
[08:26:22.319] |T| [read_file]: sceIoPread: Reading 203844 bytes of fd 0x1A2
[08:26:22.320] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A2, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.321] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A2, offset: 0x3CE382, whence: SCE_SEEK_SET
[08:26:22.321] |T| [read_file]: sceIoPread: Reading 203902 bytes of fd 0x1A2
[08:26:22.322] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A2, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.322] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A2, offset: 0x3CE348, whence: SCE_SEEK_SET
[08:26:22.322] |T| [read_file]: sceIoPread: Reading 203960 bytes of fd 0x1A2
[08:26:22.323] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A2, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.323] |T| [close_file]: sceIoClose: Closing file fd: 0x1A2
[08:26:22.324] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSE00881/GG2Game/CookedNGP/Textures.tfc)
[08:26:22.325] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x80000000
[08:26:22.325] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:26:22.325] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSE00881/GG2Game/CookedNGP/Textures.tfc), fd: 0x1A3
[08:26:22.326] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A3, offset: 0x3CE583, whence: SCE_SEEK_SET
[08:26:22.326] |T| [read_file]: sceIoPread: Reading 203389 bytes of fd 0x1A3
[08:26:22.326] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A3, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.329] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A3, offset: 0x3CE557, whence: SCE_SEEK_SET
[08:26:22.329] |T| [read_file]: sceIoPread: Reading 203433 bytes of fd 0x1A3
[08:26:22.332] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A3, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.332] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A3, offset: 0x3CE52C, whence: SCE_SEEK_SET
[08:26:22.333] |T| [read_file]: sceIoPread: Reading 203476 bytes of fd 0x1A3
[08:26:22.333] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A3, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.333] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A3, offset: 0x3CE501, whence: SCE_SEEK_SET
[08:26:22.333] |T| [read_file]: sceIoPread: Reading 203519 bytes of fd 0x1A3
[08:26:22.334] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A3, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.337] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A3, offset: 0x3CE4D6, whence: SCE_SEEK_SET
[08:26:22.337] |T| [read_file]: sceIoPread: Reading 203562 bytes of fd 0x1A3
[08:26:22.337] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A3, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.338] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A3, offset: 0x3CE4AB, whence: SCE_SEEK_SET
[08:26:22.338] |T| [read_file]: sceIoPread: Reading 203605 bytes of fd 0x1A3
[08:26:22.339] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A3, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.342] |T| [close_file]: sceIoClose: Closing file fd: 0x1A3
[08:26:22.343] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x80000000
[08:26:22.343] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSE00881/GG2Game/CookedNGP/Textures.tfc)
[08:26:22.343] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:26:22.344] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSE00881/GG2Game/CookedNGP/Textures.tfc), fd: 0x1A4
[08:26:22.345] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A4, offset: 0x2288C5, whence: SCE_SEEK_SET
[08:26:22.345] |T| [read_file]: sceIoPread: Reading 96059 bytes of fd 0x1A4
[08:26:22.345] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A4, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.347] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A4, offset: 0x227B94, whence: SCE_SEEK_SET
[08:26:22.347] |T| [read_file]: sceIoPread: Reading 99436 bytes of fd 0x1A4
[08:26:22.348] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A4, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.348] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A4, offset: 0x2277ED, whence: SCE_SEEK_SET
[08:26:22.349] |T| [read_file]: sceIoPread: Reading 100371 bytes of fd 0x1A4
[08:26:22.349] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A4, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.349] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A4, offset: 0x2276DE, whence: SCE_SEEK_SET
[08:26:22.349] |T| [read_file]: sceIoPread: Reading 100642 bytes of fd 0x1A4
[08:26:22.350] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A4, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.352] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A4, offset: 0x227683, whence: SCE_SEEK_SET
[08:26:22.352] |T| [read_file]: sceIoPread: Reading 100733 bytes of fd 0x1A4
[08:26:22.353] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A4, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.353] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A4, offset: 0x227647, whence: SCE_SEEK_SET
[08:26:22.354] |T| [read_file]: sceIoPread: Reading 100793 bytes of fd 0x1A4
[08:26:22.354] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A4, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.356] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A4, offset: 0x227607, whence: SCE_SEEK_SET
[08:26:22.357] |T| [read_file]: sceIoPread: Reading 100857 bytes of fd 0x1A4
[08:26:22.357] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A4, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.358] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A4, offset: 0x2275D6, whence: SCE_SEEK_SET
[08:26:22.358] |T| [read_file]: sceIoPread: Reading 100906 bytes of fd 0x1A4
[08:26:22.358] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A4, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.359] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A4, offset: 0x2275A2, whence: SCE_SEEK_SET
[08:26:22.359] |T| [read_file]: sceIoPread: Reading 100958 bytes of fd 0x1A4
[08:26:22.359] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A4, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.361] |T| [close_file]: sceIoClose: Closing file fd: 0x1A4
[08:26:22.362] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x80000000
[08:26:22.362] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSE00881/GG2Game/CookedNGP/Textures.tfc)
[08:26:22.363] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:26:22.363] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSE00881/GG2Game/CookedNGP/Textures.tfc), fd: 0x1A5
[08:26:22.363] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A5, offset: 0x2244A2, whence: SCE_SEEK_SET
[08:26:22.364] |T| [read_file]: sceIoPread: Reading 113502 bytes of fd 0x1A5
[08:26:22.364] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A5, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.366] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A5, offset: 0x2237A6, whence: SCE_SEEK_SET
[08:26:22.366] |T| [read_file]: sceIoPread: Reading 116826 bytes of fd 0x1A5
[08:26:22.366] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A5, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.367] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A5, offset: 0x2233FB, whence: SCE_SEEK_SET
[08:26:22.371] |T| [read_file]: sceIoPread: Reading 117765 bytes of fd 0x1A5
[08:26:22.371] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A5, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.372] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A5, offset: 0x2232EB, whence: SCE_SEEK_SET
[08:26:22.374] |T| [read_file]: sceIoPread: Reading 118037 bytes of fd 0x1A5
[08:26:22.375] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A5, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.375] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A5, offset: 0x22328A, whence: SCE_SEEK_SET
[08:26:22.376] |T| [read_file]: sceIoPread: Reading 118134 bytes of fd 0x1A5
[08:26:22.376] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A5, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.376] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A5, offset: 0x22324C, whence: SCE_SEEK_SET
[08:26:22.377] |T| [read_file]: sceIoPread: Reading 118196 bytes of fd 0x1A5
[08:26:22.377] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A5, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.378] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A5, offset: 0x22320E, whence: SCE_SEEK_SET
[08:26:22.379] |T| [read_file]: sceIoPread: Reading 118258 bytes of fd 0x1A5
[08:26:22.379] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A5, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.379] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A5, offset: 0x2231E3, whence: SCE_SEEK_SET
[08:26:22.380] |T| [read_file]: sceIoPread: Reading 118301 bytes of fd 0x1A5
[08:26:22.380] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A5, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.381] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A5, offset: 0x2231AA, whence: SCE_SEEK_SET
[08:26:22.381] |T| [read_file]: sceIoPread: Reading 118358 bytes of fd 0x1A5
[08:26:22.382] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A5, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.382] |T| [close_file]: sceIoClose: Closing file fd: 0x1A5
[08:26:22.385] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x80000000
[08:26:22.385] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSE00881/GG2Game/CookedNGP/Textures.tfc)
[08:26:22.386] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:26:22.386] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSE00881/GG2Game/CookedNGP/Textures.tfc), fd: 0x1A6
[08:26:22.386] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A6, offset: 0x22BC3E, whence: SCE_SEEK_SET
[08:26:22.390] |T| [read_file]: sceIoPread: Reading 82882 bytes of fd 0x1A6
[08:26:22.390] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A6, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.391] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A6, offset: 0x22BBDF, whence: SCE_SEEK_SET
[08:26:22.391] |T| [read_file]: sceIoPread: Reading 82977 bytes of fd 0x1A6
[08:26:22.391] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A6, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.392] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A6, offset: 0x22BBA2, whence: SCE_SEEK_SET
[08:26:22.392] |T| [read_file]: sceIoPread: Reading 83038 bytes of fd 0x1A6
[08:26:22.392] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A6, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.392] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A6, offset: 0x22BB6C, whence: SCE_SEEK_SET
[08:26:22.393] |T| [read_file]: sceIoPread: Reading 83092 bytes of fd 0x1A6
[08:26:22.393] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A6, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.393] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A6, offset: 0x22BB3C, whence: SCE_SEEK_SET
[08:26:22.394] |T| [read_file]: sceIoPread: Reading 83140 bytes of fd 0x1A6
[08:26:22.394] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A6, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.395] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A6, offset: 0x22BB0C, whence: SCE_SEEK_SET
[08:26:22.396] |T| [read_file]: sceIoPread: Reading 83188 bytes of fd 0x1A6
[08:26:22.396] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A6, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.396] |T| [close_file]: sceIoClose: Closing file fd: 0x1A6
[08:26:22.397] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x80000000
[08:26:22.397] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSE00881/GG2Game/CookedNGP/Textures.tfc)
[08:26:22.399] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:26:22.402] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSE00881/GG2Game/CookedNGP/Textures.tfc), fd: 0x1A7
[08:26:22.403] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A7, offset: 0x58D7B2, whence: SCE_SEEK_SET
[08:26:22.404] |T| [read_file]: sceIoPread: Reading 206926 bytes of fd 0x1A7
[08:26:22.404] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A7, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.405] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A7, offset: 0x58CA18, whence: SCE_SEEK_SET
[08:26:22.406] |T| [read_file]: sceIoPread: Reading 210408 bytes of fd 0x1A7
[08:26:22.407] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A7, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.408] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A7, offset: 0x58C651, whence: SCE_SEEK_SET
[08:26:22.408] |T| [read_file]: sceIoPread: Reading 211375 bytes of fd 0x1A7
[08:26:22.409] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A7, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.409] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A7, offset: 0x58C53B, whence: SCE_SEEK_SET
[08:26:22.409] |T| [read_file]: sceIoPread: Reading 211653 bytes of fd 0x1A7
[08:26:22.410] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A7, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.410] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A7, offset: 0x58C4D8, whence: SCE_SEEK_SET
[08:26:22.411] |T| [read_file]: sceIoPread: Reading 211752 bytes of fd 0x1A7
[08:26:22.412] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A7, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.412] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A7, offset: 0x58C498, whence: SCE_SEEK_SET
[08:26:22.412] |T| [read_file]: sceIoPread: Reading 211816 bytes of fd 0x1A7
[08:26:22.413] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A7, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.413] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A7, offset: 0x58C459, whence: SCE_SEEK_SET
[08:26:22.414] |T| [read_file]: sceIoPread: Reading 211879 bytes of fd 0x1A7
[08:26:22.414] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A7, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.415] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A7, offset: 0x58C420, whence: SCE_SEEK_SET
[08:26:22.415] |T| [read_file]: sceIoPread: Reading 211936 bytes of fd 0x1A7
[08:26:22.416] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A7, offset: 0x0, whence: SCE_SEEK_SET
[08:26:22.416] |T| [seek_file]: sceIoPread: Seeking fd: 0x1A7, offset: 0x58C3F4, whence: SCE_SEEK_SET
[08:26:22.416] |T| [read_file]: sceIoPread: Reading 211980 bytes of fd 0x1A7
