[18:45:51.965] |I| [SDL_main]:  Vita3K v0.1 169-25dfe0c

[18:45:59.823] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:45:59.839] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:45:59.840] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:45:59.856] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:45:59.856] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:45:59.873] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:45:59.874] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:45:59.889] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:45:59.890] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:45:59.906] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:45:59.907] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:45:59.923] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:45:59.923] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:45:59.939] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:45:59.940] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:45:59.956] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:45:59.956] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:45:59.972] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:45:59.973] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:45:59.989] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:45:59.990] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.006] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.007] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.023] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.023] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.039] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.040] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.056] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.056] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.072] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.073] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.089] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.090] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.106] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.107] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.122] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.123] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.139] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.140] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.156] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.156] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.173] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.174] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.189] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.190] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.206] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.207] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.222] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.223] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.239] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.240] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.256] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.256] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.272] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.273] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.289] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.290] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.306] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.307] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.323] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.323] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.339] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.340] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.356] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.356] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.372] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.373] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.389] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.390] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.406] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.407] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.423] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.423] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.439] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.440] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.456] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.456] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.473] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.474] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.489] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.490] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.506] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.507] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.522] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.523] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.539] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.540] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.559] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.559] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.575] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.575] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.590] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.591] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.606] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.606] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.622] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.623] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.639] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.640] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.656] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.657] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.672] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.673] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.689] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.690] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.706] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.706] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.722] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.723] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.739] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.740] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.756] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.757] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.773] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.773] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.789] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.790] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.806] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.806] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.823] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.824] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.839] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.840] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.856] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.857] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.872] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.873] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.889] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.890] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.906] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.907] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.922] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.923] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.939] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.939] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.956] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.957] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.973] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.973] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:00.989] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:00.990] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:01.006] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:01.006] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:01.022] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:01.023] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:01.039] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:01.040] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:01.056] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:01.057] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:01.073] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:01.073] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:01.089] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:01.090] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:01.106] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:01.106] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:01.122] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:01.123] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:01.139] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:01.139] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:01.156] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:01.157] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:01.173] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:01.173] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
    gl_FragColor = vec4(0, 1, 0, 1);
}

[18:46:01.189] |E| [compile_glsl]:  0(4) : error C0000: syntax error, unexpected '.', expecting ',' or ';' at token "."

[18:46:01.190] |C| [get_program]:  Error in compiled fragment shader:
// Fragment shader.
#version 120

uniform vec2 IN.texture_size;
uniform sampler2D s0;

void main() {
