[02:11:56.293] |I| [config::init]: log-level: 0
[02:12:20.841] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.841] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.842] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.842] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.842] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.843] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.843] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.843] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.844] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.844] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.844] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.845] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.845] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.845] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.846] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.846] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.846] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.847] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.847] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.847] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.848] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.848] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.849] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.849] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.852] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.859] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.860] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.860] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.861] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.862] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.862] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.862] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.913] |E| [renderer::compile_glsl]: 0(41) : error C7011: implicit cast from "vec4" to "vec2"

[02:12:20.914] |C| [renderer::compile_program]: Error in compiled fragment shader:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec2 texture_size;
uniform sampler2D s0;

in vec2 v_TexCoord2;
in vec2 v_TexCoord3;
layout(location = 0) out vec4 out_color;
vec4 r0;
vec4 r1;
vec4 r2;
vec4 r3;
vec4 r4;
vec4 r5;
vec4 r6;
vec4 r7;
vec4 i0;
vec4 i1;
vec4 i2;
vec2 pa0_temp;

void main()
{
    vec2 _40 = v_TexCoord2 * v_TexCoord2;
    r1 = vec4(r1.x, r1.y, _40.x, _40.y);
    vec2 _45 = r0.zw * r1.xy;
    r0 = vec4(_45.x, _45.y, r0.z, r0.w);
    vec2 _49 = r0.zw * r0.xy;
    r0 = vec4(_49.x, _49.y, r0.z, r0.w);
    vec2 _53 = r0.xy * r1.xy;
    r0 = vec4(_53.x, _53.y, r0.z, r0.w);
    pa0_temp = v_TexCoord2;
    pa0_temp = r1.zw * v_TexCoord2;
    pa0_temp = (pa0_temp * vec2(1.0)).xy;
    pa0_temp = (texture_size * pa0_temp).xy;
    vec4 _72 = vec4(pa0_temp.x, pa0_temp.y, pa0_temp.x, pa0_temp.x);
    _72.w = 1.0;
    pa0_temp = (vec2(1.0) * _72).xy;
    out_color = vec4(pa0_temp.x, pa0_temp.y, out_color.x, out_color.y);
}


[02:12:20.924] |T| [seek_file]: sceIoLseek32: Seeking file: fd: 0x11 at offset: 0x153800, whence: SCE_SEEK_SET
[02:12:20.926] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.927] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.927] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.927] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.928] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.928] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.928] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.929] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.929] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.929] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.930] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.930] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.930] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.931] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.931] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.932] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.932] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.933] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.933] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.933] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.934] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.934] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.937] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.942] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.943] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.943] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.944] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.944] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.944] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.944] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.945] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.945] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.947] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.947] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.948] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:20.999] |E| [renderer::compile_glsl]: 0(41) : error C7011: implicit cast from "vec4" to "vec2"

[02:12:21.000] |C| [renderer::compile_program]: Error in compiled fragment shader:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec2 texture_size;
uniform sampler2D s0;

in vec2 v_TexCoord2;
in vec2 v_TexCoord3;
layout(location = 0) out vec4 out_color;
vec4 r0;
vec4 r1;
vec4 r2;
vec4 r3;
vec4 r4;
vec4 r5;
vec4 r6;
vec4 r7;
vec4 i0;
vec4 i1;
vec4 i2;
vec2 pa0_temp;

void main()
{
    vec2 _40 = v_TexCoord2 * v_TexCoord2;
    r1 = vec4(r1.x, r1.y, _40.x, _40.y);
    vec2 _45 = r0.zw * r1.xy;
    r0 = vec4(_45.x, _45.y, r0.z, r0.w);
    vec2 _49 = r0.zw * r0.xy;
    r0 = vec4(_49.x, _49.y, r0.z, r0.w);
    vec2 _53 = r0.xy * r1.xy;
    r0 = vec4(_53.x, _53.y, r0.z, r0.w);
    pa0_temp = v_TexCoord2;
    pa0_temp = r1.zw * v_TexCoord2;
    pa0_temp = (pa0_temp * vec2(1.0)).xy;
    pa0_temp = (texture_size * pa0_temp).xy;
    vec4 _72 = vec4(pa0_temp.x, pa0_temp.y, pa0_temp.x, pa0_temp.x);
    _72.w = 1.0;
    pa0_temp = (vec2(1.0) * _72).xy;
    out_color = vec4(pa0_temp.x, pa0_temp.y, out_color.x, out_color.y);
}


[02:12:21.010] |T| [seek_file]: sceIoLseek32: Seeking file: fd: 0x11 at offset: 0x15C800, whence: SCE_SEEK_SET
[02:12:21.012] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.013] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.013] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.013] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.014] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.014] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.015] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.015] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.015] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.016] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.016] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.017] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.017] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.017] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.018] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.018] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.018] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.019] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.019] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.019] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.020] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.020] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.023] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.026] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.026] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.027] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.027] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.027] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.028] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.028] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.028] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.029] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.029] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.029] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.030] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.080] |E| [renderer::compile_glsl]: 0(41) : error C7011: implicit cast from "vec4" to "vec2"

[02:12:21.082] |C| [renderer::compile_program]: Error in compiled fragment shader:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec2 texture_size;
uniform sampler2D s0;

in vec2 v_TexCoord2;
in vec2 v_TexCoord3;
layout(location = 0) out vec4 out_color;
vec4 r0;
vec4 r1;
vec4 r2;
vec4 r3;
vec4 r4;
vec4 r5;
vec4 r6;
vec4 r7;
vec4 i0;
vec4 i1;
vec4 i2;
vec2 pa0_temp;

void main()
{
    vec2 _40 = v_TexCoord2 * v_TexCoord2;
    r1 = vec4(r1.x, r1.y, _40.x, _40.y);
    vec2 _45 = r0.zw * r1.xy;
    r0 = vec4(_45.x, _45.y, r0.z, r0.w);
    vec2 _49 = r0.zw * r0.xy;
    r0 = vec4(_49.x, _49.y, r0.z, r0.w);
    vec2 _53 = r0.xy * r1.xy;
    r0 = vec4(_53.x, _53.y, r0.z, r0.w);
    pa0_temp = v_TexCoord2;
    pa0_temp = r1.zw * v_TexCoord2;
    pa0_temp = (pa0_temp * vec2(1.0)).xy;
    pa0_temp = (texture_size * pa0_temp).xy;
    vec4 _72 = vec4(pa0_temp.x, pa0_temp.y, pa0_temp.x, pa0_temp.x);
    _72.w = 1.0;
    pa0_temp = (vec2(1.0) * _72).xy;
    out_color = vec4(pa0_temp.x, pa0_temp.y, out_color.x, out_color.y);
}


[02:12:21.091] |T| [seek_file]: sceIoLseek32: Seeking file: fd: 0x11 at offset: 0x165800, whence: SCE_SEEK_SET
[02:12:21.093] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.093] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.094] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.094] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.094] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.095] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.095] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.095] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.096] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.096] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.096] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.097] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.097] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.097] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.098] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.098] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.099] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.099] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.099] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.100] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.100] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.100] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.101] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.101] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.101] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.104] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.110] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.110] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.110] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.111] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.111] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.111] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.112] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.112] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.112] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.165] |E| [renderer::compile_glsl]: 0(41) : error C7011: implicit cast from "vec4" to "vec2"

[02:12:21.166] |C| [renderer::compile_program]: Error in compiled fragment shader:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec2 texture_size;
uniform sampler2D s0;

in vec2 v_TexCoord2;
in vec2 v_TexCoord3;
layout(location = 0) out vec4 out_color;
vec4 r0;
vec4 r1;
vec4 r2;
vec4 r3;
vec4 r4;
vec4 r5;
vec4 r6;
vec4 r7;
vec4 i0;
vec4 i1;
vec4 i2;
vec2 pa0_temp;

void main()
{
    vec2 _40 = v_TexCoord2 * v_TexCoord2;
    r1 = vec4(r1.x, r1.y, _40.x, _40.y);
    vec2 _45 = r0.zw * r1.xy;
    r0 = vec4(_45.x, _45.y, r0.z, r0.w);
    vec2 _49 = r0.zw * r0.xy;
    r0 = vec4(_49.x, _49.y, r0.z, r0.w);
    vec2 _53 = r0.xy * r1.xy;
    r0 = vec4(_53.x, _53.y, r0.z, r0.w);
    pa0_temp = v_TexCoord2;
    pa0_temp = r1.zw * v_TexCoord2;
    pa0_temp = (pa0_temp * vec2(1.0)).xy;
    pa0_temp = (texture_size * pa0_temp).xy;
    vec4 _72 = vec4(pa0_temp.x, pa0_temp.y, pa0_temp.x, pa0_temp.x);
    _72.w = 1.0;
    pa0_temp = (vec2(1.0) * _72).xy;
    out_color = vec4(pa0_temp.x, pa0_temp.y, out_color.x, out_color.y);
}


[02:12:21.174] |T| [seek_file]: sceIoLseek32: Seeking file: fd: 0x11 at offset: 0x16E800, whence: SCE_SEEK_SET
[02:12:21.174] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.174] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.178] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.179] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.179] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.179] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.180] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.180] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.180] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.181] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.181] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.182] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.182] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.183] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.183] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.183] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.184] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.184] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.184] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.185] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.185] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.185] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.186] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.186] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.186] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.189] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.193] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.193] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.194] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.194] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.194] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.195] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.195] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.195] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.196] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.246] |E| [renderer::compile_glsl]: 0(41) : error C7011: implicit cast from "vec4" to "vec2"

[02:12:21.248] |C| [renderer::compile_program]: Error in compiled fragment shader:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec2 texture_size;
uniform sampler2D s0;

in vec2 v_TexCoord2;
in vec2 v_TexCoord3;
layout(location = 0) out vec4 out_color;
vec4 r0;
vec4 r1;
vec4 r2;
vec4 r3;
vec4 r4;
vec4 r5;
vec4 r6;
vec4 r7;
vec4 i0;
vec4 i1;
vec4 i2;
vec2 pa0_temp;

void main()
{
    vec2 _40 = v_TexCoord2 * v_TexCoord2;
    r1 = vec4(r1.x, r1.y, _40.x, _40.y);
    vec2 _45 = r0.zw * r1.xy;
    r0 = vec4(_45.x, _45.y, r0.z, r0.w);
    vec2 _49 = r0.zw * r0.xy;
    r0 = vec4(_49.x, _49.y, r0.z, r0.w);
    vec2 _53 = r0.xy * r1.xy;
    r0 = vec4(_53.x, _53.y, r0.z, r0.w);
    pa0_temp = v_TexCoord2;
    pa0_temp = r1.zw * v_TexCoord2;
    pa0_temp = (pa0_temp * vec2(1.0)).xy;
    pa0_temp = (texture_size * pa0_temp).xy;
    vec4 _72 = vec4(pa0_temp.x, pa0_temp.y, pa0_temp.x, pa0_temp.x);
    _72.w = 1.0;
    pa0_temp = (vec2(1.0) * _72).xy;
    out_color = vec4(pa0_temp.x, pa0_temp.y, out_color.x, out_color.y);
}


[02:12:21.258] |T| [seek_file]: sceIoLseek32: Seeking file: fd: 0x11 at offset: 0x177800, whence: SCE_SEEK_SET
[02:12:21.260] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.261] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.261] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.262] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.263] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.263] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.264] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.264] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.265] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.265] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.266] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.266] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.266] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.267] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.267] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.268] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.268] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.268] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.271] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.276] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.276] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.277] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.277] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.277] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.278] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.278] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.278] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.279] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.279] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.279] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.281] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.282] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.282] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.283] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.283] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:21.334] |E| [renderer::compile_glsl]: 0(41) : error C7011: implicit cast from "vec4" to "vec2"

[02:12:21.335] |C| [renderer::compile_program]: Error in compiled fragment shader:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec2 texture_size;
uniform sampler2D s0;

in vec2 v_TexCoord2;
in vec2 v_TexCoord3;
layout(location = 0) out vec4 out_color;
vec4 r0;
vec4 r1;
vec4 r2;
vec4 r3;
vec4 r4;
vec4 r5;
vec4 r6;
vec4 r7;
vec4 i0;
vec4 i1;
vec4 i2;
vec2 pa0_temp;

void main()
{
    vec2 _40 = v_TexCoord2 * v_TexCoord2;
    r1 = vec4(r1.x, r1.y, _40.x, _40.y);
    vec2 _45 = r0.zw * r1.xy;
    r0 = vec4(_45.x, _45.y, r0.z, r0.w);
    vec2 _49 = r0.zw * r0.xy;
    r0 = vec4(_49.x, _49.y, r0.z, r0.w);
    vec2 _53 = r0.xy * r1.xy;
    r0 = vec4(_53.x, _53.y, r0.z, r0.w);
    pa0_temp = v_TexCoord2;
    pa0_temp = r1.zw * v_TexCoord2;
    pa0_temp = (pa0_temp * vec2(1.0)).xy;
    pa0_temp = (texture_size * pa0_temp).xy;
    vec4 _72 = vec4(pa0_temp.x, pa0_temp.y, pa0_temp.x, pa0_temp.x);
    _72.w = 1.0;
