[08:36:08.721] |I| [config::init_config]: input-vpk-path: games\PCSG00699_GalGunDoublePeace_JP.zip
[08:36:53.957] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xD6
[08:36:53.957] |T| [seek_file]: sceIoPread: Seeking fd: 0xD6, offset: 0x94F5B, whence: SCE_SEEK_SET
[08:36:53.957] |T| [read_file]: sceIoPread: Reading 176293 bytes of fd 0xD6
[08:36:53.957] |T| [seek_file]: sceIoPread: Seeking fd: 0xD6, offset: 0x0, whence: SCE_SEEK_SET
[08:36:53.958] |T| [close_file]: sceIoClose: Closing file fd: 0xD6
[08:36:53.959] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:53.960] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:53.960] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:53.960] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xD7
[08:36:53.960] |T| [seek_file]: sceIoPread: Seeking fd: 0xD7, offset: 0x956AB, whence: SCE_SEEK_SET
[08:36:53.961] |T| [read_file]: sceIoPread: Reading 174421 bytes of fd 0xD7
[08:36:53.961] |T| [seek_file]: sceIoPread: Seeking fd: 0xD7, offset: 0x0, whence: SCE_SEEK_SET
[08:36:53.962] |T| [close_file]: sceIoClose: Closing file fd: 0xD7
[08:36:53.963] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:53.963] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:53.964] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:53.964] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xD8
[08:36:53.964] |T| [seek_file]: sceIoPread: Seeking fd: 0xD8, offset: 0x95D8C, whence: SCE_SEEK_SET
[08:36:53.965] |T| [read_file]: sceIoPread: Reading 172660 bytes of fd 0xD8
[08:36:53.965] |T| [seek_file]: sceIoPread: Seeking fd: 0xD8, offset: 0x0, whence: SCE_SEEK_SET
[08:36:53.965] |T| [close_file]: sceIoClose: Closing file fd: 0xD8
[08:36:53.966] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:53.966] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:53.967] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:53.967] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xD9
[08:36:53.967] |T| [seek_file]: sceIoPread: Seeking fd: 0xD9, offset: 0x9649D, whence: SCE_SEEK_SET
[08:36:53.967] |T| [read_file]: sceIoPread: Reading 170851 bytes of fd 0xD9
[08:36:53.968] |T| [seek_file]: sceIoPread: Seeking fd: 0xD9, offset: 0x0, whence: SCE_SEEK_SET
[08:36:53.968] |T| [close_file]: sceIoClose: Closing file fd: 0xD9
[08:36:53.969] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:53.969] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:53.970] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:53.970] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xDA
[08:36:53.970] |T| [seek_file]: sceIoPread: Seeking fd: 0xDA, offset: 0x96BB0, whence: SCE_SEEK_SET
[08:36:53.970] |T| [read_file]: sceIoPread: Reading 169040 bytes of fd 0xDA
[08:36:53.970] |T| [seek_file]: sceIoPread: Seeking fd: 0xDA, offset: 0x0, whence: SCE_SEEK_SET
[08:36:53.971] |T| [close_file]: sceIoClose: Closing file fd: 0xDA
[08:36:53.972] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:53.972] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:53.972] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:53.973] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xDB
[08:36:53.973] |T| [seek_file]: sceIoPread: Seeking fd: 0xDB, offset: 0x972C1, whence: SCE_SEEK_SET
[08:36:53.973] |T| [read_file]: sceIoPread: Reading 167231 bytes of fd 0xDB
[08:36:53.973] |T| [seek_file]: sceIoPread: Seeking fd: 0xDB, offset: 0x0, whence: SCE_SEEK_SET
[08:36:53.974] |T| [close_file]: sceIoClose: Closing file fd: 0xDB
[08:36:53.975] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:53.975] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:53.975] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:53.976] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xDC
[08:36:53.976] |T| [seek_file]: sceIoPread: Seeking fd: 0xDC, offset: 0x979A7, whence: SCE_SEEK_SET
[08:36:53.976] |T| [read_file]: sceIoPread: Reading 165465 bytes of fd 0xDC
[08:36:53.977] |T| [seek_file]: sceIoPread: Seeking fd: 0xDC, offset: 0x0, whence: SCE_SEEK_SET
[08:36:53.977] |T| [close_file]: sceIoClose: Closing file fd: 0xDC
[08:36:53.978] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:53.978] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:53.979] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:53.979] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xDD
[08:36:53.979] |T| [seek_file]: sceIoPread: Seeking fd: 0xDD, offset: 0x98083, whence: SCE_SEEK_SET
[08:36:53.979] |T| [read_file]: sceIoPread: Reading 163709 bytes of fd 0xDD
[08:36:53.980] |T| [seek_file]: sceIoPread: Seeking fd: 0xDD, offset: 0x0, whence: SCE_SEEK_SET
[08:36:53.980] |T| [close_file]: sceIoClose: Closing file fd: 0xDD
[08:36:53.981] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:53.981] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:53.981] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:53.982] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xDE
[08:36:53.982] |T| [seek_file]: sceIoPread: Seeking fd: 0xDE, offset: 0x98762, whence: SCE_SEEK_SET
[08:36:53.982] |T| [read_file]: sceIoPread: Reading 161950 bytes of fd 0xDE
[08:36:53.982] |T| [seek_file]: sceIoPread: Seeking fd: 0xDE, offset: 0x0, whence: SCE_SEEK_SET
[08:36:53.983] |T| [close_file]: sceIoClose: Closing file fd: 0xDE
[08:36:53.984] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:53.984] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:53.984] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:53.984] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xDF
[08:36:53.985] |T| [seek_file]: sceIoPread: Seeking fd: 0xDF, offset: 0x98E43, whence: SCE_SEEK_SET
[08:36:53.985] |T| [read_file]: sceIoPread: Reading 160189 bytes of fd 0xDF
[08:36:53.985] |T| [seek_file]: sceIoPread: Seeking fd: 0xDF, offset: 0x0, whence: SCE_SEEK_SET
[08:36:53.986] |T| [close_file]: sceIoClose: Closing file fd: 0xDF
[08:36:53.987] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:53.987] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:53.987] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:53.988] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xE0
[08:36:53.988] |T| [seek_file]: sceIoPread: Seeking fd: 0xE0, offset: 0x99550, whence: SCE_SEEK_SET
[08:36:53.988] |T| [read_file]: sceIoPread: Reading 158384 bytes of fd 0xE0
[08:36:53.988] |T| [seek_file]: sceIoPread: Seeking fd: 0xE0, offset: 0x0, whence: SCE_SEEK_SET
[08:36:53.989] |T| [close_file]: sceIoClose: Closing file fd: 0xE0
[08:36:53.990] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:53.990] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:53.990] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:53.990] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xE1
[08:36:53.991] |T| [seek_file]: sceIoPread: Seeking fd: 0xE1, offset: 0x99C04, whence: SCE_SEEK_SET
[08:36:53.991] |T| [read_file]: sceIoPread: Reading 156668 bytes of fd 0xE1
[08:36:53.991] |T| [seek_file]: sceIoPread: Seeking fd: 0xE1, offset: 0x0, whence: SCE_SEEK_SET
[08:36:53.992] |T| [close_file]: sceIoClose: Closing file fd: 0xE1
[08:36:53.993] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:53.993] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:53.993] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:53.994] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xE2
[08:36:53.994] |T| [seek_file]: sceIoPread: Seeking fd: 0xE2, offset: 0x9A2EB, whence: SCE_SEEK_SET
[08:36:53.994] |T| [read_file]: sceIoPread: Reading 154901 bytes of fd 0xE2
[08:36:53.995] |T| [seek_file]: sceIoPread: Seeking fd: 0xE2, offset: 0x0, whence: SCE_SEEK_SET
[08:36:53.995] |T| [close_file]: sceIoClose: Closing file fd: 0xE2
[08:36:53.996] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:53.996] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:53.996] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:53.997] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xE3
[08:36:53.997] |T| [seek_file]: sceIoPread: Seeking fd: 0xE3, offset: 0x9A9BF, whence: SCE_SEEK_SET
[08:36:53.998] |T| [read_file]: sceIoPread: Reading 153153 bytes of fd 0xE3
[08:36:53.998] |T| [seek_file]: sceIoPread: Seeking fd: 0xE3, offset: 0x0, whence: SCE_SEEK_SET
[08:36:53.999] |T| [close_file]: sceIoClose: Closing file fd: 0xE3
[08:36:53.999] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:54.000] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:54.000] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:54.000] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xE4
[08:36:54.000] |T| [seek_file]: sceIoPread: Seeking fd: 0xE4, offset: 0x9B0B9, whence: SCE_SEEK_SET
[08:36:54.001] |T| [read_file]: sceIoPread: Reading 151367 bytes of fd 0xE4
[08:36:54.001] |T| [seek_file]: sceIoPread: Seeking fd: 0xE4, offset: 0x0, whence: SCE_SEEK_SET
[08:36:54.002] |T| [close_file]: sceIoClose: Closing file fd: 0xE4
[08:36:54.002] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:54.003] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:54.003] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:54.003] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xE5
[08:36:54.003] |T| [seek_file]: sceIoPread: Seeking fd: 0xE5, offset: 0x9B7B9, whence: SCE_SEEK_SET
[08:36:54.003] |T| [read_file]: sceIoPread: Reading 149575 bytes of fd 0xE5
[08:36:54.004] |T| [seek_file]: sceIoPread: Seeking fd: 0xE5, offset: 0x0, whence: SCE_SEEK_SET
[08:36:54.004] |T| [close_file]: sceIoClose: Closing file fd: 0xE5
[08:36:54.005] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:54.005] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:54.005] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:54.006] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xE6
[08:36:54.006] |T| [seek_file]: sceIoPread: Seeking fd: 0xE6, offset: 0x9BB8F, whence: SCE_SEEK_SET
[08:36:54.006] |T| [read_file]: sceIoPread: Reading 148593 bytes of fd 0xE6
[08:36:54.006] |T| [seek_file]: sceIoPread: Seeking fd: 0xE6, offset: 0x0, whence: SCE_SEEK_SET
[08:36:54.007] |T| [close_file]: sceIoClose: Closing file fd: 0xE6
[08:36:54.008] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:54.008] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:54.008] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:54.009] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xE7
[08:36:54.009] |T| [seek_file]: sceIoPread: Seeking fd: 0xE7, offset: 0x9C2D8, whence: SCE_SEEK_SET
[08:36:54.009] |T| [read_file]: sceIoPread: Reading 146728 bytes of fd 0xE7
[08:36:54.010] |T| [seek_file]: sceIoPread: Seeking fd: 0xE7, offset: 0x0, whence: SCE_SEEK_SET
[08:36:54.010] |T| [close_file]: sceIoClose: Closing file fd: 0xE7
[08:36:54.011] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:54.011] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:54.012] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:54.012] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xE8
[08:36:54.013] |T| [seek_file]: sceIoPread: Seeking fd: 0xE8, offset: 0x9C9A5, whence: SCE_SEEK_SET
[08:36:54.013] |T| [read_file]: sceIoPread: Reading 144987 bytes of fd 0xE8
[08:36:54.013] |T| [seek_file]: sceIoPread: Seeking fd: 0xE8, offset: 0x0, whence: SCE_SEEK_SET
[08:36:54.014] |T| [close_file]: sceIoClose: Closing file fd: 0xE8
[08:36:54.019] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:54.020] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:54.021] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:54.021] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xE9
[08:36:54.022] |T| [seek_file]: sceIoPread: Seeking fd: 0xE9, offset: 0x9D0A0, whence: SCE_SEEK_SET
[08:36:54.022] |T| [read_file]: sceIoPread: Reading 143200 bytes of fd 0xE9
[08:36:54.022] |T| [seek_file]: sceIoPread: Seeking fd: 0xE9, offset: 0x0, whence: SCE_SEEK_SET
[08:36:54.023] |T| [close_file]: sceIoClose: Closing file fd: 0xE9
[08:36:54.024] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:54.024] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:54.024] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:54.025] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xEA
[08:36:54.025] |T| [seek_file]: sceIoPread: Seeking fd: 0xEA, offset: 0x9D7E8, whence: SCE_SEEK_SET
[08:36:54.025] |T| [read_file]: sceIoPread: Reading 141336 bytes of fd 0xEA
[08:36:54.025] |T| [seek_file]: sceIoPread: Seeking fd: 0xEA, offset: 0x0, whence: SCE_SEEK_SET
[08:36:54.026] |T| [close_file]: sceIoClose: Closing file fd: 0xEA
[08:36:54.027] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:54.028] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:54.028] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:54.028] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xEB
[08:36:54.028] |T| [seek_file]: sceIoPread: Seeking fd: 0xEB, offset: 0x9DE69, whence: SCE_SEEK_SET
[08:36:54.029] |T| [read_file]: sceIoPread: Reading 139671 bytes of fd 0xEB
[08:36:54.029] |T| [seek_file]: sceIoPread: Seeking fd: 0xEB, offset: 0x0, whence: SCE_SEEK_SET
[08:36:54.030] |T| [close_file]: sceIoClose: Closing file fd: 0xEB
[08:36:54.030] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:54.031] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:54.031] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:54.031] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xEC
[08:36:54.031] |T| [seek_file]: sceIoPread: Seeking fd: 0xEC, offset: 0x9E140, whence: SCE_SEEK_SET
[08:36:54.032] |T| [read_file]: sceIoPread: Reading 138944 bytes of fd 0xEC
[08:36:54.032] |T| [seek_file]: sceIoPread: Seeking fd: 0xEC, offset: 0x0, whence: SCE_SEEK_SET
[08:36:54.032] |T| [close_file]: sceIoClose: Closing file fd: 0xEC
[08:36:54.033] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:54.033] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:54.033] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:54.034] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xED
[08:36:54.034] |T| [seek_file]: sceIoPread: Seeking fd: 0xED, offset: 0x9E42B, whence: SCE_SEEK_SET
[08:36:54.034] |T| [read_file]: sceIoPread: Reading 138197 bytes of fd 0xED
[08:36:54.034] |T| [seek_file]: sceIoPread: Seeking fd: 0xED, offset: 0x0, whence: SCE_SEEK_SET
[08:36:54.035] |T| [close_file]: sceIoClose: Closing file fd: 0xED
[08:36:54.035] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:54.036] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:54.036] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:54.036] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xEE
[08:36:54.037] |T| [seek_file]: sceIoPread: Seeking fd: 0xEE, offset: 0x9E6F7, whence: SCE_SEEK_SET
[08:36:54.037] |T| [read_file]: sceIoPread: Reading 137481 bytes of fd 0xEE
[08:36:54.037] |T| [seek_file]: sceIoPread: Seeking fd: 0xEE, offset: 0x0, whence: SCE_SEEK_SET
[08:36:54.038] |T| [close_file]: sceIoClose: Closing file fd: 0xEE
[08:36:54.039] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:54.039] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:54.042] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:54.043] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xEF
[08:36:54.043] |T| [seek_file]: sceIoPread: Seeking fd: 0xEF, offset: 0x9F455, whence: SCE_SEEK_SET
[08:36:54.044] |T| [read_file]: sceIoPread: Reading 134059 bytes of fd 0xEF
[08:36:54.044] |T| [seek_file]: sceIoPread: Seeking fd: 0xEF, offset: 0x0, whence: SCE_SEEK_SET
[08:36:54.045] |T| [close_file]: sceIoClose: Closing file fd: 0xEF
[08:36:54.046] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:54.046] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:54.046] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:54.047] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xF0
[08:36:54.047] |T| [seek_file]: sceIoPread: Seeking fd: 0xF0, offset: 0x9F9B2, whence: SCE_SEEK_SET
[08:36:54.047] |T| [read_file]: sceIoPread: Reading 132686 bytes of fd 0xF0
[08:36:54.047] |T| [seek_file]: sceIoPread: Seeking fd: 0xF0, offset: 0x0, whence: SCE_SEEK_SET
[08:36:54.048] |T| [close_file]: sceIoClose: Closing file fd: 0xF0
[08:36:54.049] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:54.049] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:54.049] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[08:36:54.050] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc), fd: 0xF1
[08:36:54.050] |T| [seek_file]: sceIoPread: Seeking fd: 0xF1, offset: 0x9FF7E, whence: SCE_SEEK_SET
[08:36:54.050] |T| [read_file]: sceIoPread: Reading 131202 bytes of fd 0xF1
[08:36:54.050] |T| [seek_file]: sceIoPread: Seeking fd: 0xF1, offset: 0x0, whence: SCE_SEEK_SET
[08:36:54.051] |T| [close_file]: sceIoClose: Closing file fd: 0xF1
[08:36:54.052] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:36:54.052] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[08:36:54.052] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/Textures.tfc
