[09:51:10.372] |I| [SDL_main]:  Vita3K v0.1 635-a741c3a
[09:51:17.133] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.133] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCB4000, whence: SCE_SEEK_SET
[09:51:17.133] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.133] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCB5000, whence: SCE_SEEK_SET
[09:51:17.134] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.134] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCB6000, whence: SCE_SEEK_SET
[09:51:17.134] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.135] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCB7000, whence: SCE_SEEK_SET
[09:51:17.135] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.135] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCB8000, whence: SCE_SEEK_SET
[09:51:17.136] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.136] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCB9000, whence: SCE_SEEK_SET
[09:51:17.136] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.136] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCBA000, whence: SCE_SEEK_SET
[09:51:17.137] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.138] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCBB000, whence: SCE_SEEK_SET
[09:51:17.138] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.138] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCBC000, whence: SCE_SEEK_SET
[09:51:17.139] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.139] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCBD000, whence: SCE_SEEK_SET
[09:51:17.139] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.139] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCBE000, whence: SCE_SEEK_SET
[09:51:17.139] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.140] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCBF000, whence: SCE_SEEK_SET
[09:51:17.140] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.140] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCC0000, whence: SCE_SEEK_SET
[09:51:17.140] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.140] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCC1000, whence: SCE_SEEK_SET
[09:51:17.142] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.142] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCC2000, whence: SCE_SEEK_SET
[09:51:17.143] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.143] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCC3000, whence: SCE_SEEK_SET
[09:51:17.143] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.143] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCC4000, whence: SCE_SEEK_SET
[09:51:17.143] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.145] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCC5000, whence: SCE_SEEK_SET
[09:51:17.145] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.145] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCC6000, whence: SCE_SEEK_SET
[09:51:17.146] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.146] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCC7000, whence: SCE_SEEK_SET
[09:51:17.146] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.146] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCC8000, whence: SCE_SEEK_SET
[09:51:17.147] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.147] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCC9000, whence: SCE_SEEK_SET
[09:51:17.147] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.147] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCCA000, whence: SCE_SEEK_SET
[09:51:17.148] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.148] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCCB000, whence: SCE_SEEK_SET
[09:51:17.148] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.149] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCCC000, whence: SCE_SEEK_SET
[09:51:17.149] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.149] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCCD000, whence: SCE_SEEK_SET
[09:51:17.149] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.150] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCCE000, whence: SCE_SEEK_SET
[09:51:17.150] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.150] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCCF000, whence: SCE_SEEK_SET
[09:51:17.150] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.151] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCD0000, whence: SCE_SEEK_SET
[09:51:17.151] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.151] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCD1000, whence: SCE_SEEK_SET
[09:51:17.152] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.152] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCD2000, whence: SCE_SEEK_SET
[09:51:17.152] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.152] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCD3000, whence: SCE_SEEK_SET
[09:51:17.153] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.153] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCD4000, whence: SCE_SEEK_SET
[09:51:17.153] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.154] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCD5000, whence: SCE_SEEK_SET
[09:51:17.154] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.154] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCD6000, whence: SCE_SEEK_SET
[09:51:17.155] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.155] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCD7000, whence: SCE_SEEK_SET
[09:51:17.155] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.156] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCD8000, whence: SCE_SEEK_SET
[09:51:17.156] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.156] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCD9000, whence: SCE_SEEK_SET
[09:51:17.157] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.157] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCDA000, whence: SCE_SEEK_SET
[09:51:17.157] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.157] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCDB000, whence: SCE_SEEK_SET
[09:51:17.157] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.158] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCDC000, whence: SCE_SEEK_SET
[09:51:17.159] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.159] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCDD000, whence: SCE_SEEK_SET
[09:51:17.159] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.160] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCDE000, whence: SCE_SEEK_SET
[09:51:17.160] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.160] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCDF000, whence: SCE_SEEK_SET
[09:51:17.161] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.161] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCE0000, whence: SCE_SEEK_SET
[09:51:17.161] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.162] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCE1000, whence: SCE_SEEK_SET
[09:51:17.162] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.162] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCE2000, whence: SCE_SEEK_SET
[09:51:17.162] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.163] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCE3000, whence: SCE_SEEK_SET
[09:51:17.163] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.163] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCE4000, whence: SCE_SEEK_SET
[09:51:17.164] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.164] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCE5000, whence: SCE_SEEK_SET
[09:51:17.164] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.165] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCE6000, whence: SCE_SEEK_SET
[09:51:17.165] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.165] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCE7000, whence: SCE_SEEK_SET
[09:51:17.165] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.166] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCE8000, whence: SCE_SEEK_SET
[09:51:17.166] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.167] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCE9000, whence: SCE_SEEK_SET
[09:51:17.167] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.167] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCEA000, whence: SCE_SEEK_SET
[09:51:17.167] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.168] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCEB000, whence: SCE_SEEK_SET
[09:51:17.168] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.168] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCEC000, whence: SCE_SEEK_SET
[09:51:17.168] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.169] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCED000, whence: SCE_SEEK_SET
[09:51:17.169] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.169] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCEE000, whence: SCE_SEEK_SET
[09:51:17.170] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.170] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCEF000, whence: SCE_SEEK_SET
[09:51:17.170] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.171] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCF0000, whence: SCE_SEEK_SET
[09:51:17.171] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.171] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCF1000, whence: SCE_SEEK_SET
[09:51:17.171] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.172] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCF2000, whence: SCE_SEEK_SET
[09:51:17.172] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.172] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCF3000, whence: SCE_SEEK_SET
[09:51:17.173] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.173] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCF4000, whence: SCE_SEEK_SET
[09:51:17.173] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.173] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCF5000, whence: SCE_SEEK_SET
[09:51:17.175] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.175] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCF6000, whence: SCE_SEEK_SET
[09:51:17.175] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.176] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCF7000, whence: SCE_SEEK_SET
[09:51:17.176] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.176] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCF8000, whence: SCE_SEEK_SET
[09:51:17.177] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.177] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCF9000, whence: SCE_SEEK_SET
[09:51:17.177] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.177] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCFA000, whence: SCE_SEEK_SET
[09:51:17.178] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.178] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCFB000, whence: SCE_SEEK_SET
[09:51:17.178] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.179] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCFC000, whence: SCE_SEEK_SET
[09:51:17.179] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.179] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCFD000, whence: SCE_SEEK_SET
[09:51:17.180] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.180] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCFE000, whence: SCE_SEEK_SET
[09:51:17.180] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.180] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xCFF000, whence: SCE_SEEK_SET
[09:51:17.181] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.181] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD00000, whence: SCE_SEEK_SET
[09:51:17.182] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.182] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD01000, whence: SCE_SEEK_SET
[09:51:17.182] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.183] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD02000, whence: SCE_SEEK_SET
[09:51:17.183] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.183] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD03000, whence: SCE_SEEK_SET
[09:51:17.183] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.184] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD04000, whence: SCE_SEEK_SET
[09:51:17.184] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.184] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD05000, whence: SCE_SEEK_SET
[09:51:17.184] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.185] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD06000, whence: SCE_SEEK_SET
[09:51:17.185] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.185] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD07000, whence: SCE_SEEK_SET
[09:51:17.186] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.186] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD08000, whence: SCE_SEEK_SET
[09:51:17.187] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.187] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD09000, whence: SCE_SEEK_SET
[09:51:17.187] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.187] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD0A000, whence: SCE_SEEK_SET
[09:51:17.188] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.188] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD0B000, whence: SCE_SEEK_SET
[09:51:17.188] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.188] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD0C000, whence: SCE_SEEK_SET
[09:51:17.190] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.190] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD0D000, whence: SCE_SEEK_SET
[09:51:17.191] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.191] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD0E000, whence: SCE_SEEK_SET
[09:51:17.191] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.192] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD0F000, whence: SCE_SEEK_SET
[09:51:17.192] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.192] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD10000, whence: SCE_SEEK_SET
[09:51:17.193] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.193] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD11000, whence: SCE_SEEK_SET
[09:51:17.193] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.193] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD12000, whence: SCE_SEEK_SET
[09:51:17.194] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.194] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD13000, whence: SCE_SEEK_SET
[09:51:17.195] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.195] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD14000, whence: SCE_SEEK_SET
[09:51:17.195] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.195] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD15000, whence: SCE_SEEK_SET
[09:51:17.196] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.196] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD16000, whence: SCE_SEEK_SET
[09:51:17.196] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.196] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD17000, whence: SCE_SEEK_SET
[09:51:17.196] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.197] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD18000, whence: SCE_SEEK_SET
[09:51:17.197] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.197] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD19000, whence: SCE_SEEK_SET
[09:51:17.198] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.198] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD1A000, whence: SCE_SEEK_SET
[09:51:17.198] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.199] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD1B000, whence: SCE_SEEK_SET
[09:51:17.199] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.199] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD1C000, whence: SCE_SEEK_SET
[09:51:17.199] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.200] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD1D000, whence: SCE_SEEK_SET
[09:51:17.200] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.200] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD1E000, whence: SCE_SEEK_SET
[09:51:17.200] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.201] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD1F000, whence: SCE_SEEK_SET
[09:51:17.201] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.202] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD20000, whence: SCE_SEEK_SET
[09:51:17.202] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.202] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD21000, whence: SCE_SEEK_SET
[09:51:17.202] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.202] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD22000, whence: SCE_SEEK_SET
[09:51:17.203] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.203] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD23000, whence: SCE_SEEK_SET
[09:51:17.203] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.204] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD24000, whence: SCE_SEEK_SET
[09:51:17.204] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.204] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD25000, whence: SCE_SEEK_SET
[09:51:17.204] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.205] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD26000, whence: SCE_SEEK_SET
[09:51:17.206] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.206] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD27000, whence: SCE_SEEK_SET
[09:51:17.206] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.207] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD28000, whence: SCE_SEEK_SET
[09:51:17.207] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.207] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD29000, whence: SCE_SEEK_SET
[09:51:17.207] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.207] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD2A000, whence: SCE_SEEK_SET
[09:51:17.208] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.208] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD2B000, whence: SCE_SEEK_SET
[09:51:17.209] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.209] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD2C000, whence: SCE_SEEK_SET
[09:51:17.209] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.210] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD2D000, whence: SCE_SEEK_SET
[09:51:17.210] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
[09:51:17.210] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xA at offset: 0xD2E000, whence: SCE_SEEK_SET
[09:51:17.211] |T| [read_file]:  sceIoRead: Reading file: fd: 0xA, size: 4096
