[15:29:56.838] |I| [init_config]: backend-renderer: OpenGL
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x260, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x280, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x2A0, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x2C0, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x2E0, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x300, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x320, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x340, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x360, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x380, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x3A0, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x3C0, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x3E0, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x400, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x420, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x440, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x460, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x480, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x4A0, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x4C0, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x4E0, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x500, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x520, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.609] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x540, whence: SCE_SEEK_SET
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.609] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x560, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x580, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x5A0, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x5C0, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x5E0, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x600, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x620, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x640, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x660, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x680, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x6A0, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x6C0, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x6E0, whence: SCE_SEEK_SET
