[19:18:11.449] |I| [config::init_config]: log-level: 0
[19:18:23.306] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.307] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.307] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.309] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.309] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.311] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.312] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x820, whence: SCE_SEEK_SET
[19:18:23.312] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.313] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.314] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x840, whence: SCE_SEEK_SET
[19:18:23.315] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.316] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.316] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.317] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.318] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.319] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.321] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.322] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.322] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.323] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.323] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.324] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.324] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x860, whence: SCE_SEEK_SET
[19:18:23.325] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.325] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.326] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x880, whence: SCE_SEEK_SET
[19:18:23.327] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.327] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.329] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.329] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.333] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.333] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.334] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.335] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.335] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.336] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.336] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.337] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.338] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x8A0, whence: SCE_SEEK_SET
[19:18:23.339] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.341] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.342] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x8C0, whence: SCE_SEEK_SET
[19:18:23.342] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.343] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.343] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.344] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.344] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.345] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.345] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.346] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.349] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.349] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.352] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.353] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.353] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x8E0, whence: SCE_SEEK_SET
[19:18:23.354] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.354] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.355] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x900, whence: SCE_SEEK_SET
[19:18:23.355] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.356] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.357] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.357] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.359] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.359] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.361] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.362] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.362] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.363] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.363] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.365] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.366] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x920, whence: SCE_SEEK_SET
[19:18:23.366] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.367] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.369] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x940, whence: SCE_SEEK_SET
[19:18:23.369] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.371] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.372] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.373] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.373] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.374] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.374] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.375] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.375] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.376] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.376] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.377] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.379] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x960, whence: SCE_SEEK_SET
[19:18:23.379] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.383] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.383] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x980, whence: SCE_SEEK_SET
[19:18:23.384] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.384] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.385] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.385] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.386] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.387] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.387] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.389] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.389] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.391] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.392] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.392] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.393] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x9A0, whence: SCE_SEEK_SET
[19:18:23.393] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.394] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.395] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x9C0, whence: SCE_SEEK_SET
[19:18:23.395] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.396] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.396] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.397] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.399] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.400] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.403] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.403] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.404] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.404] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.405] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.405] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.406] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0x9E0, whence: SCE_SEEK_SET
[19:18:23.406] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.407] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.408] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0xA00, whence: SCE_SEEK_SET
[19:18:23.409] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.411] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.412] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.412] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.413] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.413] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.415] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.415] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.416] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.417] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.419] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.419] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.421] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0xA20, whence: SCE_SEEK_SET
[19:18:23.422] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.422] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.423] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0xA40, whence: SCE_SEEK_SET
[19:18:23.424] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.424] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.425] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.425] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.426] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.426] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.427] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.429] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.429] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.433] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.433] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.434] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x6
[19:18:23.435] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0xA60, whence: SCE_SEEK_SET
[19:18:23.435] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.436] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x6
[19:18:23.436] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x6, offset: 0xA80, whence: SCE_SEEK_SET
[19:18:23.437] |T| [read_file]: load_trophy_progress_file: Reading 4 bytes of fd 0x7
[19:18:23.438] |T| [read_file]: load_trophy_progress_file: Reading 16 bytes of fd 0x7
[19:18:23.439] |T| [read_file]: load_trophy_progress_file: Reading 16 bytes of fd 0x7
[19:18:23.441] |T| [read_file]: load_trophy_progress_file: Reading 4 bytes of fd 0x7
[19:18:23.442] |T| [read_file]: load_trophy_progress_file: Reading 4 bytes of fd 0x7
[19:18:23.442] |T| [read_file]: load_trophy_progress_file: Reading 1024 bytes of fd 0x7
[19:18:23.443] |T| [read_file]: load_trophy_progress_file: Reading 128 bytes of fd 0x7
[19:18:23.443] |T| [close_file]: create_trophy_context: Closing file fd: 0x7
[19:18:23.444] |T| [export_sceNpTrophyCreateContext]: Trophy context for NPWR05620_00 create successfuly!
[19:18:23.457] |W| [stubbed_impl]: Stubbed sceKernelGetThreadCpuAffinityMask2 import called. (STUB)
[19:18:23.457] |W| [stubbed_impl]: Stubbed sceKernelWaitEventFlagCB import called. (no CB)
[19:18:23.457] |W| [stubbed_impl]: Stubbed sceKernelChangeThreadPriority import called. (STUB)
[19:18:23.476] |W| [stubbed_impl]: Stubbed sceKernelLockLwMutexCB import called. (no CB)
[19:18:23.485] |W| [stubbed_impl]: Stubbed sceKernelDelayThreadCB import called. (no CB)
[19:18:23.493] |I| [export_sceIoOpen]: Opening file: app0:cpk/us/Dr_us.cpk
[19:18:23.493] |T| [open_file]: sceIoOpen: Opening file app0:cpk/us/Dr_us.cpk (ux0:/app/PCSB00346/cpk/us/Dr_us.cpk), fd: 0x8
[19:18:23.498] |T| [seek_file]: sceIoLseek: Seeking fd: 0x8, offset: 0x0, whence: SCE_SEEK_END
[19:18:23.502] |T| [seek_file]: sceIoPread: Seeking fd: 0x8, offset: 0x0, whence: SCE_SEEK_SET
[19:18:23.502] |T| [read_file]: sceIoPread: Reading 2048 bytes of fd 0x8
[19:18:23.503] |T| [seek_file]: sceIoPread: Seeking fd: 0x8, offset: 0x3B0E4758, whence: SCE_SEEK_SET
[19:18:23.510] |T| [close_file]: sceIoClose: Closing file fd: 0x8
[19:18:23.515] |I| [export_sceIoOpen]: Opening file: app0:cpk/us/Dr_us.cpk
[19:18:23.516] |T| [open_file]: sceIoOpen: Opening file app0:cpk/us/Dr_us.cpk (ux0:/app/PCSB00346/cpk/us/Dr_us.cpk), fd: 0x9
[19:18:23.520] |T| [seek_file]: sceIoLseek: Seeking fd: 0x9, offset: 0x0, whence: SCE_SEEK_END
[19:18:23.520] |T| [seek_file]: sceIoPread: Seeking fd: 0x9, offset: 0x0, whence: SCE_SEEK_SET
[19:18:23.521] |T| [read_file]: sceIoPread: Reading 2048 bytes of fd 0x9
[19:18:23.521] |T| [seek_file]: sceIoPread: Seeking fd: 0x9, offset: 0x3B0E4758, whence: SCE_SEEK_SET
[19:18:23.523] |T| [seek_file]: sceIoPread: Seeking fd: 0x9, offset: 0x800, whence: SCE_SEEK_SET
[19:18:23.523] |T| [read_file]: sceIoPread: Reading 216736 bytes of fd 0x9
[19:18:23.524] |T| [seek_file]: sceIoPread: Seeking fd: 0x9, offset: 0x3B0E4758, whence: SCE_SEEK_SET
[19:18:23.527] |T| [seek_file]: sceIoPread: Seeking fd: 0x9, offset: 0x35800, whence: SCE_SEEK_SET
[19:18:23.527] |T| [read_file]: sceIoPread: Reading 59328 bytes of fd 0x9
[19:18:23.528] |T| [seek_file]: sceIoPread: Seeking fd: 0x9, offset: 0x3B0E4758, whence: SCE_SEEK_SET
[19:18:23.531] |W| [unimplemented_impl]: Unimplemented sceAppMgrAcquireBgmPort import called.
[19:18:23.540] |W| [stubbed_impl]: Stubbed sceNgsSystemGetRequiredMemorySize import called. (size = 1)
[19:18:23.541] |W| [unimplemented_impl]: Unimplemented sceNgsSystemInit import called.
[19:18:23.541] |W| [unimplemented_impl]: Unimplemented sceNgsVoiceDefGetTemplate1 import called.
[19:18:23.544] |W| [stubbed_impl]: Stubbed sceNgsRackGetRequiredMemorySize import called. (size = 1)
[19:18:23.545] |W| [unimplemented_impl]: Unimplemented sceNgsVoiceDefGetAtrac9Voice import called.
[19:18:23.548] |W| [unimplemented_impl]: Unimplemented sceNgsVoiceDefGetReverbBuss import called.
[19:18:23.549] |W| [unimplemented_impl]: Unimplemented sceNgsVoiceDefGetDelayBuss import called.
[19:18:23.550] |W| [unimplemented_impl]: Unimplemented sceNgsVoiceDefGetDistortionBuss import called.
[19:18:23.550] |W| [unimplemented_impl]: Unimplemented sceNgsVoiceDefGetMasterBuss import called.
[19:18:23.551] |W| [unimplemented_impl]: Unimplemented sceNgsSystemRelease import called.
[19:18:23.557] |W| [unimplemented_impl]: Unimplemented sceNgsRackInit import called.
[19:18:23.557] |W| [unimplemented_impl]: Unimplemented sceNgsRackGetVoiceHandle import called.
[19:18:23.558] |W| [unimplemented_impl]: Unimplemented sceNgsVoicePlay import called.
[19:18:23.561] |W| [stubbed_impl]: Stubbed sceNgsVoiceLockParams import called. (Ngs buffer stubbed)
[19:18:23.561] |W| [unimplemented_impl]: Unimplemented sceNgsVoiceUnlockParams import called.
[19:18:23.563] |W| [unimplemented_impl]: Unimplemented sceNgsPatchCreateRouting import called.
[19:18:23.564] |W| [stubbed_impl]: Stubbed sceNgsPatchGetInfo import called. (2 in/out channels)
[19:18:23.567] |W| [unimplemented_impl]: Unimplemented sceNgsVoicePatchSetVolumesMatrix import called.
[19:18:23.570] |W| [unimplemented_impl]: Unimplemented sceNgsVoiceBypassModule import called.
[19:18:23.575] |W| [unimplemented_impl]: Unimplemented sceNgsSystemUpdate import called.
[19:18:23.576] |W| [unimplemented_impl]: Unimplemented sceNgsVoiceGetStateData import called.
[19:18:23.579] |W| [unimplemented_impl]: Unimplemented sceAudioOutSetVolume import called.
[19:18:23.581] |W| [unimplemented_impl]: Unimplemented sceAudioOutGetAdopt import called.
[19:18:23.592] |W| [unimplemented_impl]: Unimplemented sceNgsPatchRemoveRouting import called.
[19:18:23.616] |W| [unimplemented_impl]: Unimplemented sceGxmNotificationWait import called.
[19:18:23.625] |T| [seek_file]: sceIoPread: Seeking fd: 0x9, offset: 0xEF78800, whence: SCE_SEEK_SET
[19:18:23.632] |W| [stubbed_impl]: Stubbed sceNpTrophyCreateHandle import called. (Stubbed handle with 1)
[19:18:23.638] |W| [io_error_impl]: open_file (sceAppUtilSaveDataSlotGetParam) returned 0x80010002
[19:18:23.639] |E| [logging::ret_error_impl]: sceAppUtilSaveDataSlotGetParam returned SCE_APPUTIL_ERROR_SAVEDATA_SLOT_NOT_FOUND (0x80100641)
[19:18:23.642] |W| [io_error_impl]: open_file (sceAppUtilSaveDataSlotGetParam) returned 0x80010002
[19:18:23.642] |W| [io_error_impl]: open_file (sceAppUtilSaveDataSlotGetParam) returned 0x80010002
[19:18:23.643] |W| [io_error_impl]: open_file (sceAppUtilSaveDataSlotGetParam) returned 0x80010002
[19:18:23.643] |W| [io_error_impl]: open_file (sceAppUtilSaveDataSlotGetParam) returned 0x80010002
[19:18:23.645] |W| [io_error_impl]: open_file (sceAppUtilSaveDataSlotGetParam) returned 0x80010002
[19:18:23.645] |W| [io_error_impl]: open_file (sceAppUtilSaveDataSlotGetParam) returned 0x80010002
[19:18:23.647] |I| [renderer::gl::load_shader]: Generating frag shader 6468f948890d63c7819250daea70884153a0ceaa2ebdc4cceffb9baaa8401a75
[19:18:23.649] |W| [io_error_impl]: open_file (sceAppUtilSaveDataSlotGetParam) returned 0x80010002
[19:18:23.650] |D| [shader::create_parameters]: [DEFAULT  + 0] sa0 = (half4) clr_col
[19:18:23.650] |W| [io_error_impl]: open_file (sceAppUtilSaveDataSlotGetParam) returned 0x80010002
[19:18:23.651] |W| [shader::create_parameters]: Container for literal not found, skipping creating literals!
[19:18:23.651] |W| [io_error_impl]: open_file (sceAppUtilSaveDataSlotGetParam) returned 0x80010002
[19:18:23.652] |T| [shader::usse::USSERecompiler::get_or_recompile_block]: Recompiling block_0, size = 2, id = 104
[19:18:23.652] |W| [io_error_impl]: open_file (sceAppUtilSaveDataSlotGetParam) returned 0x80010002
[19:18:23.658] |W| [io_error_impl]: open_file (sceAppUtilSaveDataSlotGetParam) returned 0x80010002
[19:18:23.658] |D| [shader::spirv_disasm_print]: SPIR-V Disassembly:
// Module Version 10400
// Generated by (magic number): 1337000
// Id's are bound by 136

                              Capability Shader
              51:             ExtInstImport  "GLSL.std.450"
              79:             ExtInstImport  "GLSL.std.450"
              93:             ExtInstImport  "GLSL.std.450"
                              MemoryModel Logical GLSL450
                              EntryPoint Fragment 4  "main_fs"
                              ExecutionMode 4 OriginLowerLeft
               1:             String  "6468f948890d63c7819250daea70884153a0ceaa2ebdc4cceffb9baaa8401a75"
                              SourceExtension  "gxp"
                              Name 4  "main_fs"
                              Name 23  "pa"
                              Name 24  "sa"
                              Name 26  "internals"
                              Name 28  "r"
                              Name 30  "p"
                              Name 32  "idx"
                              Name 34  "outs"
                              Name 36  "clr_col"
                              Name 49  "pack2xF16"
                              Name 64  "frag_output_finalize"
                              Name 76  "unpack2xF16"
                              Name 91  "out_color"
                              Name 104  "block_prim_0"
                              Decorate 91(out_color) Location 0
               2:             TypeVoid
               3:             TypeFunction 2
               6:             TypeFloat 32
               7:             TypeInt 32 1
               8:             TypeBool
               9:             TypeVector 6(float) 4
              10:      7(int) Constant 32
              11:             TypeArray 9(fvec4) 10
              12:      7(int) Constant 3
              13:             TypeArray 9(fvec4) 12
              14:      7(int) Constant 20
              15:             TypeArray 9(fvec4) 14
              16:      7(int) Constant 2
              17:             TypeArray 7(int) 16
              18:      7(int) Constant 4
              19:             TypeArray 8(bool) 18
              20:      7(int) Constant 10
              21:             TypeArray 9(fvec4) 20
              22:             TypePointer Private 11
          23(pa):     22(ptr) Variable Private
          24(sa):     22(ptr) Variable Private
              25:             TypePointer Private 13
   26(internals):     25(ptr) Variable Private
              27:             TypePointer Private 15
           28(r):     27(ptr) Variable Private
              29:             TypePointer Private 19
           30(p):     29(ptr) Variable Private
              31:             TypePointer Private 17
         32(idx):     31(ptr) Variable Private
              33:             TypePointer Private 21
        34(outs):     33(ptr) Variable Private
              35:             TypePointer UniformConstant 9(fvec4)
     36(clr_col):     35(ptr) Variable UniformConstant
              38:             TypePointer Private 6(float)
              39:             TypePointer Private 9(fvec4)
              40:      7(int) Constant 0
              42:      7(int) Constant 1
              44:             TypeVector 6(float) 2
              46:             TypeInt 32 0
              47:             TypeFunction 6(float) 44(fvec2)
              74:             TypeFunction 44(fvec2) 6(float)
              90:             TypePointer Output 9(fvec4)
   91(out_color):     90(ptr) Variable Output
              94:    6(float) Constant 1056964608
              95:    6(float) Constant 0
              96:    6(float) Constant 1065353216
              97:    6(float) Constant 1073741824
              98:             TypeVector 6(float) 1
              99:    98(fvec) ConstantComposite 95
             100:   44(fvec2) ConstantComposite 95 95
             101:             TypeVector 6(float) 3
             102:  101(fvec3) ConstantComposite 95 95 95
             103:    9(fvec4) ConstantComposite 95 95 95 95
      4(main_fs):           2 Function None 3
               5:             Label
              37:    9(fvec4) Load 36(clr_col)
              41:    6(float) VectorExtractDynamic 37 40
              43:    6(float) VectorExtractDynamic 37 42
              45:   44(fvec2) CompositeConstruct 41 43
              55:    6(float) FunctionCall 49(pack2xF16) 45
              56:    6(float) VectorExtractDynamic 37 16
              57:    6(float) VectorExtractDynamic 37 12
              58:   44(fvec2) CompositeConstruct 56 57
              59:    6(float) FunctionCall 49(pack2xF16) 58
              60:   44(fvec2) CompositeConstruct 55 59
              61:     39(ptr) AccessChain 24(sa) 40
              62:    9(fvec4) Load 61
              63:    9(fvec4) VectorShuffle 62 60 4 5 2 3
                              Store 61 63
             135:           2 FunctionCall 104(block_prim_0)
                              Return
                              FunctionEnd
   49(pack2xF16):    6(float) Function None 47
              48:   44(fvec2) FunctionParameter
              50:             Label
              52:     46(int) ExtInst 51(GLSL.std.450) 58(PackHalf2x16) 48
              53:    6(float) Bitcast 52
                              ReturnValue 53
                              FunctionEnd
64(frag_output_finalize):           2 Function None 3
              65:             Label
              66:     39(ptr) AccessChain 23(pa) 40
              67:     39(ptr) AccessChain 23(pa) 40
              68:    9(fvec4) Load 67
              69:    9(fvec4) Load 66
              70:    6(float) VectorExtractDynamic 69 40
              71:    6(float) VectorExtractDynamic 69 42
              72:   44(fvec2) CompositeConstruct 70 71
              73:    6(float) VectorExtractDynamic 72 40
              82:   44(fvec2) FunctionCall 76(unpack2xF16) 73
              83:    6(float) VectorExtractDynamic 72 42
              84:   44(fvec2) FunctionCall 76(unpack2xF16) 83
              85:    6(float) VectorExtractDynamic 82 40
              86:    6(float) VectorExtractDynamic 82 42
              87:    6(float) VectorExtractDynamic 84 40
              88:    6(float) VectorExtractDynamic 84 42
              89:    9(fvec4) CompositeConstruct 85 86 87 88
                              Store 91(out_color) 89
                              Return
                              FunctionEnd
 76(unpack2xF16):   44(fvec2) Function None 74
              75:    6(float) FunctionParameter
              77:             Label
              78:     46(int) Bitcast 75
              80:   44(fvec2) ExtInst 79(GLSL.std.450) 62(UnpackHalf2x16) 78
                              ReturnValue 80
                              FunctionEnd
104(block_prim_0):           2 Function None 3
             105:             Label
                              Line 1 1 0
             106:     39(ptr) AccessChain 24(sa) 40
             107:     39(ptr) AccessChain 24(sa) 40
             108:    9(fvec4) Load 107
             109:    9(fvec4) Load 106
             110:    6(float) VectorExtractDynamic 109 40
             111:    6(float) VectorExtractDynamic 109 42
